reviewid,storeid,searchid,reviewidx,reviewtxt
95_11_28,95_11,95,28,"호기심에 선물용으로 도전했습니다.
평일 오픈 40분전쯤 가니 앞에 한분 계셨어요.
크림치즈는 리뷰에 호불호가 강해서 한개씩샀는데 지인은 맛있다네요 ㅎㅎㅎ 더살걸..
코코넛보다 까망베르가 더 낫다고 하시네요 ㅎ

50개 이상이면 전날 전화예약하고 담날 오후에 찾아갈 수 있다고 하니 요즘 빵가격도 비싼데 대량선물용일땐 여기서 그 방법을 이용해야겠어요

소보루는 제입맛에는 안맞았어요.
단팥빵은 넘 달아서 제가 먹으려고 줄서진 않을듯욤"
95_11_29,95_11,95,29,너무 불친절해요!! 10년전이나 5년전이나 현재나 한결같이 불친절합니다 방문때마다 제가 본것도 그렇고 다녀간 주변의 모든 지인들이 이구동성으로 불만을 토로하며 안가고 있습니다 그럼에도 빵맛이 생각나 한 번씩 들리곤 했는데 앞으로는 정신건강을 생각해 안가는게 맞는것 같습니다 맛보다도 훨씬 더 길게 남는 원탑 불친절 가게입니다 옛날에 불친절했던 매장도 나중에 가보면 친절하게 바뀌어 있는 경우도 종종 있는데요 여기는 수많은 써비스불만 리뷰를 읽어보고 각오를 하고 가도 역시나 입니다
95_11_30,95_11,95,30,"오픈시간보다 먼저가서 줄서야하지만 고물가시대에 완전 알찬빵을 저렴하게 먹을수있어요
바뻐서그런건지 너무 불친절해요"
95_12_1,95_12,95,1,"일산에서 요즘 핫한 브런치 가게 뚜두뱅 ~ ♡ .. ♡

가게 이름이 어쩜 이리 기여운지!! 찾아가고 싶어지는 상호명 ,, 일요일 방문이라 네이버 예약하고 갔는데요 자리가 많아서 예약 안 하고 가도 됐었을 것 같아요!

“서울/일산 내 유명 브런치 가게 보다 좋았던 거 : 앉을 자리가 많다 .. “ + <네이버 예약>도 있어서 아주 간편하게 방문 가능 ,,

2층이고 인테리어도 사진 찍기 딱 좋아서 인플루언서들 방문 많이 할 것 같아요 ㅋㅋ 전 음식 먹으러 갔는데 와 음식 다 대만족 👏 특히 새우 오픈 샌드위치 !! 너어무 맛있게 먹었어요 저거 먹으러 또 가고 싶을 정도입니다ㅜㅜ

갠적으로 직원분들의 친절도는 좀 아쉬웠지만 그래두 음식이 맛있어서 재방문 하고 싶습니다 ~!!"
95_12_2,95_12,95,2,"일산에 있는 뚜두뱅 방문했어요. 이쪽에 이런 까페가 있다고...? 라고 생각되는 예쁜 인테리어였고, 새우 샌드위치가 맛있었습니다. 2층으로 되어있는 구조가 독특했고, 직원분들께서 친절하셨어요. 강아지 실내 동반이 가능해서 좋았습니다☺️"
95_12_3,95_12,95,3,"강아지 동반이 가능해서 더 좋았던 곳. 브런치는 비주얼도 훌륭하고 맛있었는데 그야말로 브런치여서..
요거 먹고 점심 먹으러 다시 가야할 것 같은 느낌적인 느낌..
그래도 즐거운 시간을 보낼 수 있어 좋았다."
95_12_4,95_12,95,4,수박쥬스 안먹어본 사람 없게 해주세요 지인 추천으로 골랐는데 너무 맛있어요 뚜부뱅플레이트도 버섯크림파스타도 다 맛있었어요
95_12_5,95_12,95,5,"친구와 오랜만에 만나는 자리였는데, 키즈와 펫 프랜들리 카페라서 좋았어요:) 주문한 브런치 메뉴들도 다 넘 맛있었고, 유럽 가정집 느낌의 인테리어라서 사진이 정말 잘 나와요! 또 갈게요!"
95_12_6,95_12,95,6,"메뉴 하나하나 놓칠 게 없어요.
파스타면이 독특한데 쫄깃쫄깃하고 씹는 맛이 좋아요.
라구는 깊고 진한 맛이 좋고 면도 두꺼운데 소스가 잘 베어서 맛나요! 앤초비는 호박이랑 잘 어울려요. 새우도 탱글하고 완전 크고 다 잘 어울리는 조합이라 맛있었어요.
샐러드도 실하고 상콤하고 짭짤하고 주문하길 잘했어요.
제 최애는 버섯크림리도또 였습니다!!
꾸덕하고 진한 크림이 너무 맛있어서 계속 손이 가요 ㅠㅠ!!
다음에 가도 얘는 꼭 주문할 거 같아요~
아! 그리고 수박쥬스도 엄~~청 시원히고 달달하고 부드럽고 맛있어요!!!!"
95_12_7,95_12,95,7,버섯리조또 완전 강추예요. 먹었던 버섯리조또 중에 제일 맛있었어요! 양도 많고 푸짐해요. 친구가 먹은 파스타도 정말 맛있었대요. 둘이서 완전 폭풍 흡입했어요. 다시 갈 의향 100%예요
95_12_8,95_12,95,8,"대화역에 유일한 감성 맛집 브런치 카페에요!!!🤍 메뉴가 다양하고 다 맛있어 보여서 고르는데 한참 걸렸어용,, 고민 끝에 고른 음식은 다 성공적! 라구파스타는 간도 잘 맞고 양념이 너무 맛있었고 샌드위치에 무화과쨈과 리코타치즈 조합도 최고였어요! 버섯의 깊은 맛이 느껴지는 오늘의 스프도 인상 깊었고 수제로 담그신 듯한 귀여운 피클까지 완벽한 한상이었어요! 카페 외관도 내부도 너무 멋져서 계절별로 분위기가 궁금해요! 다음에 또 방문할게요🫶🏻"
95_12_9,95_12,95,9,"음식도 너무 맛있었고 직원분들이 다 친절하셔서 좋았어요!!
많이 가까운 동네는 아니지만 주말에 자주 가고싶을만큼 매장이 너무 편했고 강아지와 함께 가도 전혀 눈치보이지 않아 편했어요!!"
95_12_10,95_12,95,10,"너무 예뻣던, 분위기도 좋고 샌드위치랑 감자스프 너무 맛있었어요! 핫치킨샌드위치는 진짜 치킨크기보고 너무 놀라고 맛있어서 두번 놀랬습니당 ㅋㅋㅋㅋ
추천하는 분위기 좋은 브런치 카페에요!👍👍😢😢👍"
95_12_11,95_12,95,11,인테리어 그릇 너무 예쁘네요 무화과 샌드위치는 신선하고 맛있는데 라구는 맵고 깊은맛은 없었어요~
95_12_12,95_12,95,12,"너무너무 예뻤던 뚜두뱅! 플레이트랑 리코타무화과 샌드위치 먹었는데 맛있어고 인테리어가 너무너무 예뻐요
대화하기도 좋고 예뻐서 또 올래요"
95_12_13,95_12,95,13,"처음 방문했는데 반려견과 같이 브런치
즐기기에 좋은 곳이라 추천 리뷰 올려요.
가게도 너무 예쁘고, 음식도 맛있습니다.
카페 좋아하는 강아지하고 자주
방문예정입니다"
95_12_14,95_12,95,14,"일산 브런치 카페 뚜두뱅.
리코타무화과샌디위치 맛있어요,,🤍
디카페인 아메리카노 추천해요!"
95_12_15,95_12,95,15,뚜두뱅 강아지와 함께 가기 좋고 메뉴들이 다 맛있어요💛 전반적으로 센스있는 소중한 곳🌼
95_12_16,95_12,95,16,시킨 세가지 메뉴 모두 맛있었습니다:) 다음에 킨텍스 또 오면 재방문할거에요
95_12_17,95_12,95,17,"아보카도새우타르틴🥑, 버섯크림리조또 맛있어요🍛
처음 방문 때 먹은 엔초비파스타는 소올직히 좀 실망이었는데 이번에 먹은 메뉴들 다 맛있어서 놀랐어요ㅎ
분위기 좋아서 여유로운 브런치 즐기러 가고 싶을 때 딱인 곳🥕"
95_12_18,95_12,95,18,지방에 사는데 서울에 잠시 일보러 왔다가 브런치 즐기러 왔어요 감성카페 좋아하는데 음식도 맛있고 좋았습니다 또 가고싶네요
95_12_19,95_12,95,19,"평일 점심시간에 방문하였는데
브런치 음식 너무 맛있었구, 분위기도 너무 예뻤어요:)
편안한 분위기에서 대화했어요:)
다음에 또 방문 할거예요!"
95_12_20,95_12,95,20,"항상 남자친구랑 커피가 맛있어서 자주갔었는데
이번에 배가고파서 샌드위치 하나 나눠먹을까하고
무화과가 들어간 샌드위치를 하나 주문했는데요

바삭한 빵에 산뜻한 루꼴라랑 부드러운 리코타 치즈에 쫄깃하고 달큰한 무화과절임(?) 사과 슬라이스 조합이 지이이이이이이인짜 조오오옹오오오오오온맛탱구리였어요

진심 무화과 샌드위치 꼭 먹어보시길👍
커피도 진심 존맛이에요🩷"
95_12_21,95_12,95,21,전에 친구와 아기와 방문하고 좋아서 일산에서 약속잡을 일이 있어서 다른 친구들과 재방문했어요. 분위기 좋고 음식도 맛있고 무엇보다 직원분들이 친절하셔서 좋아요!😊
95_12_22,95_12,95,22,
95_12_23,95_12,95,23,"엄마와 백병원을 갔다 브런치 식당을 검색해 가게 됐어요.
인터넷에서 본대로 해가 잘 들어오는 아늑하고 예쁜 공간이었어요.
머쉬룸그릴드샌드위치랑 뚜드뱅플레이트 먹었는데 둘다 너무 맛있었어요.
그래서 다른 곳엔 잘없는 바나나브레드까지 먹었는데 그것도 맛있더라고요^^
사장님이 야외에 꽃을 심고 계셨는데 외관도 더 예뻐질거 같아요.
사장님도 친절하시고 찾아보니 배민도 돼서 좋아용"
95_12_24,95_12,95,24,재료가 신선했고 가격도 합리적이였어요! 특히 새우타르틴 맛있어요! 다행히 주변 테이블에 식사하셨던 방문자분들도 저희 강아지 예뻐해주셔서 더 좋은 시간 보내고 왔습니다 🐶와 👶🏻가 함께 방문하기 좋은 곳으로 추천해요!
95_12_25,95_12,95,25,"일산의 보물같은 곳입니다
차로 1시간 걸려 왔는데 아보카도 새우 타르틴은 또 먹으러 오려구요. 서울에서 비슷한 음식을 먹어봤는데, 뚜두뱅이 진짜에요. 아보카도 양이 정말.. 혜자입니다
해산물 크림 리조또도 크림을 막 끓여서 그런지 신선하고 깊은 맛이 났습니다. 해산물과의 조화도 넘 좋고요!
버섯스프는 식전에 먹었는데, 한입먹고 감탄했습니다. 겨울에 딱 어울리는 음식이었습니다
식사후에 케이크는 포장해 집에서 먹었는데, 생블루베리가 쏟아질 듯 올라가있어요. 타르트도 패스츄리로 되어있어서 요거트 크림치즈랑 조화가 너무 좋았습니다🤧 사장님 정말 맛잘알이신듯 ...
여기 재료하나 허투루 쓰는 것없이 정말 신선하고 양도 엄청나게 알차요. 기념일이나 맛있는 양식 당길때면 또 오려구요. 번창하세요 사장님!!🫶🫶"
95_12_26,95_12,95,26,인테리어가 너무 예쁘고 테이블도 많아요 특히 커피가 맛있음!
95_12_27,95_12,95,27,너무 맛있고 분위기도 좋더라구용 굿굿!! 친구들과 대화하기도 좋은 장소!!
95_12_28,95_12,95,28,"공간도 넓고 인테리어도 잘 되어있어요! 빵도 맛있고 강아지를 생각하는 센스있는 공간인것같아요!👍🏻
화장실에 비치된 핸드워시 향이 좋네요 ㅋㅋ 계속 남아있어요~🫧"
95_12_29,95_12,95,29,너무 너무 카페가 예쁘고 커피 맛있어요🫶 커피 완전 제 스타일 입니당~~!! 오픈샌드위치 너무 맛있어용 ㅎㅎ 그리고 사장님이신지 여자분 정말 정말 세심하고 배려 해주시고 친절하셔서 너무 감사했습니다. 🫶 또 갈꼬에요🫶
95_12_30,95_12,95,30,맛있는데 사람이 많아서 좀 정신없었어요 ㅜ
95_13_1,95_13,95,1,"맛있는 케잌 먹고 싶을때는 언제나 슈라즈♡
어떤 케잌을 먹어도 선택에 후회가 없는 맛입니다~~
서비스 주신 코코넛케잌!! 완전 맛있어용~~~
감사합니다! !"
95_13_2,95_13,95,2,"요즘 쑥디저트에 빠져서 쑥고물케이크랑 쑥파운드 너무 먹고싶어서 방문했어요~!
쑥고물이 달달하고 쑥맛도 진하게 나서 케이크랑 너무 잘어울리네요 케이크는 은은하게 단맛이 올라와서 꼭 위에 쑥고물과 먹어야 환상조합입니다👍🏻👍🏻
쑥파운드는 포장해갔는데 쑥맛도 진하게나고 적당히 달아서 너무 맛있어요!!🫶🏻
쑥고물 쿠키만 와그작와구작 너무 먹고싶네요
판매하시는 시기가 있다고해서 그때되면 무조건가서 살 꺼에요🤗🥹 역시 블루리본 디저트 맛집이네요"
95_13_3,95_13,95,3,"킨텍스 쪽 갈일 있으면 꼭 들르는 박지현 파티시에님의 디저트 가게. 요즘 은근히 찾기 어려운 기본에 충실한 케이크를 접할 수 있어 좋아하는 곳 – 여기 케이크 먹으면 파티시에님이 바른생활이지 않을까 하는 느낌이 들어요.
레몬케이크 7500원 + 아메리카노 4000원. 15시쯤 가니 에그타르트 클래식은 품절. 바스크치즈케이크는 바닐라빈 가득해서 개인적으로 더 좋았어요. 바치케는 한판 있었으면 사고 싶었던. 요즘 동네상권은 카페 위주라, 이렇게 갸또로 오래 하시는 곳들 보면 더욱 대단해 보입니다. 커피 맛도 깔끔하고 응대도 친절하셔서 늘 만족합니다.
+주차는 매장 앞에 2-3대 가능."
95_13_4,95_13,95,4,"마감 직전이라 부랴부랴 가서 얼른 먹고 나왔네요! 오늘따라 커피에 케잌을
더 맛나게 먹었답니다!"
95_13_5,95_13,95,5,쿄토말차케잌. 오페라케잌. 다 맛있구요. 매장앞 주차라 편합니다. 직접 좋은재료로 케잌 만드는곳이라 믿고 자주 와요.동네맛집 👍
95_13_6,95_13,95,6,백병원 다녀 온 후 방문 했는데 이 일대 어느 곳 갈까 고민해도 결국 돌고돌아 쉬라즈케이크 입니다. 디저트 맛 은 말할 꺼 없고 커피도 맛있어요.또 가고 싶어요.
95_13_7,95_13,95,7,"요즘 푹 빠진 곳입니다.
메뉴 하나하나 먹고 있는 중입니다.
가까운 곳에서 이런 맛있는 디저트를 먹을 수 있다니
행운 입니다.

매장 분위기는 좀 그렇지만
친절하시고 맛이 최고라
다 커버 되어요~~~"
95_13_8,95_13,95,8,케익종류가 다양해서 선택하기 어려웠어옼ㅋㅋㅋ
95_13_9,95_13,95,9,고양에도 에타맛집이 있다니!!!! 배불러서 둘이 한개 먹었지만 너무 맛있었어요.커피도 잘어울림!
95_13_10,95_13,95,10,"일산에 에그타르트 가게가 많지만 이곳이 가장 맛있습니다.
바스크 치즈케이크는 바닐라맛이라서 신맛이 강하지 않아 좋아요.
다양한 케이크가 눈길을 사로잡고 맛도 훌륭합니다.
매장도 깔끔하고 분위기가 좋아서 백병원 진료보러 올때마다 에그타르트 포장합니다."
95_13_11,95_13,95,11,"오후 6시쯤 갔더니
케익이 레몬 자몽 망고 인절미? 뿐이라...
레몬과 자몽을 주문 했어요~~
오늘도 깔끔하게 맛있게 먹고 왔어요!!"
95_13_12,95_13,95,12,"일산 케이크 맛집 슈라즈
여전히 맛있고 다양한 조각케이크로 홀케이크 만들 수 있어 좋아요"
95_13_13,95_13,95,13,상큼한 자몽케이크와 티를 곁들이니 기분까지 좋아지네요! 케이크 뇸뇸 맛도리에요!!
95_13_14,95_13,95,14,"오늘은 단호박파이! 얼그레이초코!
기대한 만큼 너무~~~맛있어요!"
95_13_15,95_13,95,15,"자몽케이크 부드럽고 맛있음.
케이크만 주문해서 매장에서 먹을 수 있는 점이 좋았음."
95_13_16,95_13,95,16,"이 금방에서 조각케이크 먹기에는
가장 좋은 카페입니다.
골목에 있어 약간 숨어 있는 카페
찾은 느낌이었어요.
가게 앞에 주차 몇대는 가능해요."
95_13_17,95_13,95,17,"예전부터 워낙 유명해서 저장해놨던 곳인데
엄마 생일 케이크 살려고 방문했어요 이른시간이었는데 케이크 종류 많이 나와있어서 종류별로 살 수 있어서 좋았고 사장님 친절하셔서 좋았어요. 서비스 커피도 너무 잘 마셨습니다.! 바스크치즈케이크가 특히 유명하던데 정말 맛도리였고 쑥케이크는 부모님이 더 좋아하시더라구요 다음 기념일에도 방문할께요 🥰"
95_13_18,95_13,95,18,옷!! 너무 단 디저트는 질리는데 여기는 디저트가 안달아요? 그런디 맛있어요?? 특히 저 얼그레이사과쨈 케이크는 처음보는 조합인데 맛있어서 눈이 휘둥그레 😳 에그타르트도 샛노란게 달달~할주 알았는데 담백한맛에 더 가깝!! 첨가보는 집근처 카펜데 대만족했어요!!
95_13_19,95_13,95,19,"레몬케익이랑 망고케익 바스크케익, 아아,청포도 에이드 주문해서 먹었는데 바스크케익 존맛이에요!!!
꼭 바스크 케익 드시길!!! 치즈가 뭔가 다른 맛있는 맛이에요"
95_13_20,95_13,95,20,"여기저기서 엄청 추천받고 왔는데 이유가 있었어요 ㅠ
바스크치즈케이크 인생케이크 댈거가타요,, 💌 다른곳에서 먹는맛이 아니라 새로운 맛이에오!!
다음엔 커피 먹어보고 싶네용 ㅎㅎ 공간도 좋고 집근처라 엄청 자주올거 같아요!"
95_13_21,95_13,95,21,블루리본으로 유명해서 방문하였습니다! 기대되요💗
95_13_22,95_13,95,22,"사장님 너무너무 맛있어요👍 케이크가 먹고싶어서 검색했는데 딱 여기다 싶어서 ㅇ방문했는데 역시…
인기가 많은 이유가 있네요 ㅠㅠ 서비스도 감사합니다 🥰 다음에 또 방문하고싶어요 강추"
95_13_23,95_13,95,23,"여기 케잌은 예전부터 맛남! 서방이 고른 쑥케잌!구입
들어가자마자 버터햐이 너무 향기로움 다 먹어보고 싶었다."
95_13_24,95_13,95,24,"바스크치즈케이크가 제일 맛있어요!
매주 주말에 꼭 와요!!
케이크 맛집이예요.
일찍열어서 너무 좋아요 🙂🧡🧡"
95_13_25,95_13,95,25,"몇번째 방문 중이에요! 여기 케이크 엄청엄청 맛있는건 당연하고, 아메도 정말 맛있어요!"
95_13_26,95_13,95,26,와진짜맛있어요 치즈케이크가 사르르녹아요
95_13_27,95_13,95,27,멀리서 소문듣고 왔는데 정말 맛있네요!! 나중에 또 온다면 다시 찾아오고 싶어요~ 그때는 에그타르트도 맛보고 싶어요
95_13_28,95_13,95,28,슈라즈가 슈라즈 했다.
95_13_29,95_13,95,29,슈라즈케이크 매번 방문하지만 케이크도 맛있고 무엇보다도 크림이 맛있어서 항상 오고싶은 케이크 집 이에요:) 재방문 의사 또 있어요!
95_13_30,95_13,95,30,에그타르트 짱맛
95_14_1,95_14,95,1,"황치즈 파운드케이크는 굉장히 고소한 치즈의 향이 좋았습니다. 치즈가 위에 코팅도 되어있어 치즈의 풍미를 느끼며 먹기 좋습니다.

카카오 스모어쿠키는 바삭한 쿠키보다는 부드럽고 촉촉한 식감의 쿠키입니다. 위에는 마시멜로가 녹아있어 쫀득한 식감을 제공했으며, 안에는 견과류도 들어있어 더욱 맛있는 풍미를 제공했습니다.

수제 흑당 밀크티는 흑당의 달콤함과 밀크티의 조합이 좋았고 단음료가 먹고싶을때 또 생각날 것 같습니다.

바닐라토피넛 라떼는 고서하고 달콤한 터피가 들어간 음료로 디저트와 함께 곁들이기 좋았습니다.

매장의 전체적인 분위기는 차분하고 아늑했으며, 화이트 톤의 포인트로 깔끔했습니다.
디저트의 맛과 음료의 맛이 좋아서 만족도가 높아 또 재방문하고싶습니다."
95_14_2,95_14,95,2,"차분한 분위기 화이트 톤의 아늑한 카페입니다~ 창밖이 훤히 보이는 통창의 시야 개방감이 좋아요👍 대화하기 부담없고 좌석도 넉넉합니다ㅎㅎ 디저트 종류도 많고, 제가 시킨거 다 맛있었어요~ 사장님도 친절하십니다😃"
95_14_3,95_14,95,3,집중하기 좋은 카페에요!!! 카공 장소로 강추합니다! ㅎㅎ 여기는 디저트 맛집이에요😋 특히 파운드케이크 넘 맛있어요ㅠㅠ 주엽역 방문하시면 필수 방문 추천합니다!!😆 음료도 가성비 있고 크기두 커서 넘 조아요ㅠㅠ 장소도 깔끔하고 조용한 분위기라 맘에 듭니다!😍
95_14_4,95_14,95,4,"매번 지나갈 때마다 사람이 많았는데 오늘 웬일로 사람이 없어서 들어왔어요~
더워서 사람들이 배달주문을 많이들 하나봐요..
덕분에 쾌적한 카페 누리다 가요:) 파운드 케이크가 맛나요!"
95_14_5,95_14,95,5,"지인 선물할 일 있으면 제일 먼저 떠올리게 되는 파운드케익&휘낭시에 맛집이에요!
오늘은 좀 늦게 갔더니 휘낭시에는 다 나갔네요 그래도 제가 좋아하는 황치즈파운드와 초코마블파운드가 있어서 넘 다행이네요 ㅎㅎ 작은 사이즈 상자에 5개 담아서 10개 구매해갑니다!"
95_14_6,95_14,95,6,"커피맛집으로.....디저트빵이 너무 맛있는곳!
인테리어도 화이트로 통유리창으로 마음이 너무편한곳.

커피를 사랑하는분 !!!
강추합니다."
95_14_7,95_14,95,7,"남편이랑 왔어요. 음료가 기대이상으로 맛있네요! 망고라떼, 돌체라떼 굿이에요. 직원분 친절하시고 매장 정말 깨끗해요. 인물사진, 음료사진이 맘에 들게 잘 나와요~ 디저트류 선물용으로도 좋겠네요."
95_14_8,95_14,95,8,"가족모임을 가지고 디저트 구매를 위해 가까운 카페에 방문했는데 직원분도 너무 친절하시고 인테리어도 깔끔하고, 대화하기 너무 좋은 분위기였어요! 커피도 맛있었습니다🥰🥰"
95_14_9,95_14,95,9,"맛난 구움과자 땡길때 구움씨~~ 늦게 가면 솔드아웃된게 많아요ㅠㅠ 스콘 너무 먹고 싶었는데 오늘 한 발 늦었습니당 그래도 아몬드휘낭시에~ 황치즈, 흑임자 파운드케이크 남아있어 다행이에요"
95_14_10,95_14,95,10,"맛있는디저트
시원하고 편한 인테리어때문에 계속오고있어요.
디저트도 추천해요"
95_14_11,95_14,95,11,음료 디저트 다 맛있어요~~ 매장도 깔끔하고 직원분들도 친절하십니다^^
95_14_12,95_14,95,12,식후 시원한 아아~~~
95_14_13,95_14,95,13,인테리어 깔끔하고 직원분도 친절하시고 너무 좋아요~ 디저트 종류도 많아요!><
95_14_14,95_14,95,14,대화마을에 있을때부터 단골이었는데 주엽으로 옮기면서 한동안 못오다가 근처에 볼일있어 온김에 냉큼 들렀어요 ^^ 맛도 그대로이고 메뉴도 그대로이고 넘 좋아하는 카페입니다. 아이들이 특히 여기 체리콕이 젤 맛있다고 좋아해요
95_14_15,95_14,95,15,편안하고 깔ㅁ하고 커피가맛있는곳......마음이환해지는인테리어 굿이예요^^
95_14_16,95_14,95,16,처음 방문했는데 음료도 맛있고 사장님도 친절하고 좋아요! ㅎㅎ 디저트도 부드럽고 맛나욤😚
95_14_17,95_14,95,17,"딸기라떼 꼭먹으세뇨. . . . 딸기가 엄청 많음 ㅎㅎㅎ
황치즈스모어쿠키 완전 쫀득하고 맛잇어요"
95_14_18,95_14,95,18,처음방문한 곳인데 디저트가 너무 맛있어보여요 자주방문할것같아요♡
95_14_19,95_14,95,19,"가성비좋고 디저트 특히 파운드케이크가
너무 맛있어요 인테리어도좋고 쾌적합니다
포인트적립도 되고 좋아요"
95_14_20,95_14,95,20,"이 주변에 오면 들르게 되는 구움씨 디저트카페입니다.
맛있고 대화나누기 편한곳입니다."
95_14_21,95_14,95,21,카페가 예쁘고 조용해서 좋아요~! 디저트 메뉴도 많아요ㅎㅎ
95_14_22,95_14,95,22,인테리어도 예쁘고 파운드케이크가 진짜 너무 맛있어요ㅠㅠ 음료도 다 맛있습니다!!
95_14_23,95_14,95,23,날씨가 너무 좋아서 아이스가 땡긴다.ㅋ
95_14_24,95_14,95,24,"동네 카페인데 디저트가 너무 맛있어요^^ 흑임자랑 얼그레이 파운드케익 맛있어요 생각 보다 얼그레이
파운드 케이크가 달달해요"
95_14_25,95_14,95,25,"쿠키와 커피의 조화로움이
매력있네요~
인테리어도 깨끗하고
까페이름이 이쁘네요
구름ᆢ
구웠다는 의미
쿠키ᆢ맛좋아요"
95_14_26,95_14,95,26,커피랑 디저트도 괜찮고 매장이 쾌적해서 좋아요~~
95_14_27,95_14,95,27,파운드 케이크 선물하기 가성비도 좋고 맛도 좋아요
95_14_28,95_14,95,28,"가게가 넓고 깨끗해서 좋아요👍 구움과자, 커피 가격이 합리적인데 맛도 좋아요!! 아이스 라떼와 파운드 케이크류 추천합니다👍"
95_14_29,95_14,95,29,식후 아아~~마시러왔다!!!
95_14_30,95_14,95,30,"몇번째 방문인지 모르겠어요 ㅎㅎ
역시 우리동네 디저트 맛집입니다!
단점으로는 늦게 방문하면 빵이 너무 없어요ㅠ
담엔 일찍 오겠습니다 ^^"
95_15_1,95_15,95,1,강선마을 외진곳이라 사람도 많이 없고 쾌적함 콘센트 자리 넉넉함 평일에는 작업하기 더 좋을듯
95_15_2,95_15,95,2,상큼한 민트와 유자 티 괜찬네요
95_15_3,95_15,95,3,"스타벅스의 편안한 안락과 함께 누리는 커피마시는 공간이라는 슬로건 깃든 스타벅스 주엽강선점입니다. 스터디하시는분들~ 개인업무보시는분들이 꾀 있고, 음악도 다른곳 대비 잔잔하게 나와서, 카페에서 특유의 집중을 원하시는분들께 안성맞춤의 분위기가 형성되있는듯 하여요 이용에 참고하시길 바랍니다."
95_15_4,95_15,95,4,"요새 딸기라떼랑 망고라떼 맨날 먹는데
우유 양 많이 선택하고, 얼음을 보통으로 하든 적게로 하든 얼음을 좀 덜 넣고 우유를 많이 주셔서 좋더라고요.
근데 강선점에서는 우유양도 확 줄어서 조금 놀랐어요. 다른 지점이 후하게 주는 거였나봐요."
95_15_5,95_15,95,5,친절하셔서 좋아요. 카공족이 안쪽에 있어서 바깥쪽엔 자리 많아요
95_15_6,95_15,95,6,"친절하고 커피,디저트 맛있어요"
95_15_7,95_15,95,7,자주 방문하는 스타벅스예요.여기 건물의 중심 지역^^
95_15_8,95_15,95,8,"쿠폰으로 주문
평소엔 마시지 않던 라떼
공짜로 마시는 커피 물론 괜찬죠
더운 여름 션하게 마십니다
맛은 머 시원한 얼음 맛 ㅎㅎ"
95_15_9,95_15,95,9,"음료는 맛있어요
상큼하고
유명 브랜드라 부담되는 가격 자주 사 마시기엔 버겁죠"
95_15_10,95_15,95,10,"망고라떼 달지 않아 좋은데여
망고가 양이 적어요"
95_15_11,95_15,95,11,디저트가 맛나요
95_15_12,95_15,95,12,직원분들이 친절하거 좋아요 !
95_15_13,95_15,95,13,커피마시며 이야기하기좋은 매장이예요
95_15_14,95_15,95,14,커피와 디저트가 좋아요
95_15_15,95_15,95,15,작업하기 좋은 분위기예용
95_15_16,95_15,95,16,"사람들 많네요.
공부하기 좋은 좌석 찾아서.

치즈케이크 가격 7500원.😱"
95_15_17,95_15,95,17,"날씨가 넘춥네요
따뜻하게 아메리카노한잔
테이크아웃 좋네요."
95_15_18,95_15,95,18,요거 우산 겟~~
95_15_19,95_15,95,19,좋아요
95_15_20,95_15,95,20,좋은데 주차시간을 좀 넉넉하게 주면 좋겠어요~ 같은건물 카페인 스퀘어81은 3시간 주는데...
95_15_21,95_15,95,21,대화하기 좋아요
95_15_22,95_15,95,22,커피가 맛나요
95_15_23,95_15,95,23,"아아 톨싸이즈 쿠폰 있어서 벤티싸이즈 1400원 추가해서 마심.
매장에서 마시는 것도 아니고 테이크아웃은 가격 비싸서 쿠폰 생기지 않는 이상 갈 일은 없을 듯 합니닥!ㅅㄱㅇ"
95_15_24,95_15,95,24,군
95_15_25,95_15,95,25,좋아요
95_15_26,95_15,95,26,항상 잘 마시고 있습니다. 많이 파세요.
95_15_27,95_15,95,27,좋아요
95_15_28,95_15,95,28,주차장 넓고 분위기 좋아요.
95_15_29,95_15,95,29,좋아요
95_15_30,95_15,95,30,"자허블 맛나요
점심 대용으로 샌드위치 먹었는데 맛남"
95_16_1,95_16,95,1,2시간의 무료주차 휴가🤣🤣🤣
95_16_2,95_16,95,2,"크림 농도 도절의 문제인지요~ 제조하시는 분의 실력이 문제 일지요~ 이건 판매할만한 씨쏠트가 아니네요 ㅜㅜ 사진이미지를 변경하시던지요~

사진처럼은 아아니더라도
제조한 직후부터 크림이 다 가라 앉도록 만드셨다면
씨쏠트 크림을 음미하며 커피를 마시려는 즐거움과
음료의 특징을 전혀 살리지 못하는 제조이네요

저은것도 아니고 이건 뭐 스타벅스 커피가 아니예요ㅜ
혹 매장 CCTV 있으면 제조과정ㆍ씨쏠트 제조음료 문제점 체크해서 고퀄은 아니더라도 퀄이 현저하게 떨어져서 아침부터 실망으로 기분 상하게는 하지 말아주세요
돈 아까워요~ 이전에 하던분은 정말 제조 잘하셨는데,,, 최근에 하시는 분은 너무 실망스러워서 매장에서는 다시 제조해달라고 말하기도 망설여지네요~ 또 똑같을것 같아요"
95_16_3,95_16,95,3,자리가 없어서 ㅠㅠ기다리다 앉았다
95_16_4,95_16,95,4,"스타벅스 일산가구단지점은 일산서구 덕이동 373-9에 위치해 있구요 2층으로 매장이 구성되어 있고 매장도 넓고 쾌적하며 좌석이 잘되어 있고 가족단위, 친구, 모임등 하며 머무르기 좋습니다 실내 인테리어도 잘되어 있고 메뉴도 다양하고 직원분들이 친절하십니다."
