reviewid,storeid,searchid,reviewidx,reviewtxt
94_8_21,94_8,94,21,인테리어 너무이쁘고 자연속에들어온 것 같은 냄새가나서 좋았어요~치즈케이크도 적당히 달아서 너무너무 맛있어요!! 카페분위기가 정말 좋습니다ㅎㅎ
94_8_22,94_8,94,22,수족관카페라고 해서 와봤는데 분위기도 너무 좋고 곳곳에 꾸며진 수족관과 테라리움이 정말 예뻐요
94_8_23,94_8,94,23,처음 와본 아쿠아 카페! 우선 아쿠아리움 뺨 치는 인테리어가 넘 예쁘구요~원두도 좋은 거 쓰시는 지 커피 맛있네요!
94_8_24,94_8,94,24,아이들 동반되는 카페를 찾기 어려운데 몸무게 제한 없이 리드줄 지참으로만 입장이 가능해서 넘 좋았네요~ 커피도 맛있고 분위기가 좋아서 잘 쉬다 갑니다^^
94_8_25,94_8,94,25,"카페가 넓고 1층이랑 트여있어서 시원한 느낌이 들어요! 어항이랑 식물들이 있는데 너무 예쁘고 인테리어도 모던해서 분위기 좋아요 콜드브루 초코향나서 맛있고 말차롤케이크, 푸딩도 진짜 맛있어요 또 올카페!"
94_8_26,94_8,94,26,완전 예쁘고 분좋카 그 자체임 밤가시에 있어서 좋아요 ㅎㅎ
94_8_27,94_8,94,27,여기 커피 너무 맛있어요💓특히 디카페인이 너무 맛있습니다. 제가 좋아하는 브라질 반 과테말라 반 조합에 스위스 워터 공법이라 깔끔하고 일반 커피랑 맛이 똑같아요!! 말차 롤케익도 완전 강추 일산 에서 가장 맛있는 말차로 케이크 집. 커피 맛과 디저트 맛에 엄격한데 여기는 디저트랑 커피 모두 퀄리티가 남달라서 좋아요👍👍
94_8_28,94_8,94,28,이렇게 전문적으로 운영되는 카펜 줄 몰랐는데 너무 멋졌어요 물 관리도 너무 잘 되어 있고 물비린내도 안 나고 물멍때리기 딱이에요 해수어도 있어요 가까이 살면 테라리움 하나 살까 했어요 정말 예쁘더라고요
94_8_29,94_8,94,29,친구랑 분위기 있는 카페 찾아왔어요. 수족관 분위기 좋아요. 음악도 좋고 중정도 있어요. 분위기 좋아요. 다시 조만간 재방문 예정요. 매장이 너무 깔끔해요.
94_8_30,94_8,94,30,시그니처음료도 맛있고 테라리움이 너무 예뻐요~~보는재미가 있네요
94_9_1,94_9,94,1,일요일 오후 2시경에 방문했는데 대기 없이 바로 입장했어요 1층 룸으로 자리를 잡았는데 층강소음?이 있더라구요ㅋㅋ🤣 야외 테이블도 있어서 날씨가 많이 덥지 않을때 이용하면 좋아요👍 그리고 전에 갔었을 땐 연꽃이 많이 있었는데 지금은 없네요~뭐 깔끔하고 물고기도 잘 보이고 좋네요😃 아이스크림은 정말 맛있었어요!😍
94_9_2,94_9,94,2,"너무 멋져요. 풍동안에 이런 예쁜 카페가 있다는게 참 좋아요. 지인들 데려가면 항상 만족해한답니다. 야외 자리 너무 좋아요~ 조명도 예쁘고 물에 비친 조명도, 분수도 너무 예뻐요. 연못 안에는 비단잉어들이 돌아다닙니다. 차도 맛있어요"
94_9_3,94_9,94,3,근처 식사후 들리기 좋아요 친절하시구요 호두써비스로 주시는데 까먹기 재밌어요🙃 야외에도 멋져요 연못 둘레길 한바퀴 돌다보면 숨겨진 휴식공간도 나오구요 아마 낚시터를 리모델링 하셨을까요🙄😊 아이디어가 좋으신듯해요 🙃⛱️ 오늘도 힐링하고 가요🧃
94_9_4,94_9,94,4,커피 잘 마시고 가요 😀😃😄😁
94_9_5,94_9,94,5,지인들과 옆건물 가나안덕에서 오리먹고 2차로 차한잔마시러 방문했네요  차종류많고 맛있고 조용히 얘기하기 좋아요😊
94_9_6,94_9,94,6,지인과 식사후 다녀 갔던곳에 재방문 애니골 뒤뜰이란 카페 이름답게 뒤뜰에 있고 차를 주문 하면 인원수대로 호두와 호두까기까지 줘서 재밌네요 카페외형은 좀 정겹다고 해야 할까요 실내도 왠지 시골집 방 같은 좌식도 있고 2층도 있있어요 편안함을 주는 분위기예요 밖에는 작은 호수에 분수가 시원함을 더해 줘요 연꽃이 많이 있었는데 보이지 않고 호수 주변으로 산책 할수 있는 산책로와 차와 다과도 즐길수 있는 테이블 의자도 있답니다 호수의 시원함과 주변 경치를 보며 정겨운 시간 가져 보심 어떨까요~^^
94_9_7,94_9,94,7,옆에 가나안덕 가면 항상 들르는 까페에요 여기 잉어가 있는 큰 연못이 있어서 아이가 갈때마다 좋아합니다. 음료 이것저것 먹어봤을때 다 맛있었어요
94_9_8,94_9,94,8,"가나안덕에서 운영하는 카페같아요! 밥 먹고 바로 오기 좋더라구요~ 요즘 가을 날씨에 호수 보면서 밖에서 커피 마셔도 좋아요! 음료 기다리면서 호두 까는 재미도 있고 건강을 위해 먹었답니다ㅋㅋ 메뉴에 한국적인 연잎차,쑥떡 디저트도 있으니 어르신분들도 좋아하실 거에요."
94_9_9,94_9,94,9,대화나누기 좋은 카페예요.
94_9_10,94_9,94,10,굿
94_9_11,94_9,94,11,편한자세로 자리잡아 이제는 다큰애들과 예전에 자주올때의 이야기 하면서 여유를 누립니다 비스듬히 기대앉아 가족들의 지난시간에대한 즐거운경험들을 탁자 반대편에서 잠시감상합니다 그모습에 아픈귀와 피로한 눈이 삽시간에 낮는거 같네요 차도맛있고 분위기도 평화롭습니다
94_9_12,94_9,94,12,"토욜 저녁, 1 층에 술 냄새 풍기는 아저씨들이 단체로 와 엄청 시끄러워서 ㅋ 2 층에 올라와 앉음. 신발 벗고 계단 올라가서 좌식으로 앉아야 했지만 그런대로 편안하게 이야기 하기 좋았음. 인당 호두 1 개씩 주시고 직원분들 친절하심. 화장실은 바깥에 있어 조금 불편…"
94_9_13,94_9,94,13,뷴위기가 좋아요
94_9_14,94_9,94,14,커피가 맛있어요
94_9_15,94_9,94,15,연잎차 좋아요
94_9_16,94_9,94,16,빙수맛집 분위기도 넘 좋아요~^^👍👍👍👍👍
94_9_17,94_9,94,17,음료.빙수 맛있어서 자주 이용해요~~
94_9_18,94_9,94,18,분위기가 좋아요 봄~가을끼지 산책하기도 좋구요
94_9_19,94_9,94,19,크리스마스 분위기가 나서 좋아요
94_9_20,94_9,94,20,"근처 가나안덕 외식 후 항상 들르는 카페입니다. 야외정원이 예쁘고 운치 있는 뷰 맛집입니다. 여자친구와 어머님과 방문했는데, 차 아이스크림 음료 맘에 들어하셨고 분위기 있는 뷰에 매우 만족하여 즐거운 어버이날 이었습니다. 재방문 의사 100% 입니다!!"
94_9_21,94_9,94,21,간단하게 커피마시고 가기에 좋네요
94_9_22,94_9,94,22,초록초록하고 연못? 비슷하게 있는게 뷰가 괜찮았어요~ 붕어들도 많더라구요.(먹이도 파시는 듯) 카페에 야외 자리도 많아보였어요. 음료 주문하면 호두를 인원 수대로 주시던데 호두까는 저 버섯같이 생긴 도구 너무 탐났음. 가져가시는 분들이 있는지 못가져가게 쟁반에 묶어두심🤣 호두를 홀에 넣고 버섯머리 돌려서 호두를 압박해서 부시는데 힘 하나 안들이고 까는거라 더 탐났.. 차 종류가 훨씬 많아서 커피 말고 자몽에이드 주문했는데 양도 많고 나쁘지않았습니다. 지인피셜 겨울이 경치가 더 예쁘다하더라구요~ 근처서 식사 후 바로 뒤 뒤뜰 코스 나쁘지 않네요.
94_9_23,94_9,94,23,
94_9_24,94_9,94,24,너무 좋아요
94_9_25,94_9,94,25,햇살좋고 바람도 시원해서 야외에서 차한잔 했어요 귀여운 참새는 덤으로 ^^ 즐기실수 있네요. 실내도 너무좋고 편하지만 좋은날 야외는 더 좋아요
94_9_26,94_9,94,26,넓은정원이 멋지고 음료와 디저트 맛있네요. 먼저 주시는 호두는 까먹는재미가있어요
94_9_27,94_9,94,27,좋아요
94_9_28,94_9,94,28,"차 문을 열고, 트렁크에서 낚시장비를 꺼내는 나는 간판을 보는 순간. 경악을 금치못했다. ""카...카페."" 사건의 내용은 이러했다. 평소 친했던 곽선배가 이곳을 추천했고 우린 같이 왔다. 곽선배는 전에 만취된 상태로 형수 손에 이끌려 이곳에 왔었는데, 음주한 선배가 실내로 가긴 그래서 형수가 주문을 다 했고, 선배는 연못에 노니는 잉어들만 줄기차게 본 이유로 이곳을 낚시터로 착각했던 것이었다. 그렇게 선배와 나는 멋쩍게 웃으며 아메리카노를 마시며 연못을 보고 소금빵을 먹었다. 원래 맛있는 아메리카노인지 분위기 때문인지 커피가 더 진하면서 고소했다. 소금빵의 부드러운 질감과 적절한 짭짤함은 허탈함을 채워준 그 이상이었다. 일부러 찾아와서 즐기고 싶은 그 맛? 시작은 우연이었지만, 필연이 될 것 같다."
94_9_29,94_9,94,29,음료가 맛있어요~ 뷰가 끝내줘요~
94_9_30,94_9,94,30,커피랑 음료가 맛있지만 가격대는 좀 있는 것 같아요~ 날씨 좋은 날 밖에서 커피 마시면 좋을 듯해요 :)
94_10_1,94_10,94,1,"급하게 주문드렸는데, 요청해주신대로 잘 만들어주셨고, 아직 맛은 못봤지만, 얼핏봐도 케이크도 너무 맛있을것같아용♥️ 담엔 매장에서 한번 먹고가야겠어용~~🎉  일산 주문케이크는 ‘케이크시즌’에서 강추!!!"
94_10_2,94_10,94,2,친구 생일 기념으로 둘다 카페는 오래 못 앉아 있는데 케이크에 직접 드로잉 할 수 있는 카페가 있다구 해서 방문했어요 ! 인테리어도 너무 예쁘고 사진두 잘나오고 무엇보다 사장님 두분 너무 친절하셔서 편하게 잘 놀다 왔습니다 :) 다른 기념일에도 방문해서 이색 데이트 해두 넘 좋을거 같아요 라떼도 맛있어요 !! 둘다 똥손인데도 초집중 하면서 넘 재밌게 만들었네용 ㅋㅋㅋ 🥹 다음에도 방문의사 100000% 있어요 ✨✨
94_10_3,94_10,94,3,기념일 전에 케이크 만들러왔어요 ㅋ 카페에서 그냥 편하게 만들면 되서 좋네요! 블랙 접시에 케이크와 컬러 크림이 같이 나와서 이것만으로도 작품 같아요 ㅋ 거의 제가 했지만 그냥 준비하는 마음가짐 만으로도 의미 있었습니다. 감사해요 ~~~💕💕
94_10_4,94_10,94,4,예약없이 그냥 방문했는데 친절하게 맞아주셨고 준비는 5분 정도밖에 안 걸렸습니다! 특별하게 케이크 위에 직접 그림을 그려볼 수 있는 공간이라 너무 좋고 음악이랑 분위기도 좋아 그냥 커피 마시러 오기도 좋은 곳 입니다
94_10_5,94_10,94,5,아이랑 케이크를 꾸미며 좋은 추억 만들었어요 음료도 맛있고 쾌적하네요 다음에도 또 오고싶어요
94_10_6,94_10,94,6,항상 넘 잘그려주셔서 매번 맡기는 곳이에여...🥹🩷 캐나다로 떠나는 친구에게 주문제작했는데 기뻐할것같아요 케이크 맛도 맛있어요.. 강추!!🩷🥹
94_10_7,94_10,94,7,아이와 함께 케이크 드로잉하러 종종오는데 재미있어하고 또 예뻐요 케이크까지 맛있어서 특별한날 케이크 드로잉하러 꼭 온답니다
94_10_8,94_10,94,8,"친구랑 드로잉 케이크 만들기 위해 방문했어요 🍰 예약을 못하고 갔는데, 흔쾌히 준비 해주신대서 5분만에 받고 케이크를 꾸미기 시작했어요 💚 크림은 크림치즈라, 엄청 꾸덕한 느낌이에요! 천원 추가하면 흰색이나 검정색 크림치즈를 짤주머니에 넣어주십니다! 생각보다 적다.. 싶었는데 충분했어요 🖤 케이크 만들면서 고구마 라떼도 먹었는데, 넘 맛있어요.. 맛있는 고구마 케이크 맛이 나요 🍠 다 만들고나서 포장하러 갔는데, 사장님께서 잘했다고 칭찬 해주셨습니다.. 고맙습니다 🥹 친구랑 너무너무 재밌게 체험했습니다! 다음에 시간되면 또 해보고 싶어요 :)"
94_10_9,94_10,94,9,카페에서 아기자기하게 재밌는 경험을 할수있어서 좋아요❤️ 데이트로 딱이에요❤️
94_10_10,94_10,94,10,주문제작 할때마다 항상 맡기는 곳인데 매번 원하는대로 이쁘게 잘해주셔서 좋아용! 다음에도 또 부탁드릴게요 감사합니다❤️
94_10_11,94_10,94,11,남자친구와 100일이라 주문제작 이곳저곳 알아보다가 추가금도 없고 후기도 많은 케이크시즌으로 골랐어요!! 갑작스러운 예약 시간 변경에도 친절하게 답해주셔서 감동이고 예쁜 비주얼에 또 한번 감동입니다ㅠㅠ 덕분에 행복한 100일을 맞이할수 있을것 같아요!
94_10_12,94_10,94,12,기념일 착각해서 20군데 저나해밧는데 유일하게 받아주신 분 ㅠ 케이크 맛도 모양도 너무예뻐요 남자친구 평소에케이크도 안먹는데 이건 혼자 3분의2릉 퍼먹엇어요^^.. 너무 마싯고 가성비가 좋다못해 남는게잇나 시퍼요
94_10_13,94_10,94,13,생일때도 주문제작했는데 너무 맛있고 잘 만드셔서 이번에 또 천일 기념으로 케이크 주문제작했어어요 원하는 디자인으로 예쁘게 만들어주셨어요! 케이크도 맛있고 친절해서 다음에도 또 이용할거에요💛
94_10_14,94_10,94,14,방학때 아이들과 같이 오기 너무 좋아요 음료도 맛있고 드로잉케이크 체험도 하니 재밌어하네요~
94_10_15,94_10,94,15,"케이크 필요할 때마다 항상 오는 곳인데, 요청드린대로 똑같이 너무 잘 만들어주세요🥺 일산 레터링케이크 최고인 거 같아요!!"
94_10_16,94_10,94,16,친구 생일 맞이해서 특별한 케익 찾던 중에 드로잉 케익 발견했는데요!!! 너무 재밌고 추억이 됐어요!!! 실물을 못담는 사진이랍니다~~ 감사합니다❤️
94_10_17,94_10,94,17,생일날에 특별한 데이트 찾다가 왔어용 ! 가격도 저렴하고 친절하셔서 좋은 날 좋은 추억 만들고 갑니당💟💟💟
94_10_18,94_10,94,18,"딸이랑 이색 데이트하려고 나왔어요. 보자마자 딸이 신나게 케이크 위에 그림 그렸요💕 분위기도 좋고 재밌었어요. 케이크 사이즈도 둘이 먹기 딱이예용  연인끼리, 아이와의 데이트로 손색 없네요😊  즐겁고 놀고 마시고 갑니다💕"
94_10_19,94_10,94,19,특별한 기념일에 맞춰 주문한 케이크 들고 가요! 예쁘게 만들어 주셔서 감사합니다~🥰
94_10_20,94_10,94,20,도안을 보내드렸는데 정말 생각했던 그대로 해주셔서 너무 만족스러워요! 뚫린하트 디테일까지도 다 맞춰주셔서 너무 감사합니다~~~잘먹겠습미다❤️🫶🏻
94_10_21,94_10,94,21,이번 주말에 남자친구랑 드로잉 케이크 체험하러 방문 했어요! 감성 가득하고 따뜻한 귀여운 분위기의 공간이라 들어서는 순간부터 기분이 좋아졌습니다☺️  집 근처에 있어서 방문해본거였는데 생각보다 더 만드는게 재미있었어요 ㅎㅎㅎ 그래서 다음에 또 방문해볼 예정이예요 벌써 다음 도안까지 생각해뒀습니당ㅋㅋㅋㅋ  무엇보다 완성된 케이크를 함께 보며 소소한 성취감과 웃음이 가득했던 시간 🧁💛 직접 드로잉하고 케이크 먹지 않고 포장해서 가져갈 수 있어서 더 좋았어요👍🏻 데이트 코스로 너무 추천하고 싶은 체험이에요💖 다들 드로잉 케이크 해보세요!!😘
94_10_22,94_10,94,22,케이크도 너무 귀엽고 매장에서 바로 먹은 케잌도 너무 맛있었어용!! 카페가 넓어서 자주 올것 같아요~~ 예쁜 케이크 감사합니다🌼🤍
94_10_23,94_10,94,23,친구생일이어서 주문제작했는데 원하던거그대로 너무 잘 만들어주셨어요! 만족스러워서 또 이용해야겠어요~~~
94_10_24,94_10,94,24,이색데이트로 추천해여 매일 케잌만 사먹다 색다른 경험으로 재밌게 놀다가유
94_10_25,94_10,94,25,"제니쿠키먹으러 홍콩까지 멀리갈 필요 없습니다 ㅎㅎ 가까운 일산밤리단길에 보물같은 집 발견! 마카다미아 쿠키 선물세트 구매했는데, 틴케이스도 이뻐서 선물하기 넘 좋을 것 같고요. 17,000원에 27개-30개정도 들어가는데 가성비도 좋고, 무엇보다 넘 맛있어요 ㅠ 달지도 않고 바삭한데 중독성 장난아니에요. 완전 인간사료느낌~! 곧 친구 집들이하는데 집들이선물로도 좋을듯요! 특별한날 답례품이나 선물로도 추천드려요!"
94_10_26,94_10,94,26,남자친구 주문제작 케이크로 방문하게 되었어요! 사진이랑 똑같이 만들어주셔서 너무 좋았어요!!
94_10_27,94_10,94,27,이색데이트로 강추입미다^_^ 친구의 생일 케이크를 만들었어요~ 개성적이고 너무예뿌죠? 감사합니다!
94_10_28,94_10,94,28,분위기도 너무 좋고 케이크시즌만의 특별한 체험거리도 있어 데이트코스로도 추천합니다
94_10_29,94_10,94,29,친구생일이나 기념일마다 매번 방문하는 곳이에요!! 레터링케이크인데도 너무 맛있고 매번 퀄리티가 너무 좋아요 그림깔끔하게 부탁드린대로 잘그려주십니당♥️♥️ 이번에도 예쁘게 해주셔서 감사해용🥹🫶
94_10_30,94_10,94,30,신랑 생일이라 제작케이크 주문했는데 바로 전날 급하게 주문 드렸는데도 가능해서 너무 감사했고 디자인도 너무 귀엽게 해주셨어요!!!! 카페 인테리어 자체도 엄청 청결하고 이쁘네요 다음에는 커피 한 잔 하러 와보려해요🩷
94_11_1,94_11,94,1,"일단 매장이 편안하고 깨끗하고 아늑한 분위기입니다. 매장 곳곳에서 빨간머리 앤을 마주할 수 있어서 향수를 불러일으키기도해요. 그리고 매장 내부에 화장실이 있다는 점도 아주 큰 장점입니다. (남자화장실은 외부) 저는 디저트 덕후라서 재료나 단맛에 더 민감한데, 에이번리는 케이크의 은은한 단맛이 정말 좋았습니다. 케이크로 사과+시나몬 디저트 은근 귀한데 바닐라 크림까지 더해져서 부드럽고 촉촉합니다. 커피 또한 에이번리 시그니처인 에이번리 크림 라떼를 마셨는데 당도가 많이 높지 않아서 만족스럽습니다. 따로 당도 말씀을 안 드려도 괜찮을 거 같아요. 아메리카노도 디저트랑 먹기 괜찮은 원두맛입니다. 아무튼! 먹고싶었던 케이크가 너무 많았어서.. 나중에 다시 재방문할 예정입니다."
94_11_2,94_11,94,2,"밤리단길 케이크 맛집 에이번리!! 빨간머리앤 컨셉의 카페라 갈때마다 어릴적 동화속으로 들어가는 순수를 만날수 있어요~ 빨간머리앤이 담긴 그림과 새피아톤의 케이크 그림까지 감각적인 인테리어가 넘 좋았답니다!  에이번리 케이크는 100% 동물성 생크림,고메버터 그리고 프랑스와 벨기에산 초콜릿을 사용해서 고급스러운 맛을 낸답니다! 👍 주차도 가능해서 더 더욱 좋아요♡ 다음에도 재방문각!!!"
94_11_3,94_11,94,3,인스타보고 왔어요 피스타치오쿠키 두개 포장했는데 극락입니다.. 진짜 너무 맛있어요.. 고소하고 달고 꾸덕하고 바삭하고 하…. 쿠키까지 맛있다.. 얼려 먹는거 추천해 주셔서 하나는 얼려 먹으려구요 선생님.. 너무 맛있다..
94_11_4,94_11,94,4,"빨간머리앤 컨셉 카페입니다. 앤의 집으로 초대 받은 듯합니다.  100%동물성 생크림만 사용하는 케이크 카페입니다. 케이크가 많이 달지 않고 맛있습니다.  사장님과 친절하고, 카페 앞에 2-3대 주차도 가능한 공간이 있습니다."
94_11_5,94_11,94,5,"반려견과 산책길에 들러 케이크 한 조각으로 당 충전하고 가기 좋은 곳이에요. 에이번리의 케이크는 쫀쫀한 텍스처가 특징인데, 딱딱한 것 같아보이지만 먹어보면 사르르 녹아요. 조각케이크로 홀케이크를 주문할 수 있는 것도 좋아요!"
94_11_6,94_11,94,6,"디저트 맛집이라고 워낙 유명해서 잔뜩 기대하고 방문했어요 ~~ 점심시간 지나고 방문했는데 자리가 꽉차더라구요 !! 책읽기에도 , 공부하기에도 , 대화하기에도 다 좋을 것 같은 곳이에요 💕 달달한 초코와 체리의 조합인 체리 프레누아 정말 맛있어요 !! 수제바닐라빈라떼는 진한 바닐라라떼라서 제 원픽이었습니다 🥹"
94_11_7,94_11,94,7,아이와 함께 방문했는데 분위기가 너무 좋고 가게가 예뻐서 사진찍기 너무 좋아요🫶🏻음료도 맛있고 케이크...! 미쳤어용!! 🍰진짜 너무 맛있어요🤤💖입에서 사르르 녹아요 케이크 무조건 같이 드세요오🤎
94_11_8,94_11,94,8,케이크 너무 맛있어요 마냥 단 케이크들 안좋아하는데 정말 담백하면서도 과일이 싱싱하고 고급스러운 맛이나요 음료도 맛있어요...매장도 넓찍해서 대화 나누기도 편안하고 카페 너무 예쁘고 또 오고 싶은 카페입니다🩷
94_11_9,94_11,94,9,케이크 너무 맛있어요 꾸덕하고 부드러운식감 갸또 엄지척입니다  커피랑 밀크티 먹었는뎅 케쿠랑 잘어울려요 내부도 여유있는 공간으로 시간보내기 좋네요♡
94_11_10,94_11,94,10,예쁜카페에서 딸이랑 당충전했어요 동물성 생크림 100 %라서 안심하고 먹입니다 얼그레이 가또케이크는 쫀득한 식감에 많이안 달아 좋아요 음료들도 맛있어요 주차 어려운 정발산동 에서 주차가 여러대 되서 데이트 가시기 좋은 곳이에요
94_12_1,94_12,94,1,"풍산역 브런치 카페 추천해요! 음식도 너무 맛있고, 식사와 카페를 한 공간에서 해결할 수 있답니다. 그리고 매장도 깔끔하고 넓어서 단체로 와서 즐기기도 좋을 것 같아요♡ 디저트 부터 요리까지~~최고에요👍👍👍"
94_12_2,94_12,94,2,"평일 저녁 일끝나고 힐링이 필요해서 방문하게 되었는데 넘 맛있어서 식폭행하구 가요! 🤤 메뉴 하나들이 다 너무 맛있어서 하나 시키고 또 시키고, 계속 주문하다가 배터지게 먹고 가네요😋! 매장 안에 굿즈 구경하는 재미도 있고, 인테리어도 너무 예뻐서 다음엔 남자친구랑 와야겠어요! 조카랑 가족이랑 같이 왔는데 고르곤졸라 피자 넘 맛있대요! 담엔 브런치 먹으러 아침에 올게요! 요기 완전 강추예요! ❤️"
94_12_3,94_12,94,3,"커피와 브런치가 맛있고 인테리어가 넘넘 예뻐서 사진이 넘 잘 나오는 카페 마루에요^^ 포장도 되어 간편하게 즐길수도 있고 매장도 주차가 편하고 자리도 넉넉하고 여러명의 단체를 위함 룸 같은 곳도 있구요!! 😁 장소가 넘 예뻐서 계속 휴대폰을 들고 사진을 찍었어요 작은 악세서리, 디저트, 키링 등도 별도로 판매하고 계세요^^ 요기도 넘 예뻐서 한참을 구경했네요 :)5층과 옥상에는 별도로 파티룸과 바베큐장이 있어서 다양한 모임을 즐기기에도 넘 좋아보였네요^^ 무엇보다도 여기는 애견동반도 가능한 곳이에요 멍집사님들 사랑하는 아이들과 함께 방문하셔서 브런치 즐기시는 건 어떨까용🌸"
94_12_4,94_12,94,4,"분위기, 맛, 가격 다 만족스러웠던 풍산역 카페마루 방문 후기입니다. 얼리디너 세트로 감바스, 샤워브래드, 와인, 아메리카노까지 풍성하게 먹었습니다 ㅎㅎ 공간도 넓고 깔끔해서 여유 있게 머물다 오기 좋았어요 재방문 의사 100%!"
94_12_5,94_12,94,5,분위기도 너무 깔끔하면서 감각적이고 넓은데 자리 구분도 잘돼있어서 대화하기가 편안했고 만족스러운 시간이었습니다^^ 사장님도 너무 친절하셨어요~~ 이쁜 악세사리도 있어서 가자마자 구매했어요^^ 다음에 재방문하고싶어요~~
94_12_6,94_12,94,6,"네이버검색하구 방문한건데,,,,, 카페 입구 들어오자마자 아기자기한 소품이 눈에 들어오네요😍 판매도 하시는거같았어요 커피도 넘 맛있구 브런치도 넘 맛있는고 순삭했어요🩵 아마 자주 오게될거같아요 여기 판매하는거 다 먹어보고싶네요🩵🩵🩵"
94_12_7,94_12,94,7,"인테이어 삼박, 넓고 분위기 좋음 모임하기도 좋은데 대관도 가능하다 함 브런치도 맛있고 직원 친절하고 테라스도 있음 일반 커피프랜차이즈보다 훨 좋음"
94_12_8,94_12,94,8,깔끔한 화이트톤의 실내가 편안한 느낌을 줍니다.  입구 바로 좌측에 프라이빗하게 마련된 룸인 듯한 룸이 아닌 자리. 참 좋았어요.  주차장을 찾지 못해 문의 전화를 드렸는데 사장님이 직접 나와서 안내해주셔서 정말 감사했습니다.
94_12_9,94_12,94,9,"고양시 일산동구 ‘카페마루’에서 감성 가득 브런치를 즐기고 왔어요! 고소한 피자 바게트와 바삭한 새우, 탱글한 소시지까지 푸짐한 올데이 플레이트는 언제 먹어도 완벽한 한 끼였고, 시그니처 메뉴인 ‘카페마루’ 라떼는 콜드브루 베이스에 사탕수수 원당이 더해져 깔끔하고 부드러웠어요. 감각적인 플레이팅과 여유로운 분위기까지 더해져 하루가 특별해지는 맛집이었답니다. 재방문의사 100%!"
94_12_10,94_12,94,10,인테리어가 너무 예쁜 카페예요 저기 예쁜 식물들이 있어서 그런가 공기도 좋았어요 주차도 편하고 조용해서 대화하기 좋았어요 브런치 메뉴나 디저트메뉴 주전부리 간식까지 있어 오래 머물고 싶은 곳이에요
94_12_11,94_12,94,11,저는루프탑을 보았어요 단체모임예약으로 좋으네요 단독사용분위기도 좋고 앞이트여서 옥상도 마음에듭니다 연말파티할 장소로도 좋으네요 메뉴도 다양해서 추천하고 싶은곳 ! 음악도 카페 분위기와 너무 잘어울리고 편안한곳 이네요 기억하고싶어서 리뷰남깁니다
94_12_12,94_12,94,12,소파 좌석이 많아서 일단 너무 좋구요! 커피는 적당한 산미가 있는 진한맛이라서 달콤한 케이크와 넘 잘어울리네요 산미가 세지 않아서 연하게드시는 분들도 먹기 좋은 정도에요 :)  분위기는 차분하고 조용한 분위기에 햇살이 잘들어서 사진도 잘 나오고 악세서리 가방 핀 등도 판매하시는것 같은데 다 너무 귀엽고 센스있는 디자인들이라 전 나갈때 피규어 하나 겟 해서 가려구요 ㅎㅎㅎ  너무 맘에 드는 카페를 찾았어요 단골할게용ჱ̒ ｰ̀֊ｰ́ )
94_12_13,94_12,94,13,"매장이 넓고, 깨끗하며... 예쁘게 꾸며 놓아서 사진 찍기 좋아요... 커피 엄청 쓸 것 같았는데... 마셔보니 부드럽고, 깔끔해서 좋았고... 플레이트 메뉴도 다양해서 좋아요~~~^^"
94_12_14,94_12,94,14,정말 카페마루분위기진짜 좋고 편안하고 조용한 카페에요 브런치가너무 신선하고 맛도있고 이쁘게 담아져나와서 먹는재미 보는재미다있어요 매장에소품도 많아서 구경하거나 선물사기도 좋아요 커피가아주그윽하고 입맛에 맞았어요 새우튀김과쏘세지 샐러드와야채안에 각종 아몬드견과류와크런베리까지 건강한브런치 한끼 기분내며 잘 먹고왔어요 대관도할수있어서 정말여기강추합니다 인테리어 주차장도바로앞에데고 시설이 매우쾌적합니다 주변지인들에게알리고있답니다
94_12_15,94_12,94,15,주차공간도 별도로 있어서 주차하기도 편하고 카페도 넓어서 이용하기 편했어요! 브런치메뉴도 언제든지 먹을 수 있고 구성도 좋아요~~ 딸기요거트스무디 완전맛있어요!! 무엇보다 너무 친절하셔서 풍동에서 카페갈때 애니골안에있는 카페보다 카페마루로 가려구요 ㅋㅋㅋ
94_12_16,94_12,94,16,주말 11시에 아빠랑 둘이 왔어요~ 처음 와봤는데 자리가 편하고 인테리어 깔끔해서 수다 많이 떨고가요 ㅋㅋ 아빠가 담에 엄마랑도 오자고 하시네요. 커피랑 브런치도 맛나요. 시간 잘보내다 갑니다!😉
94_12_17,94_12,94,17,분위기도 좋고 음식도 맛있어서 또 오려구요!! 분위기 좋아서 모임하기도 좋아요 :) 음료 종류도 다양한데 특색있고 맛있어서 자주 와야겠어요 :)
94_12_18,94_12,94,18,"☀️ 햇살 잘 들어오는 따뜻한 분위기에서 여유롭게 브런치 즐기고 왔어요! 🍳 올데이플레이트 구성이 알차고, 쉬림프포케는 건강하고 든든해서 만족도 최고! 밀크티도 진하고 깔끔해서 포장까지 완전 추천합니다. 직원분들도 친절해서 기분 좋게 식사했어요. 풍동에서 브런치나 힐링카페 찾는다면 카페마루 꼭 가보세요!"
94_12_19,94_12,94,19,조용하고 차분한 분위기라 여유있게 브런치타임 즐기기 좋아요~ 커피도 고소한 풍미가 느껴지는 맛이라 잘 어울리더라구요! 개인적으로 수박주스 넘 시원하고 달달하니 맛나더라구요? 이거 강추!!
