reviewid,storeid,searchid,reviewidx,reviewtxt
95_11_21,95_11,95,21,간짜장 맛집이라고 해서 찾아갔는데 양파 투명하고 윤기 흐르는 것부터 알아봤어요.. 면도 맛있구 웨이팅 맛집 인정드립니당! 탕수육은 살짝 뻑뻑해서 호불호가 갈릴 수 있을 것 같지만 간짜장만큼은 맛있었어요!
95_11_22,95_11,95,22,"이전하고는 처음 와보는데요 흠.. 맛이 변한 듯. 예전에 굉장히 맛있게 먹었었는데 이제는 그런 감동이 없네요. 마두역 시절 고추간짜장이 더 좋아요.
청두탕면은 그냥.. 이도저도 아닌 애매한 맛. 어디서 먹어본 맛인데 뭔지 모르겠고 토핑인 고기가 너무 퍽퍽해서 겉도는 느낌이 남. 재료가 다 따로 놀고 있음. 짬뽕은 되게 걸쭉한 스타일인데 감칠맛 부족, 간짜장 굉장히 뻑뻑한 스타일. 양은 확실히 많아요"
95_11_23,95_11,95,23,"소고기짬뽕 : 매콤한데 쓴맛이 났음.. 무슨 맛을 내려고 한지는 모르겠는데, 개인적인 취향은 아님.. 맛없었음

간짜장 : 식감은 나쁘지 않았는데 많이 짰고 기름기가 타 식당 간짜장보다 많았음.. 별로였음

흑돼지탕수육 : 소스는 새콤했고, 튀김옷은 딱딱한 편이고 고기는 퍼석해서 턱이 아팟음.. 별로였음

총평 : 1시간 기다리면서 올곳은 절대 아니며, 죄송하지만 그냥 동네 근처 중국집이 더 맛있었음..
직원 친절도는 좋았으며, 위생도 좋은편이었음.
대신 매장이 너무 작음
*매장이 작아서, 회전율이 좋지 않아 대기가 많았던듯함*
개인적으로, 맛으로 승부볼 가게는 아니었음"
95_11_24,95_11,95,24,"작년에 포장해서 먹었는데 너무 맛나서 남자친구랑 방문했어요!! 일산 짜장 원티어고 숯불향이 그대로 나고 달걀도 어우러져서 맛나요!😂

물 맛 잔뜩 꾸덕함 가득한 짜장면이 아니라 더 좋고 깐풍이 님들 이거 꼭 드셔야 해요

겉바속초에 소스가 미쳣고 남은 거 포장해서 먹으면 맛도립니다..🤤"
95_11_25,95_11,95,25,"면이 뚝뚝 끊기고 너무 별로였음
삼선치고 해산물 너무 적음
동네 중식집 삼선이 해산물 더 많을듯
탕수육 너무 딱딱
김딱딱인줄..
직원분은 굉장히 친절
이제 갈일 없음
웨이팅 한 시간이 너무 아깝"
95_11_26,95_11,95,26,"웨이팅 마감되서 포장해서 차에서 먹었습니다.
진짜 너무 맛있어서 눈물날뻔 했어요😭
이제껏 먹어본 간짜장중에 탑 오브 탑👍👍👍
다음엔 오픈런해서 매장에서 먹어볼려구요!!!!!!
큼직한 고기랑 신선한 야채 아낌없이 듬뿍 넣어
꾸덕한 짜장소스가 입에 촥촥 달라붙는 맛이 완전 미쳤어요🤩🤩… 면도 탱글탱글!!! 먹어보시면 침샘 폭발합니다."
95_11_27,95_11,95,27,주기적으로 먹어야하는 대박각
95_11_28,95_11,95,28,"평일 저녁 시간대 가서 30분정도 대기하고 들어갔습니다.
추운날 외부 대기실에 마련된 스토브에 의지하며 춥지않게 기다렸습니다 ❤️
친절한 응대/ 정말 맛있는 갓짜장/ 야쿠르트후식까지 완벽해서
갈때마다 기분좋은 식사하고 옵니다. 갓짜장 꼭 드세요!"
95_11_29,95_11,95,29,"웨이팅이 예전보다 적어서 30분만에 먹었는데
초창기와는 맛이 살짝 변한것 같아요ㅜㅜ
짬뽕이 먹고나면 좀 쓰다고 느껴져요
조금 아쉽네요"
95_11_30,95_11,95,30,"일산 최악의 거품 중국집
대기도 짜증 맛도 짜증
시스템이 개판
다시가면 사람아님"
95_12_1,95_12,95,1,24시간 열고 안에 엄청 시원하네요...! 밤에도 푹푹 찌는데 지나가다 배도 채우고 땀도 식히고 가요. 엄청 빨리 나오고 동네에 24시간 맥도날드 있어서 너무 좋아요.
95_12_2,95_12,95,2,"넓고 쾌적한 매장
친절한 직원분의 서비스와
다양한 버거와 사이드 메뉴
특히 오늘은 특별 메뉴 고구마 모짜렐라 먹고
한껏 기분 좋아 졌어요^^"
95_12_3,95_12,95,3,"행운버거, 컬리후라이, 원픽 슈슈버거세트에 치킨텐더까지 야무지게 먹고 왔어요! >_< 아쉽게 런치 타임이 지나고 방문해서 맥런치 할인은 못 받았지만 주차 자리가 있어서 편하게 먹고 왔습니다. ㅎㅎㅎ 테이블 서비스도 이용했는데 직원분이 정말 친절하셨어요! ♡"
95_12_4,95_12,95,4,1955파마산이 맛있네요. 초코쉐이크는 다 녹아서 나와서 쉐이크 느낌이 아니였어요. 코카콜라라서 탄산이 많아서 좋네요. 주차장이 작아서 주차하기가 어렵지만 맛있어서 종종 찾아갑니다
95_12_5,95_12,95,5,"감자튀김 탔음 ㅜㅜ 햄버거 양은 적음
맛은 좋음 ㅎㅎ"
95_12_6,95_12,95,6,"평일에 매장 방문했더니 쾌적하고 좋네요
아쉬운 점은 DT라 미리 만들어놓았는지 감자튀김이 다 식고 말라져있네요
방금 튀긴 감자튀김만큼 맛있는 게 없는데.... 쩝...."
95_12_7,95_12,95,7,생각보다 그냥 그래요...ㅠ
95_12_8,95_12,95,8,항상 잘 이용하고 있습니다!
95_12_9,95_12,95,9,파주에서 제일 가까운 맥도날드라 갑니다 앞에 주차공간이 생겨 조금 편해요
95_12_10,95_12,95,10,"빅맥, 불고기, 맥크리스피디럭스를 DT주문함. 맥크리스피디럭스는 2개나 주문했는데 너무 못튀김.
살이 얼마 없어여ㅠ 다 타듯이 튀겨져서 치킨인지 밀가루 덩어리인지 구분이 안됨. 한 입 베어 무는데 안씹혀서 치킨이 맞나 다시 보고 또 보고ㅠ 암튼 먹을 수 없으로정도로 딱딱!!

치킨은 싸이버거나 징거버거!!!"
95_12_11,95_12,95,11,핫도그 나와서 먹어봤는데 한끼대용 좋네요
95_12_12,95_12,95,12,해피밀토이 너무 귀여워요ㅎㅎ
95_12_13,95_12,95,13,맥모닝은 사랑입니다....
95_12_14,95_12,95,14,"아이들이 해피밀 장난감으로 마인크래프트 피규어 준다고해서 간만에 드라이브쓰루로 포장해왔네요

역시 맥날은 더블쿼파치라는걸 다시한번 느끼게되네요 ㅎㅎㅎ"
95_12_15,95_12,95,15,톰과제리 완전 좋아하는데 주문하고 나서 해피밀 발견했어요! ㅠㅠ 조만간 다시 가야겠습니다! >_< 고양덕이점 맥날 매장도 넓고 직원분들도 친절하셔서 넘 좋아요.
95_12_16,95_12,95,16,
95_12_17,95_12,95,17,
95_12_18,95_12,95,18,오랜만에 허기저서 맛있게 먹었네요.. ㅎ
95_12_19,95_12,95,19,맛있게 먹었어요. 불고기 버거 맛있었다
95_12_20,95_12,95,20,
95_12_21,95_12,95,21,아아는 냉보리차맛~~뷰가 좋음
95_12_22,95_12,95,22,가성비 좋아요
95_12_23,95_12,95,23,맥모닝 맛있어요
95_12_24,95_12,95,24,그냥저냥
95_12_25,95_12,95,25,득템
95_12_26,95_12,95,26,"맥도날드 신메뉴가 궁금해서 비오는날 다녀왔어요
개인적으로 비추!! 모짜렐라 인더버거 좋아하시는 분들은 별로 안 좋아하실거 같아요! 고구마무스는 달고 모짜렐라는 적어서 정체성을 잃은 느낌!!"
95_12_27,95_12,95,27,신규매장이라 깔끔해요
95_12_28,95_12,95,28,좋아요.
95_12_29,95_12,95,29,
95_12_30,95_12,95,30,
95_13_1,95_13,95,1,"메뉴랑 매장전화번호
인테리어 고급스럽고 매장도 커서 식사모임하기 좋아요 부모님 모시고 자주 오는데 키즈시네마가 있어서 아이들도 좋아해요 식후에는 커피와 아이스크림 무료로 제공되는데 커피원두도 좋고 아이스크림도 고급제품이어서 잘 먹었어요
평소에 양지먹다가 기분낼 때 와규 한번씩 먹는데 와규 맛 좋아요 고기도 채소도 질 좋고 신선해요"
95_13_2,95_13,95,2,"야채도 많이 먹을 수 있고 샐러드도 먹고 죽도 만들어 먹을 수 있어요
어묵볼 맛있어요 알이 톡톡 씹히네요
식사 다 하고 매장안에 카페가 있어요 커피 마시고 아이스크림도 먹고 굿이네요^^
직원분들도 친절하세요
장소 굿이에요"
95_13_3,95_13,95,3,큰아이 요즘 다이어트한다고 잘 먹지 못하는거 같아서 살 찌지 않는 소담촌을 선택해서 오랜만에 배부르게 먹게 해줬습니다..마지만 죽까지 잘먹고 카페에서 딸기 아이스크림도 맛있게 먹었어요~~♡
95_13_4,95_13,95,4,"맛있게 잘먹고가네요
항상 만족하면서 먹고 갑니다^^"
95_13_5,95_13,95,5,음식도 정말 맛있고 카페가 잘 되어있어요 어른들 모시고 가거나 아이들 놀 공간도 있어서 아이와 가기 좋아요
95_13_6,95_13,95,6,"가성비가 좋고
음식이 맛있어요"
95_13_7,95_13,95,7,👍🏻👍🏻👍🏻👍🏻
95_13_8,95_13,95,8,너무 맛있었요...
95_13_9,95_13,95,9,"여기는 고객응대를 사장님께서 직원들에게 교육을 시켜야 될것 같습니다 외국인들과 왔는데 직원들 밥먹는시간에 왔다고 위아래로 흘겨보면서 표정이 안좋은데 기분이 안좋네요
직원들 교육 필수 입니다"
95_13_10,95_13,95,10,주말이라 바쁜건 이해하지만 셀프바에 월남쌈 야채 셀프바 너무 지저분해요... 집게들도 온갖야채들 다 묻어서 사용하지도 못하고 안먹었습니다. 옥수수콘 게맛살에 배추 떨어져있고 숙주에 야채들 떨어져있는걸 직원들이 지나다니면서 봤는데도 안치우고 방치하던데 이건 고쳐야할것같아요. 지금까지 소담촌 5번정도 이용했는데 오늘은 너무 지저분했어요. 신경좀 써주세요
95_13_11,95_13,95,11,"언제나 푸짐하고 깔끔하고 항상 좋습니다
작은 공간이지만 아이들이 영상 시청 할 수 있는
공간이 있어요

후식까지 잘 먹고 갑니다"
95_13_12,95_13,95,12,"야채를 골고루 먹을 수 있고 칼국수 밥도 볶아 먹을 수 있어 좋았어요
열무국수도 시원하니 좋아요
카페도 있어서 커피 매실 음료 복분자음료 아이스크림도 있어 좋았어요"
95_13_13,95_13,95,13,
95_13_14,95_13,95,14,점심 특선!
95_13_15,95_13,95,15,"샤브샤브랑 월남쌈은 워낙 유명하니.. ㅎ
12시쯤부터 무조건 웨이팅 필수인 맛집입니다.
채소도 신선하고 육수도 맛나요.
특히 후식 공간이 따로 있어서 4종 아이스크림과 커피를 편하게 먹을 수 있는게 좋아요.
아이스크림도 고급진 맛있는 맛이에요"
95_13_16,95_13,95,16,"롯데마트 1층에 자리한 곳입니다. 프랜차이즈이긴 하지만 음식과 주부재료들이 신선해 좋습니다. 가격도 1인 16,900원으로 이정도 샤브를 즐길 수 있는게 행복이지요.
주차도 롯데마트 지하 주차장 이용 가능하며 확인 후 2시간 무료입니다. 식사시간이나 주말엔 이용객이 많아요. 개인적으론 한가한 시간에 여유롭게 즐기길 권합니다. 가성비 좋고 야채나 쌈류도 신선해서 가끔 지인들에게도 강추합니다."
95_13_17,95_13,95,17,"신선한 채소를 맘껏 먹을수있는
너무 좋은 식당입니다"
95_13_18,95_13,95,18,"야채 싫어하는 어린이 입맛도 야채를 먹게 되는 곳!^^
월남쌈과 샤브샤브를 무제한으로 즐길 수 있는 곳!^^
무한 리필은 퀄리티가 낮다!는 편견을 단번에 없애버리게 해준 곳!!^^


겨울엔 주1회 방문 필수💯💯👍👍👍"
95_13_19,95_13,95,19,
95_13_20,95_13,95,20,👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻
95_13_21,95_13,95,21,월남쌈 먹고싶을때~~배부르게 먹을수 있어요~~맛나요^^
95_13_22,95_13,95,22,"고소한 어묵과 신선한 야채.
다른곳에는 없는 영양부추와 메밀싹
절인고추채까지 야채 냠냠맛집입니다."
95_13_23,95_13,95,23,"자주가는 맛집
샤브샤브는 여기로만 먹으러 가요."
95_13_24,95_13,95,24,"추운 날엔?!
국물 맛집으로!
국물 땡길 땐?!
소담촌으로!!!#^^

월남쌈&샤브샤브 무제한!
안 갈 이유가 없는 곳!^^"
95_13_25,95_13,95,25,
95_13_26,95_13,95,26,재료가 신선하고 맛있는 곳입니다.
95_13_27,95_13,95,27,"음식이 맛있고
신선하고
가성비가 좋아요"
95_13_28,95_13,95,28,"월남쌈 샤브 전문점으로 유명한 소담촌 이제서야 방문했는데 정말 좋았어요!
인테리어도 깔끔하고 테이블도 많은데 6명 정도 단체로 방문할 경우 단독 테이블로 우선 배치해줘서 이용하기 편합니다😃

신선한 야채와 다양한 샤브재료를 무한으로 이용가능하고, 식사 후 별도 카페가 있어 커피와 아이스크림도 즐길 수 있어서 아이와 가기 좋아요.
아이들 영화관도 있어서 자유롭게 보며 놀기도해서 편안하게 식사 가능합니다👍

평일 점심과 주말 가격도 저렴해서 부담없고, 무엇보다 무한리필바 음식 충전이 빠르고 직원들이 많아서 깨끗하고 쾌적합니다.
재방문 의사 1000%, 일산에서 샤브샤브는 소담촌이 제일 맛있는 것 같아요😁"
95_13_29,95_13,95,29,"가족들과도 자주 가는 주엽 롯데마트 1층에 자리한 샤브맛집입니다. 가성비도 좋고 부식과 식단도 깔끔해서 더 믿음이 갑니다. 직원분들이 상시 주시하며 식단 관리나 배급 시스템이 잘되어 있는듯 해요.
월남쌈의 찬들이나 부식들도 좋고 샤브 부재료들도 늘 넉넉히 채워져 있습니다. 매운육수과 일반육수로 선택 가능하며 신선한 샤브샤브 후에는 그윽한 채수로 칼국수&죽도 즐길 수 있습니다. 쌈이나 샤브의 양을 너무 많이 드시면 배가 넘 차고 후에 국수와 죽의 양을 잘 조절하셔야 끝(?)까지 편안하게 식사를 마무리 하실 수 있습니다.
주차 공간은 여유가 있고 나가실때 꼭 주차확인 하셔야 합니다. 소스의 맛이 좋은 곳이라 담백한 샤브 재료맛도 느끼면서 다양한 맛을 느낄 수 있어요."
95_13_30,95_13,95,30,롯데마트 안에 입점해있어요~~샤브 맛나요 가성비좋은 식당입니다
95_14_1,95_14,95,1,"기본 90분 웨이팅에 재수 끝에 입성.
하지만 기다리다보면 훅 줄어서실제 웨이팅은 40여분..
쫄지말고 도전해보시라..가성비 코스요리로.
바빠서 직원운들이 친절하기 쉽지 않은데 모두 엄청 친절하심.
배가 많이고프지는 않았지만 올클리어...
저렴한 가격에 코스요리다보니 임팩있는 요리는 없지만 평타는가는 음식들.
짬뽕은 자극적이지 않고 생강향이 사알짝 나지만 맛있었음.
동네에 있다면 재방문하고 싶은 집.
지극히 주관적인 MSG에 길들여진 아재입맛의 리뷰이니 맹신하지 말고 직접 경험해 보시길.."
95_14_2,95_14,95,2,"오늘은 A코스로 먹었습니다. B코스와는 탕수육이냐 고추잡채냐 차이입니다. 둘다 먹어봤지만 다 맛있어요ㅎㅎㅎㅎ 오늘은 탕수육쪽이 더 땡겨서 먹었는데 후회없는 선택입니다. 가성비 너무 좋구요 유산슬은 춘권먹으면서 나온 겨자소스랑 찍어먹는데 그냥 먹어도 맛있는데 소스 찍으면 더 맛있습니다. 공기밥 무료라 시켜서 덮밥으로 먹었어요. ㅎㅎ 요리들 맛나게 먹고 마무리로 짬뽕, 짜장 먹고 나면 아주아주 든든합니다. 맛난 음식 코스로 가성비 좋게 먹을 수 있어서 좋아요."
95_14_3,95_14,95,3,언제나 맛있고 만족스럽습니다. 사장님이 엄청친절하셔요 너무 잘먹었습니다
95_14_4,95_14,95,4,"일산에서 가장 사랑하는 음식점이예요.
서울에서 일부러라도 먹으러 오는 집 맞고요!
A세트. B세트 모두 맛있어요~!!

장육샐러드 처음 먹었는데 입맛을 확 돋구는게 끝내주는군요 :)

사장님, 직원분들 친절함에 녹아요.....!"
95_14_5,95_14,95,5,가성비가 너무 좋네요. 음식맛도 좋습니다. 일산서 상위권이라 생각되네요. 칠리새우는 아쉬움이 있지만 짜장과 짬뽕도 아주 좋았네요. 유산슬은 근래 먹어본중 제일 좋았어요
95_14_6,95_14,95,6,"웨이팅이 심하게 길긴 한데
요즘 물가 생각하면
그만큼 기다려서 먹을만한 가치가 있는 집
직원분들 모두 친절하셨고, 맛있게 잘 먹고 왔습니다-"
95_14_7,95_14,95,7,"이렇게 훌륭한 중식 코스요리를 단돈 만삼천원에!!!
A세트 순서대로 춘권, 유산슬, 칠리새우, 탕수육, 짜장면입니다! 다양한 요리를 조금씩 맛볼수 있어서 너무 좋아요. 매콤달콤 칠리새우 진짜 최고였어요~~
11시에 캐치테이블 예약해두고 1시간쯤 무난하게 기다려서 들어갔습니당. 직원분들도 친절하셔서 기분좋은 식사였어요~ 담엔 부모님이랑 가고싶어요!"
95_14_8,95_14,95,8,재료가 신선하고 맛있어요 사장님이 친절하시고 좋아요~ 이곳은 가성비 값입니다 대신 대기시간이 긴것은 감안하시고 가세요~
95_14_9,95_14,95,9,"가성비가 넘 좋은 코스요리 맛집💛🧡🤎💚🖤❤️
중국집 요리류를 적당한 양으로 다양하게 맛볼 수 있어 좋아요"
95_14_10,95_14,95,10,"음식사진을 못 찍었어요ㅠㅠ
기다리다 배고파서 음식 나오자마자
이성을 잃고 허겁지겁 먹었네요...
밍차이는 가성비 최고입니다.
맛도 최고이고 이 가격에 코스로 정말 행복한 곳입니다. 사이드메뉴 함께 드시면 1000%만족!


사이드메뉴 중에 장육셀러드 일품입니다!"
95_14_11,95_14,95,11,"엄니 단골집으로 추천 받고
가족외식으로 방문한 곳
식사로 주문한
짬뽕, 짜장면은 너무 담백한가 하지만
유산슬, 탕수육 등
코스요리 깔끔하고 맛있네욤 귯귯"
95_14_12,95_14,95,12,여러메뉴를 조금씩맛보는건 좋아요
95_14_13,95_14,95,13,"대기가 순식간에 차더라고요. 음식이 빨리 나오고
가격에 비에 퀄리티 있는 맛 이었어요.
무엇보다 여러 음식을 즐길 수 있다는 점이
너무 마음에 들어요!!"
95_14_14,95_14,95,14,"중식 코스요리가 일인당 13,000원?! 춘권,류산슬,칠리새우,탕수육,짜장 or 짬뽕, 후식까지 알차네요 ㅎㅎㅎ 양은 좀 부족해서 탕수육 추가해서 먹었어요 사장님 번창하세요👏👏👏"
95_14_15,95_14,95,15,코스에 단품 추가해서 풍성하게 먹었네요~ 짬뽕이 안짜서 좋았구 짜장면은 면을 방금 뽑은건지 쫄깃해서 맛있었ㅇㅓ요~ 웨이팅의 여유만 있다면 또 가고싶네요^^ 주차는 대기시간+식신시간 포함해 한테이블에 한차만 발행이니 참고하세요~
95_14_16,95_14,95,16,세트가 가성비 좋아요. 모든 음식이 뜨겁게 나와서 좋고요. 먹어봤던 칠리새우 중에 가장 매콤하지만 저는 취향이었습니다. 식사 라인보단 요리 라인이 더 맛있음
95_14_17,95_14,95,17,"남편이랑 여러 번 갔었는데 중식을 코스로 저렴하게 먹을 곳은 여기뿐이었고 맛있긴 한데 양이 살짝 아쉬웠고 서비스도 그럭저럭?! 이번에 갔는데 맛도 그렇고 전체적으로 맛있고 빨리 나오고 남편한테 고춧가루가 없다 하니 센스 있게 직원분이 먼저 말씀해서 챙겨주시고 단무지 한개 남았을때쯤 더 드릴까요 먼저 물어봐주시고 남편이 먹다 보니 덥다 하길래 그러게ㅠㅠ 덥네 이러고 마무리로 음료수 시켰는데 우리 말을 듣으셨는지 미니 선풍기 주시면서 너무 더워하시길래 하시면서 챙겨주시는데 엄청 엄청 감동이였고 너무 친절하고 먹으면서 기분이 좋아져서 남푠한테 리뷰남기게 영수증 리뷰좀 챙겨달라할정도였음!
맛도 좋고 금액도 좋고 직원분들다 친절함 최고!!
직원분들 바뀌지않고 오래 오래 하셨음 좋겠오요!!"
95_14_18,95_14,95,18,"중식 코스요리가 13,000원이라니?! 음식 맛도 좋아요!!
이 퀄리티에 이 가격이면 너무 가성비 좋네요~생각보다 양도 적진 않아요! 짜장, 탕수육도 자극적이거나 기름지지 않아서 끝까지 정말 맛있게 먹었습니다! 웨이팅 많으니까 먼저 오셔서 걸어놓고 가세용"
95_14_19,95_14,95,19,"매우 친절한 곳. 바빠도 친절한 곳!! 여기 저기 추천해 주고 싶은 찐 친절한 곳! 기분좋게 밥 먹은 곳!
웨이팅 길어서 걱정했으나.. 배려도 해 주고~
아이와 같이 갔는데 구석 안쩍 자리라 눈치없이 편하게 먹을 수 있었고, 모자른 반찬 계속 물어봐주고~
코스요리 저렴하게 먹어서 좋았던 곳!
밥도 서비스라 좋고~ 짬뽕 시원했고, 탕수육 쫄깃! 새우칠리도 왕새우!!! 음식 모두를 기분좋게 내어준 곳!
타지역 사는데.. 킨텍스 올 때마다 생각날 것 같아요!
#킨텍스맛집 #밍차이 #일산맛집 #킨텍스역맛집 #현대백화점킨텍스점맛집"
95_14_20,95_14,95,20,"이젠 예약이 너무 힘들어요
맛있게 잘 먹었습니다"
95_14_21,95_14,95,21,"주차하기편하고
식사도 코스로 빨리나옵니다
가격도 너무저렴하고요
친구가예약해서 갔는데
완전 훌륭한 식사였어요
조만간 한번더 가려고요
하지만 무조건 예약하고가야해요."
95_14_22,95_14,95,22,가성비 좋은 중식 맛집
95_14_23,95_14,95,23,가성비가 좋고 음식이 맛있어요
95_14_24,95_14,95,24,"가성비 갑! 푸짐하게 다양하게 이 가격으로 어디서도 즐기기 힘들어요

근데 또 겁나 친절하세요!"
95_14_25,95_14,95,25,"최근 다녀온 음식점 중 가장 만족도가 높았던 곳이예요.
음식맛 서비스 메뉴구성 모두 삼박자가 잘 어우러졌어요.

요즘 물가에 말도 안되는 가격이라 양은 사실 기대 안하고 누룽지탕도 추가했는데요. (누룽지탕 물론 맛있었지만) 추가 안해도 한끼 든든히 먹을 수 있게 나오더라고요.

아이와 함께 하는 식당은 왠지 매번 죄송한데 너무나 살갑게 대해주시고, 음식 나오기전에 아이밥 필요없는지 물어봐주시고.... 진짜 감동받아서 울 뻔 했어요ㅎㅎㅎ (매우 F인 엄마입니다)

직원분들도 중간중간 오셔서 그릇정리해주시면서 맛 어떤지, 챙겨주셔서 이렇게 감사한 식사를 맛있게 할 수 있다는게 놀라웠어요.

제가 몇 년전부터 가보고 싶었던 곳인데 이제야 왔지만 앞으로 단골될것 같아요💚👍"
95_14_26,95_14,95,26,"맛집이라서 10시50분쯤 도착
웨이팅 하고 14시쯤 자리로 이동
물론9번째 손님임
코스요리 인당13,000원
가성비 짱~~^^기회 되면 방문하고 싶은데
조금 먼 곳에 있음~~^^
정말정말 맛나요.손님 많음"
95_14_27,95_14,95,27,저렴하게 코스별로 먹을수 있어서 좋았어요
95_14_28,95_14,95,28,밍차이에서 점심 맛있게 먹고 호수공원 갔는데 연꽃이 피었더라구요.
95_14_29,95_14,95,29,밍차이가 유명 명소가 되기 전부터 우리 가족의 애정 외식 장소입니다! 제가 원래 다른데선 99% 짜장면 먹는데 밍차이에서만 짬뽕 먹어요. 그만큼 짬뽕이 많이 맵지 않고 맛있어요! 양배추와 양파가 아삭아삭 씹히는데 너무 맛있음... 인기가 많아서 바쁘실텐데도 사장님과 직원분들이 한결같이 친절하셔서 꾸준하게 방문합니다.
95_14_30,95_14,95,30,착한 가격에 스페셜한 음식을 먹을수 있어 넘 좋았어요
95_15_1,95_15,95,1,"킨텍스 스타필드 마켓 1층 별마당 도서관
앞에 있고 리모델링 한 이후로 좌석이 진짜
많이 넓어졌어요..!!!!!!
너무 좋아요~~💛
스타벅스의 장점은 늘 새로운 시즌메뉴가 나온다는거
단점은 비싸다는거~🤣
친절은 뭐~👍👍👍👍👍"
95_15_2,95_15,95,2,"스타필드 마켓킨텍스점!!
🫠 사람구경할수 있고, 서점이 있어서 매장에 죄석이 넓은
편이라 혼자 시간을 보낼 수 있다.
아메리카노 1쟌 🤩🤩🤩
스타벅스 커피 추천합니다 🥳🥳🥳"
95_15_3,95_15,95,3,"이마트에서 홀세일 클럽으로 이제는 스타필드마켓점이 되어버린 이곳
코로나때 가족들 모두 같이 이용도 할 수 없고 돌아가며 머물던 때가 생각나네요

더욱 넓어지고 커져서 좋고 머무를 공간이 많아져서
더욱 좋네요!
자몽망고코코넛프라프치노 ❛◡ુ❛"
95_15_4,95_15,95,4,"피치요거트,카페브륄레 분명 할인하는 것 보고 주문했는데 지금 영수증 보니 할인적용이 안되어 있네요
혹시 카톡 선물쿠폰 사용하면 적용 안되나요?"
95_15_5,95_15,95,5,"손님이 정말 많아요!
그래도 생각보다 빨리 음료가 나왔어요.
잘 먹었습니다
감사합니다!!!"
95_15_6,95_15,95,6,"점심시간 이후로 매장이 급격하게 붐벼요.
트레이더스에서 장보고 잠시 쉬러왔다가 갑자기 사람들이 밀려오네요 ㅎ
매장은 넓고 깨끗한데 방문객이 많다보니 컵치우는곳은 아수라장이예요. 직원들이 어찌할수없을만큼 컵이랑 쟁반이 쌓어요."
95_15_7,95_15,95,7,"카페모카랑 생일쿠폰으로 자몽망고 마셨어요
가격은 진짜 비싸지만 맛은 인정"
95_15_8,95_15,95,8,산책하다가 밀크티 한 잔하고 갑니다.
95_15_9,95_15,95,9,더운날씨에 피신하러와서 커피한잔마셨는데 너무 맛나요 직원분들도 친절하시고 좋네요^^
95_15_10,95_15,95,10,먹어본중에 제일 밍밍한 …
95_15_11,95_15,95,11,산책하다가 클래식 밀크티 사이렌 오더로 한 잔 마셨네요.. 최고
95_15_12,95_15,95,12,"최애음료 밀크티!!
그란데 사이즈에 시럽한개 빼면 딱좋아요~~
유자민트티도 시럽한개빼면 최고의맛!!!
사이렌오더라 편해요!!
가격은 쎄지만 다른 프랜차이즈는 이맛을 못냄..ㅠㅠ"
95_15_13,95_15,95,13,망고 프라프치노 맛있어요
95_15_14,95_15,95,14,"사람이 많아서 음료 나오는데 시간이 많이 걸리네요
다른 매장보다 커피가 싱거워요"
95_15_15,95_15,95,15,"망고라떼 텀블러에 테이크 아웃
달달하고 맛있네요"
95_15_16,95_15,95,16,매장 엄~~청 넓어져서 좋아요 😀
95_15_17,95_15,95,17,"리뉴얼한 스타벅스 좋아요,"
95_15_18,95_15,95,18,쇼핑하다 힘들면 들렀다 차한잔하며 쉬었다가기 좋아요~
95_15_19,95_15,95,19,"새단장 스벅
오픈이틀째인데 이틀연속감.
근데 직원들이 아직 미숙한지 우왕좌왕하고
쇼파쪽은 청소안했는지 얼룩도 많고 머리카락도 많음.. 넓어진건 좋은데 md는 부족하고 이틀밖에 안됐는데 좀 미흡한 느낌"
95_15_20,95_15,95,20,올해는 프리퀀시 안 모음.
95_15_21,95_15,95,21,
95_15_22,95_15,95,22,좋아요
95_15_23,95_15,95,23,굿
95_15_24,95_15,95,24,"리오픈날.. 사람 박터지네
다들 오픈컵 받으러온건지 ㅋㅋ..
기존매장보다 더넓어지긴했는데 뒤편공간은 소리가 하나도 안들릴듯.
2만원 이상 지출하고 오픈기념 머그컵 겟."
95_15_25,95_15,95,25,
95_15_26,95_15,95,26,
95_15_27,95_15,95,27,"적립방식 리뉴얼되고
별적립하기 넘 힘듬~"
95_15_28,95_15,95,28,.
95_15_29,95_15,95,29,늘 사람이 북적이는 곳이에요. 신상메뉴와 음료를 즐겼어요. 직원분들은 언제나 친절해요. 딸기 좋아하시면 딸기 초코 케이크 추천해요.
95_15_30,95_15,95,30,"평일인데도 이용객이 많았지만, Mall 안에 휴게공간이 많으므로 테이크아웃으로 가지고 나와서 마셔도 좋을 듯."
95_16_1,95_16,95,1,"지나가다 항상 줄 서 있는 걸 보고 맛보기로 결정!

수육&양지&사골 좋아하는 남친은 정~말 맛있다하고
어린이 입맛인 내겐..다소 심심한 느낌^^;

면발 양이 무지 많고, 독특!
비냉보다는 물냉이 조금 더 입에 맞는 느낌!^^;

녹두전 맛은 다들 아는맛!^^


남친 혼자 재방문해서
물냉 먹기로^^"
