reviewid,storeid,searchid,reviewidx,reviewtxt
12_9_15,12_9,12,15,오늘도 맛있는 음식 기분 좋게 잘 먹었습니다:) 차항은 처음 시켜봤는데 라멘은 다 먹었지만 맥주가 더 마시고 싶을때 안주로 먹기 좋습니다! 여기에 교자까지 추가로 먹었더니 아주 든든하고 기분 좋은 휴일 저녁이네요
12_9_16,12_9,12,16,캬 역촌역 맛집이네요. 라멘을 너무 좋아하는데 늦게까지 하시구 혼술하기에도 너무 좋은 곳입니다. 라멘맛도 깊고 맛있습니다.
12_9_17,12_9,12,17,"일본여행 갔을때 노포짬뽕집을 간 적 있는데 분위기가 비슷해요~ 혼밥, 혼술하러 가기도 좋을것 같고 오픈주방이라 조리하시는 거 볼 수 있어요^^오늘 매운라멘 3단계까지 있는데 좀 더 맵게 해달라고 부탁 드렸더니 해주셨는데 여긴 칼칼하게 매워요♡잘 못 넘기면 켁 할수가 있어요😂사장님이 무뚝뚝해 보이시지만 혼자 하시는거라 바쁘셔서 그런것 같아요~ ㅎㅎ친절하세요😁
영업시간은 방문하시기전에 네이버에서 확인 해보고 가세요~"
12_9_18,12_9,12,18,맛잇어요 다시방문할 예정
12_9_19,12_9,12,19,"지나가면서 가봐야지 하다가 문 안 열려서 못 가봤었는데 오늘 드뎌 갔네요^-^ 7시쯤가서 마늘토리파이탄(흑마늘), 카라이토리파이탄(매운맛3단계) 먹었는데 맛있어요^-^ 매운맛도 어디서도 먹어보지 못했던 매운맛인데..맛있게 매워요^^ 근데 매운거 못드시는 분은 어려울수도 있을것같긴 해요🤫고명에 목이버섯 채썬게 올라가는데 식감이 좋아서 다음엔 고명추가 해야겠어요ㅎㅎ계란이 기본으로 나오는지 모르고 추가 했는데 기본으로 하나 나오네요^^; 의자가 7개라 자리 없어서 가시는 분들도 있었는데..맛집 이에요👍"
12_9_20,12_9,12,20,추운 겨울날 따뜻한국물과 포근한 공간안에서 라멘 먹기좋았습니다. 간은 슴슨한편이라 일본 현지 라멘 맛과 비슷했어요
12_9_21,12_9,12,21,굿
12_9_22,12_9,12,22,가격 고지 제대로 안되어 있고 주변에 추천받아서 왔는데 맛이 참 애매했습니다. 사장님 접객도 무뚝뚝하고 또 오고 싶은 집은 아니었습니다 😢
12_9_23,12_9,12,23,맛있어요!!
12_9_24,12_9,12,24,여름에는 5시에 연다고 하시더라구요~하지만 변동이 있을수 있으니 네이버나 인스타 참고하라고^^; 맨날 문 닫혀있어서 못 가다가 지나가는 길에 열려있어서 가게 됐는데 손님도 좀 있었구~사장님 혼자 하시는것 같아요~ 맛있어요^-^매운라멘도 있던데 다음엔 그거 먹어봐야겠어요ㅎㅎ
12_9_25,12_9,12,25,"동료들과 궁금해서 가보고싶었던곳인데 3트만에 드디어성공~~
맛있어요 느끼하지않고 진한 국물맛
다양하게 시켰었는데 혼자하시는 가게고 해서 빨리나오진 않았지만 이미 고지해주셨기에 딱히 문제될건없었어요~

수다떨며 기다리다가 한그릇 뚝딱하고갑니다!오늘은 사정이 있어서 맥주를 못마셨지만 다음엔 한잔씩 꼭시켜서 같이먹어야겠어요~"
12_9_26,12_9,12,26,"쇼유라멘 성공! 보통 일본라멘집 가면 돈코츠가 주를 이루다보니 쇼유라멘은 생소했는데 먹어보고 이게 쇼유라멘이구나 했습니다ㅎㅎㅎ짜지도 않고 정말 깔끔합니다🥺 평소에 짠걸 즐기지 않아서인지 제 원픽 라멘이 되었습니다!
같이 먹은 남편도 너무 맛있게 잘 먹었다고 하네요😀 매번 믿고 먹는 교자랑 생맥주도 너무 좋았습니다"
12_9_27,12_9,12,27,인테리어부터 사장님의 라멘 자부심이 속속히 묻어나는 맛집입니다 집에서 다른 라멘집이 더 가깝지만 라멘 먹고 싶을땐 집에서 15분 걸어서 먹으러 갑니다 소유라멘 진짜 좋아하는데 간도 간간하게 해주십니다 감사합니다 조만간 또 먹으러 갈게용
12_9_28,12_9,12,28,"(방문 3번째🌼)
점점 더 소울푸드가 되어가는 슷키리.. 배고플때
슷키리 카라이파이탄 국물맛과 차슈가 생각날만큼 넘나 취향저격인 라멘집이에요ㅠㅠ
제가 라멘에 이렇게 빠지지는 않는데 슷키리가 유일합니다. 고명도 다른 곳보다 더 주시는 것 같은데 고명마저도 신선한게 맛있어요!! 그리고 다들 차슈 추가하세요 차슈 한입 크게 먹으면 진짜 숯불향 고급지고 너무 맛있게 입안에 남아요 진짜 행복해요
오늘도 국물 그릇째로 마무리 하고 갔습니당 ㅎㅎ
인테리어도 일본으로 여행온 것 같아요⭐️
시간만 된다면 친구들이랑 같이 밤에 하이볼도 먹고싶을 만큼 밤에 분위기가 더 이쁠 것 같아요 ㅎㅎ

사장님 오늘 서비스 너무나도 감사합니다ㅠㅠ 행복한 식사였어요🥹

조만간 또 방문할게요 ㅎㅎ"
12_9_29,12_9,12,29,좋와요
12_9_30,12_9,12,30,오랜만에 먹으러 왔는데 역시 맛있어용👍🏻👍🏻👍🏻
12_10_1,12_10,12,1,"가지돼지고기된장소스 뽂음 맛있어모
딱히 별 다른 특색은 몬스겠어요
혼자 일하셔서 음식 나오기까지 좀 기달려야해요"
12_10_2,12_10,12,2,"가격은 9,000원 입니다.
가지돼지고기 볶음 입니다.
살짝 매콤해서 느끼하지 않습니다.
깔끔한 상차림 입니다.
연신내 맛집 입니다."
12_10_3,12_10,12,3,"돼지고기 생강구이 정식입니다.
생강맛이 거의 느껴지지 않습니다.
고기의 양도 많습니다.
맛있습니다."
12_10_4,12_10,12,4,"나의최애카츠동이랑신랑최애돼지고기생강구이정식이랑..
오늘도맛있게잘먹었습니다
덕분에과식했네요 ㅋㅋㅋ"
12_10_5,12_10,12,5,우연히 이근처 식당을 검색하다 알게되었어요. 가게는 크지 않았고 사장님 홀로 음식과 서빙까지 하시는 듯 해요. ‘가지 돼지고기 간장볶음’ 과 계란후라이를 주문했어요. 음식은 깔끔하게 나왔어요. 맛은 가지의 촉촉함과 약간 바삭한 느낌의 돼지고기가 조화로웠어요. 간은 적당히 짭짤하고 불맛이 나는 담백한 맛이었어요. 밥하고 잘 어울리고 단품으로 먹기에도 부담없을듯 해요. 아주 맛있게 잘 먹었어요. 👍👍👍
12_10_6,12_10,12,6,"맛있게잘먹었습니다
감사합니다"
12_10_7,12_10,12,7,
12_10_8,12_10,12,8,모든 메뉴가 맛있는 동네 맛집입니다!!!
12_10_9,12_10,12,9,"혼밥하기 좋고 김치나베 맛있어요!
근데 나베에 치즈추가는 3000원인데 양이 적어서 비추 !!"
12_10_10,12_10,12,10,"오늘도맛있게잘먹었어요
편안한가정식
우리동네맛집"
12_10_11,12_10,12,11,"정갈하고 맛있어요~
다른 곳에서 먹을 수 없는 메뉴들이라 만족합니다!"
12_10_12,12_10,12,12,"배부르고맛있게먹고도편한느낌
자극적이지않고정말일본가정식같은느낌
일본살면서음식이대체로짜다는느낌이었는데
맛은유지하면서짠맛을좀뺀
맛있게잘먹었습니다
다음에또들를게요"
12_10_13,12_10,12,13,"서울시내에서 맛본 첫 일본 가정식이였습니다.
브레이크 타임 한시간 전에 도착해서 그런지 한가했고 그런 분위기에서 생강고기정식과 가지볶음을 단품으로 주문했습니다.
여름엔 가지가 제철이라 살살 녹는 가지볶음은 처음 먹어봅니다. 물론 생강정식도 담백하니 좋고 가성비가 최고여서 가끔씩 올것 같습니다"
12_10_14,12_10,12,14,값만 비싸고 맛은 별로인 일본음식 체인점보다 훨씬 훌륭합니다. 메뉴도 다른곳에선 잘 안파는 메뉴들이 있고 정말 맛있어요. 돼지고기가지덮밥 정말 훌륭합니다.
12_10_15,12_10,12,15,"혼밥하기도 좋아보이고 음식이 맛있어요
다 먹어보고 싶어요
사장님께서 일식에 대해 깊이가 있으신 분이신거 같아요"
12_10_16,12_10,12,16,"요즘자주들르게되는데
항상맛있게잘먹고옵니다
감사합니다"
12_10_17,12_10,12,17,"오늘 점심은 일본 가정식 요리 식당 입니다.
가지돼지고기된장소스 볶음 입니다.
가격은 9,000원 입니다.
짭잘하고 달달하고 입니다.
한끼 식사로 적당한 양인것 같습니다."
12_10_18,12_10,12,18,
12_10_19,12_10,12,19,"오늘도맛있게잘먹었습니다
든든하게속도채우고하지만과하지않게..
늘기분좋은한끼하고가네요"
12_10_20,12_10,12,20,무난
12_10_21,12_10,12,21,처음 갔는데 깔끔한 맛에 혀가 춤 췄어요
12_10_22,12_10,12,22,넘 맛있어요
12_10_23,12_10,12,23,맛있어요~
12_10_24,12_10,12,24,히야시츄까 처음 먹어봤는데 엄청 맛있어요! 여름 메뉴로 강추예요. 혼밥하기 넘 좋아요.
12_10_25,12_10,12,25,곧 이사가서 마지막으로 왔는데 정말 맛있네요! 잊지 못할 맛입니다ㅜㅜㅜ
12_10_26,12_10,12,26,언제가도 너무 맛있는 집😍 생강구이정식 양파랑 고기랑 같이 먹으면 너무 맛있어요. 생강맛이 엄청 강하지도 않고 먹고나면 정말 든든합니다👍 새우고로케도 새우가 알차게 들어있어서 맛있었어요!
12_10_27,12_10,12,27,오랜만에 왔는데 맛도 그대로네요 ^^*
12_10_28,12_10,12,28,"잘 먹고 갑니다
배불러요"
12_10_29,12_10,12,29,"요즘음식값 만원이하가 거의없는데
여긴 생각보다 넘 저렴하게 느껴졌어요. 그래서 두명이서 메뉴3개 시켜놓고 먹는데ᆢ 와 대박 음식맛이 장난아니네요. 메뉴세가지다 넘 맛있었구 인상깊었던건 김치나베. 일단 다른곳에서 먹을때 느꼈던 MSG 맛이 전혀안났구 고기가 두툼하고 신선했어요. 다른거 먹느라 좀식었을때 먹었는데 그래도 맛있더라구요. 지역 맛집인정할께요!!! 재방문의사 100%!"
12_10_30,12_10,12,30,요즘 날이 많이 더워져서 김치까츠나베 말고 생강구이정식 먹어봤는데 맛있어요! 남김없이 다 먹었습니담
12_11_1,12_11,12,1,"순대도 속이 꽉 차있고 잡내가 안나요~! 모듬 순대, 순대국밥, 곱창볶음, 수육세트 다 먹어봤는데 전부 깔끔하고 맛있었어요~! 매장도 청결하고 정말 친절하셔서 아이랑도 자주 옵니다. 아이의자도 있어서 가족단위로도 좋고 혼밥하기도 좋아요~"
12_11_2,12_11,12,2,"평소 배달로 자주 시켜먹는데 처음으로 매장에 와봤어요.
뚝배기에 뜨거운채로 먹으니 더 맛있어요.
일반 순대국은 간을 특별히 더 안해도 담백하고 맛있고 제 최애인 얼큰순대국은 매콤하게 맛있고 순대양도 엄청 많아요 👍 👍
편육도 같이 곁들이면 딱이에요. 쫄깃하고 고기 퀄리티도 좋아요.
매장이 깔끔하고 넓어서 가족이나 단체로 식사하기도 괜찮네요. ^^"
12_11_3,12_11,12,3,"잡내 없이 맛있는 두루올 순대국!!!!

일 끝나도 힘들때면 순대국포장!!! 영양가 가득 간편식으로 먹기 좋아요♡♡♡

저랑 딸이 양이 적기때문에 2인분으로 4인이 먹기 좋네요!!

많이 드시는분이라면 3인분 추천이요^^

맛있게 잘 먹었습니다^^"
12_11_4,12_11,12,4,"내장국밥

자주 지나다니는 곳이라 이렇게 오랜만인지 몰랐는데, 거의 1년만이었네요- 잡내없으면서도 깊은 맛이 느껴지던 인상깊은 식당이라 더더욱 그랬나봅니다!

이번엔 내장국밥을 먹었는데, 엄마는 양념장 다양하게 첨가하셔서 더 맛있게 드셨대요. 갑자기 내린 폭우 이후에 살짝 쌀쌀해진 날이었던 터라, 뜨끈한 국밥을 더 맛있게 먹었습니다~!!"
12_11_5,12_11,12,5,"와 벌써 이렇게방문이라니. 요즘 뜸하게 왔더니 메누도 새로생기고 뽑기가 새로생겼더라구요.
저 오징어 젓갈.. 이거 어디갔나요 ㅠ 너무 잘어울려서 좋았는데. 국물도 살짝 연해진 감이 있지만 밥이랑 먹으니 좋네요.
예전엔 밥안먹고 국물이랑 오소리만 먹고갔는데 지금은 밥까지 먹고갑니다."
12_11_6,12_11,12,6,"최근에 내장국밥 추가됐던데 한번 시켜먹어보고 놀랐어요,,

어떻게 잡내를 이렇게 잘잡으시는지 내장의 고소한 맛만 나서 최고입니다

고추기름에 적혀있는 맛있게 먹는 방법 따라하면 지구 최강 내장국밥 탄생!!!🔥"
12_11_7,12_11,12,7,#두루올순대 #순대볶음 #여기맛집 #오늘의순대 #내돈내산 #내돈내순대 #콜라는코카 #오늘맛집 #내돈내순대볶음 #은평구맛집 #불사조봉삼이 #순대국도맛있음 #잘먹었습니다.
12_11_8,12_11,12,8,"최근에 지인 추천으로 방문한 순대국집인데, 생각보다 훨씬 만족도가 높아서 리뷰 남깁니다.
우선 국물이 정말 진하고 구수한데도 느끼하지 않고 맑은 편이라 깔끔하게 끝까지 먹을 수 있었어요. 요즘 순대국은 기름지기만 한 데가 많은데, 이 집은 처음 한 숟갈 딱 떠먹자마자 ‘아 여긴 제대로다’ 싶더라고요.

고기도 푸짐하게 들어있고, 특히 순대랑 내장 부위가 전혀 잡내 없이 아주 쫄깃쫄깃하고 신선한 느낌이었어요. 기본 반찬도 정갈하게 잘 나오고, 깍두기가 살짝 단짠하면서도 아삭해서 국밥이랑 궁합이 너무 좋았습니다.

개인적으로 들깨가루랑 다대기 살짝 넣어서 먹으니 고소함+칼칼함이 어우러져서 딱 제 스타일이었어요.

가격도 요즘 물가 생각하면 합리적인 편이고, 사장님도 친절하셔서 전반적인 만족도가 굉장히 높았습니다"
12_11_9,12_11,12,9,"완뚝 했어요
순대도 맛있고 고기도 양 많고 맛있어요
매장도 깨끗하고 시원해서 자주오는 맛집이에요"
12_11_10,12_11,12,10,"내장국밥, 순대만 순대국

힘들었더니 두루올 내장국밥이 땡기더라구요
든든하게 맛있게 먹고 기운차렸어요
남편도 잡내없어서 두루올 순대국 좋아해요
맛있게 먹고 기운차렸습니다-!"
12_11_11,12_11,12,11,"두루올순대

민생회복 지원금 첫 사용후기~^^

은평구 순대국 맛집으로 유명한 곳~

더운 날!
딱 먹기좋은 서리태콩국수. 한 그릇~♡
빈그릇으로 맛 검증하시길~♡"
12_11_12,12_11,12,12,"주차장이 넓고 지하 주차장입니다

양도 많고 너무 맛있어요 완전 최고에요 🥰
단골 될듯해요 ㅋㅋ"
12_11_13,12_11,12,13,진짜 맛있어요😋 예전에 순대국 매장에서 진짜 맛있게 먹었었는데 오늘 오징어순대가 너무 먹고싶어서 비 뚫고 포장하러 가서 포장해왔어요😂😂 오징어순대도 진짜 맛있게 먹었습니다🥹 친절하시고 좋아요😋🥰
12_11_14,12_11,12,14,"✏️ 한줄평-맑으면서 진한 감칠맛 국물
🥣 음식
- 오소리순대국: 쫀득한 식감의 오소리가 한가득. 국물이 진짜 딱 내스타일인데, 텁텁하지 않은 맑은 육수지만 진하고 감칠맛 휘몰아치는 맛. 방송에도 많이 나오고, 사람들 리뷰가 좋은데 이유가 있네요.
- 정식추가(편육, 순대): 편육이 식감이 예술입니다. 끈적이지 않는 쫄깃함. 약간 달콤한 맛도 나면서 진짜 매일매일 먹을 수 있을것 같은 맛.
🏠 공간 - 매장관리도 엄청 잘하셔서 먼지하나 찾아 볼수가 없네요. 화려한 인테리어는 아니지만 식사에 집중하기 좋은 깔끔한 매장."
12_11_15,12_11,12,15,"밥 두 공기에 완뚝!!!
전통순대국, 얼큰순대국 모두 맛있어요!!!
자아알~ 먹고 갑니당~!!!
👍👍👍👍👍👍👍👍👍👍"
12_11_16,12_11,12,16,"잡내 전혀 없고 국물도 진하고 맛있어요!!
기본적으로 순대가 정말 부드럽고 맛있어요👍편육도 족발 느낌+훈연맛도 살짝 느껴지던데 별미입니당~"
12_11_17,12_11,12,17,"두루올순대

은평구 서부경찰서 옆 식당~

순대국으로 유명한곳인데 여름철 계절별미인 서리태콩국수 개시~♡

콩물의 진함이 그대로 담겨진 맛~♡
이젠 콩국수 맛집으로도 유명해질 듯!!"
12_11_18,12_11,12,18,"아이들이 항상 좋아하는 순대국 집이예요
사장님도 친절하고 맛도 깔끔합니다~"
12_11_19,12_11,12,19,"새로 생긴 내장국밥 먹었어요!
구수하고 고기가 많고 잡내 1도 없어요,
내장국밥 맛있게 먹는 법도 고추기름 통에 세심하게 적혀있어서 그대로 양념해서 먹으면 딱! 간도 맛고 깔끔하게 즐길 수 있습니다.
꼭 드셔보시기 추천합니다~!"
12_11_20,12_11,12,20,"은평에서 유명한 국밥을 드디어 먹어보네요~~
너무 맛있어요♡♡ 전골도 맛있네요^^"
12_11_21,12_11,12,21,"너무 맛있는 식당입니다.
동네에 이런 식당이 있어서 행복한 그런 식당이에요.

순대국 항상 깔끔하게 맛있구요 된장맛 좋아하는 와이프는 항상 시래기순대국 시켜먹는데 시래기순대국은 된장맛과 시래기가 잘 어우러져 보통 순대국이 조금 질린다 싶으시면 주저없이 시키셔도 됩니다.

이 곳 양이야 항상 푸짐한데 저는 맨날 정식으로 먹습니다. 순대는 당연히 맛있고 편육이 한약맛이 달달하게 나서 또 엄청 맛있습니다.

당연히 또 올 식당입니다."
12_11_22,12_11,12,22,"음식 전부 다 맛있네요!
주차도 가능하고 좋아요~"
12_11_23,12_11,12,23,매번 배달로만 먹어봤다가 매장 처음와봤는데 국물 깔끔하고 넘 맛있네요 ㅎㅎ 손님들도 많고 실내도 쾌적해서 잘 먹었습니다
12_11_24,12_11,12,24,"어제 순대국 먹고
너무 맛있어서 오늘 재방문했어요
수육국밥 먹어봤는데 고기질이 좋고 잡내없이 깔끔하니 맛있어요
마늘이나 고추 상태 깨끗하고 신선해요"
12_11_25,12_11,12,25,자주 오는 곳인데 너무 맛있습니다!
12_11_26,12_11,12,26,"어느새 나의 단골이 되어버린 두루올순대. 매번 먹어도 질리지 않고 더 맛있네요.ㅠ.
직원분들 엄청 친절하시고 매장 넓고 쾌적해서 시원해요"
12_11_27,12_11,12,27,"깔끔하고 고기 잡내 하나 없이 맛있게 먹었어요!
콩국수도 여름한정이라 먹어봤는데 엄청 고소하고
맛있었네요 추천이요~"
12_11_28,12_11,12,28,"역시 믿고먹는 응암동 순대국집!!
건더기도 많고, 잡내가 적어서 부담 없이 먹기 좋아요!!"
12_11_29,12_11,12,29,저번에 방문하고 맛있었던 기억에 두번째 방문했어요! 저번에는 오리지널 먹고 이번엔 매콤 먹었는데 국물이 깔끔하게 매콤해서 정말 맛있게 먹었습니다. 직원분들 친절하시구 좋아요🤭👍
12_11_30,12_11,12,30,"고기 많이 들어 있고 특히 순대가 맛있어요
밥먹고 나면 속 든든하니 배불러요
매장도 크고 쾌적해서 순대국은 항상 여기로 먹으러 와요😄"
12_12_1,12_12,12,1,가성비 좋은 은평구청 앞 맛집입니다
12_12_2,12_12,12,2,"모든요금이 동일하게 6,500원이다
양이 쫌 작은 느낌이지만 맛난다"
12_12_3,12_12,12,3,"모든메뉴 가격이 6천원에서 6처5백원으로
5백원씩 인상했네요 그래도 은평구에서는
저렴한 착한식당입니다"
12_12_4,12_12,12,4,"배가 너무 고파서 먹다가 찍음
맛도 있었고 가격이 너무 착함
단골이 많아 자주 드시는 메뉴 다 기억 하시는 듯함
다 두시고 직접 카드 결제 하시는 분도 계셨음
집앞이였음 매일 갈듯?"
12_12_5,12_12,12,5,돈까스가 저렴하고 맛나요
12_12_6,12_12,12,6,돈까스가 저렴하고 맛나지만 양은 적어요
12_12_7,12_12,12,7,가성비 좋고 맛도 괜찮아서 자주 가던 직장 근처 식당인데 오늘 유독 인사도 안받아주시고 기분이 매우 안좋아보이심 심지어 마지막 숟가락 먹고있는데 치울려고 그릇 들고가심 무슨 예의인가요 저번에는 여자 혼자왓다고 양 조금 주신적도 있고 혼자왓으니까 1인석에 앉아야하는 암묵적 룰도 존재함 앞으로는 친절한 식당만 가겠습니다ㅜㅜ
12_12_8,12_12,12,8,"딱 가격만큼의 맛
돈까스는 거의 후추맛이에요
돈까스소스는 하이라이스 소스에 약간 새콤한 맛이 가미되어 있어요"
12_12_9,12_12,12,9,'
12_12_10,12_12,12,10,"6천원 돈까스
가성비 짱"
12_12_11,12_12,12,11,수제돈가스가 양은 적은데로 가격도 착해요
12_12_12,12_12,12,12,요즘같은시대에 전 메뉴 6000 원이라니 그렇다고 양이 적다거나 맛이 없는게 아니라 양도 많고 맛도있고 최고다!!!!! 제육덥밥 오므라이스 떡만두 모밀 오뎅우동 돈까스 모두 맛나보인다 하나씩 먹어보러 와야지
12_12_13,12_12,12,13,"혼밥하러 왔는데 서러웠습니다
사장님 너무하시네요!ㅜ 혼자왔다고 1인석 앉으라고 눈치 주셔서 혼자니까 그래야지 하고 1인석 앉았더니 5분쯤 뒤에 혼밥하러 들어오시는 남자분은 4명자리 앉아도 아무말안하시네요 저 앉고 나서도 1인석자리 두자리나 비어있었어요 근데 저한테는 1인석앉으라고 눈치주시고 뒤에오는 1인 손님은 1인석 앉으라고 안하시고 4인석앉아도 아무말씀 안하시고 ㅜ 저 짐이 좀 많아서 힘들어 보이니 그제서야 의자 하나갖다주시면서 짐은 여기다 놓아도 된다니..기분이 많이 안좋았어요..손님 차별하시네요 ㅜㅜ
혼자 밥먹는 것도 외로운데 종종 이런 사장님들 계셔서 서러워요 눈치안주는 식당만 가야겠어요ㅜ"
12_12_14,12_12,12,14,.
12_12_15,12_12,12,15,치킨마요덮밥 괜찮았어요 모든메뉴가 6천원이라 싸요
12_12_16,12_12,12,16,맛있게 먹었습니다.
12_12_17,12_12,12,17,맛있어요
12_12_18,12_12,12,18,.
12_12_19,12_12,12,19,가격짱
12_12_20,12_12,12,20,가성비가 좋은 백반집입니다 양은 조금 적은데 가격이 싸서 좋네요
12_12_21,12_12,12,21,"친절하신 사장님과 극강의 가성비!!!
화기애애한 분위기의 주변 분들의 아지트 분위기입니다!"
12_12_22,12_12,12,22,돈가스의 양은 적지만 맛나요
12_12_23,12_12,12,23,굿
12_12_24,12_12,12,24,.
12_12_25,12_12,12,25,모든 메뉴 6천원이라니 좋네요! 김치볶음밥이 맛이 지대로예요! 돈까스도 맛있어요
12_12_26,12_12,12,26,돈까스가 양은 적지만 맛나요
12_12_27,12_12,12,27,"와..여기 은평구청 왔다갔다하면서 눈에띄여
담에와봐야지 기억하고있던곳인데
토요일에 올일이있우 잠시들렀다가
식사를 안한상태여서 바로 들어가봤어요!
리뷰 잘 안보고 그냥 느낌이좋아서 ㅋㅋㅋ
들어갔는데 가성비너무너무좋은 맛집이네요
옛날 학창시절에 돈암동에서 분식먹는 느낌이에요
음식이 퀄리티가낮거나 하지않구
돈까스도 바삭하고 메뉴도 이것저것시켰는데 엄청
빨리나왔어요
김치볶음밥은 고깃집 스타일로 고슬고슬하고
쫄면 양념은 진짜상큼하면서 다대기 칼칼한 맛이
진짜 만족스러웠어요
모든메뉴6,000원에 두명이서 메뉴세개시켜서
진짜 넉넉히먹었어요! 이렇게먹어도 인당만원안되는
가격이니 여러종류 푸짐하고 저렴하게먹고싶은 분들
추천 혼밥도 추천:)"
12_12_28,12_12,12,28,ㅇㅇ
12_12_29,12_12,12,29,가격이 좋아요
12_12_30,12_12,12,30,"사장님께서 너무 친절하셔서 그게 너무 좋았어용
양도 적당하고 맛은 또 너무 맛있어용
소스나 양념들 모두 사장님께서 만드신다고
말씀을 들었는데 진짜 너무 잘 만드신것 같아요💗
단골집으로 너무 좋은것 같아용💗💗"
12_13_1,12_13,12,1,"샐러드맛은 늘 좋은~~
여기매장 알바분 너무 친절하시고 매장이 넓어서 식사하기 좋으네요"
12_13_2,12_13,12,2,"직원분들께서 친절하게 잘 응대해주십니다.
재료도 신선하고 양도 생각보다 많네요!
맛있게 잘 먹었습니다."
12_13_3,12_13,12,3,"끼니로 든든하고 건강해요 ✨
혼밥하기 좋은 매장입니다~~!"
12_13_4,12_13,12,4,가까워서 자주 이용합니다 ^^ 맛있어요. 다음에 또 올게요!
12_13_5,12_13,12,5,친구랑 일보기전에 간단히 떼웠네요
12_13_6,12_13,12,6,맛있게 싸비우고 갑니다. 다음엔 네이버로로 할인받고 주문해볼래요~
12_13_7,12_13,12,7,"🎈콥샐러드에 야채추가(+1,000원) 해서 먹은거
🎈베이컨이랑 닭가슴살이 있어서 소스가 그렇게 많이 안필요한 것 같음
시저드레싱 240칼로리이기도 하고..흠흠
🎈뭐 물어봤었는데 잘 알려주셔서 좋았어용 :)
🎈셀프서비스

내돈내산"
12_13_8,12_13,12,8,"할인쿠폰으로 먹어본 연어포케

ㅠ 어떤조각은 비린맛이 ㅠ 실망했어요ㅠ"
12_13_9,12_13,12,9,멕시칸랩 존맛 ㅠ 이것만 먹음
12_13_10,12_13,12,10,"너무 맛있습니당~~~
주기적으로 생각나는 맛이에요!"
12_13_11,12_13,12,11,"출근전 혼자 먹기 정말 좋아요~~
한끼로 딱 영양가 👍"
12_13_12,12_13,12,12,T day 할인으로 저렴하게 잘 먹었습니다-^^
12_13_13,12_13,12,13,연어바질샐러드파스타 너무맛있어요 ㅜ^ㅜ
12_13_14,12_13,12,14,포크 넣어달랬는데 왜 없음..
12_13_15,12_13,12,15,준비도 빠르고 신선해서 맛있게 먹었어요
12_13_16,12_13,12,16,직원분들 친절하세요~
12_13_17,12_13,12,17,"두부 샐러드 옴뇸뇸!
건강한 맛이여따..츄릅"
12_13_18,12_13,12,18,맛나요 연어랩
12_13_19,12_13,12,19,"직장 옆에 있는데도, 굳이 응암역까지 가서 삽니다.
왜? 양 많아용^^"
12_13_20,12_13,12,20,에그마요랩+고구마무스 추가 최공!
12_13_21,12_13,12,21,"친절하시고 맛있습니다 :)
식사할 수 있는 공간이 넓어서 좋아요!"
12_13_22,12_13,12,22,당근과 계란은제가 넣은거구요. 제가 가던 다른지점에 비해 양많이 주네요.
12_13_23,12_13,12,23,"그라브락스연어파스타 샐러드 입니다. 연어 한 번 더 추가해서, 진짜 배부르고 만족스럽게 먹었답니다.
파스타도 그냥 평범한 파스타가 아닌 바질파스타네요. 입안가득 후루룩~~ 들어오는 면과 연어. 신선하고 개운한 맛은 오랜만이라 다 먹고 엄청난 포만감을 느꼈습니다.( ´∀｀ )b 특히 연어 좋아하시는 분들은 후회없으실 겁니다. 케케케( ≧∀≦)ノ 연어 최고얌♡. 직원분들도 친절하시고 맛있는 샐러드를 드시고 싶으시다면..당장 샐러디로 달려가세요~~."
12_13_24,12_13,12,24,"소스가 샐러드양에비해 적은거빼고 맛있게잘먹었어요
소스가 너무 작은듯"
12_13_25,12_13,12,25,잘먹고갑니다
12_13_26,12_13,12,26,"넘 맛있어요! 닭다리살에 기본적으로 바베큐 소스같은게 있어서 기본소스를 또 받는 느낌이라 좋았어요
야채도 넘 신선하구 앞으로 자주 올 것 같아요~!(o´▽`o)ﾉ"
12_13_27,12_13,12,27,"평소에도 샐러디 즐겨먹는데, 단백질 박스 신메뉴 먹어보고싶어서 방문했어요! 고기랑 밥 양 많아서 다이어트식이어도 든든해서 좋아요!! 직원분들도 친절하고 망고오렌지 착즙주스도 넘 신선했습니당~"
12_13_28,12_13,12,28,"포장해와서 먹었어요~
kt 달달 쿠폰 있을때마다 먹게되네요🤗"
12_13_29,12_13,12,29,"멕시칸 랩 샌드위치 먹었어요~
칼로리는 600이 넘어서 후덜덜하지만 야채가 많아 신선하고 든든합니다 👍"
12_13_30,12_13,12,30,"그라브락스 연어샐러디, 칠리베이컨 웜볼

몸에 좋게 샐러드 먹고 싶을 땐 샐러디가 최고!"
12_14_1,12_14,12,1,"☆ 사장님친절, 서비스굿☆
미아리우동집 은평구청점, 친절하시고
오픈주방이라 음식 깔꼼해서 완전좋아요
더운날이었는데,
콩국수 맛나게 먹고가요.
설탕파,소금파 둘다준비되어있어요.
#나는설탕파"
12_14_2,12_14,12,2,"운짱해준 낭군님과 .아예 저녁먹고 들어가기로 함.
항상 김밥포장해오다가. .같이 두 번째? 세번째? 인듯. ..

보통 내가 국물있는거먹고 .낭군님이 비빔으로 먹는데 .오늘은 바뀜 ㅎㅎ
..얼큰어묵우동이랑. 비빔국수. ..

든든하게 맛나게 잘 먹었습니다 ~^^"
