reviewid,storeid,searchid,reviewidx,reviewtxt
94_8_7,94_8,94,7,"가격 대비 방이 넓고 깔끔해요. 저는 혼자 묵었는데, 세면대와 욕실/화장실이 분리되어 있어서 두 사람이 묵을 때 아침에 준비하는 시간이 단축돼 좋을 거 같아요. 어메니티가 고급이진 않지만, 종류별로 넉넉하게 구비되어 있어 좋았습니다. 프로그램은 간편하지만 컴퓨터도 있어서 급한 일 해결해야 했는데 메일로 받아서 잘 처리했구요. 컴퓨터 연결되어 있어서 유튜브나 넷플릭스 보면서 놀았어요. 체크인 시간이 늦은게 아쉬운데 체크아웃이 1시로 아주 넉넉해서 아침 볼일...(주로 MBC에 사전녹화 보러 가시는 분들) 보고 와서 한숨 자고 가도 될 정도라 좋았어요. 앞으로 사녹 있을 때마다 자주 묵을 거 같아요."
94_8_8,94_8,94,8,벽에는 소스자국 수건엔 곰팡이 추가비용은 철저히 넷플릭스 안됨
94_8_9,94_8,94,9,병원때문에 방문했는데 깨끗했습니다. 잘 지내고 갑니다
94_8_10,94_8,94,10,조금 일찍가서 체크인 하면서 1만원 추가 했어요~ 주변이 번화가 상권이라 갈데 많아요! 친절하시고 룸도 깔끔하고 좋았어요~
94_8_11,94_8,94,11,숙소 너무 좋아요. 잠자리가 편해서인지 늦게까지 잘 쉬다 왔어요. 욕조랑 샤워부스가 따로 있어 여러명에서 급하게 준비 할때는 편할것 같아요. 거실도 넓고 침실도 넓어 답답하지 않고 타트여 너무 좋았어요. 금액에 비해 잘 쉬다 놀다 왔어요.
94_8_12,94_8,94,12,굿굿
94_8_13,94_8,94,13,조용하고 깨끗해서 쉬기 좋습니다!
94_8_14,94_8,94,14,굿
94_8_15,94_8,94,15,위치는 좋았고 침구도 괜찮았는데 밤 11시30분에 체크인 했는데 담배냄새를 빼려고 했던건지 창문이 오픈되어있었고 은은한 냄새와 하께 자는동안 아이와 함께 추웠습니다.
94_8_16,94_8,94,16,굿
94_8_17,94_8,94,17,깨끗하고 조용합니다. 일산 출장 갈 때마다 이용하게 될 것 같습니다.
94_8_18,94_8,94,18,
94_8_19,94_8,94,19,주차는 기계식이고 발렛 해주시는 분 친절합니다 로비도 깔끔하고 친절하게 안내해주시네요 객실은 깔끔 깨끗하고 편히 쉬다 나왔습니다
94_8_20,94_8,94,20,괜찬은듯
94_8_21,94_8,94,21,베개에 립스틱 자국이 묻어있어서 프론트에 전화드렸는데 말투가 정말 기분나빴습니다 사과한마디 없이 갈아드린다고요 이러던데 저희가 잘못한 줄 알았어요 사과하는게 먼저 아니냐고 하니까 갈아드린다고 했잖아요 이런식으로 말씀하시면서 한숨 푹 쉬고 죄송하다 딱 한마디 하시더라고요 이럴거면 프론트에 왜 계시고 호텔에서 왜 일하시는지 모르겠어요 제가 겪어본 호텔서비스 중에 최악이었습니다
94_8_22,94_8,94,22,직원분께서 친절하셔서 기분 좋았습니다. 잘 쉬다 왔습니다:-)
94_8_23,94_8,94,23,굳
94_8_24,94_8,94,24,퀸타운호텔 다 마음에드는데 한가지 욕실에 좋은향기방향제가 있으면 좋겠어요
94_8_25,94_8,94,25,정발산역 근처 숙소중 제일 깨끗하고 인테리어도 호텔식으로 깔끔해요~ 딱하나 아쉬운게 침대가 딱딱한점입니다~ 그것빼면 근방에 그만한데 없어요
94_8_26,94_8,94,26,친절해요 방도 깨끗하고요 ♡♡♡
94_8_27,94_8,94,27,에어컨 냄새가 나요
94_8_28,94_8,94,28,굿
94_8_29,94_8,94,29,"방이 넓은 건 아니지만, 전체적으로 깔끔하고 좋아요. 위치도 좋고요! 화장실도 깨끗해요"
94_8_30,94_8,94,30,근처라 빨리 이용해보기 좋네여.
94_9_1,94_9,94,1,"회사 출장으로 4박 5일 있었는데 세탁기, 건조기가 있어서 좋았어요..주차도 괜찮았고 전반적으로 지내는데 불편함은 없었어요. 다음에 출장 올때도 전 다시 올 생각입니다."
94_9_2,94_9,94,2,다 좋았지만 유흥가 근처에 있고 환기가 잘 되지 않아서인지 이상한 냄새가 나더라구요. 급하게 페브리즈 구매해서 사용하긴 했지만 그래도 환기는 자주 했으면 좋겠네요! 그런 것 말고는 다 좋았어요ㅎㅎ
94_9_3,94_9,94,3,부대시설 좋아요
94_9_4,94_9,94,4,침구류나 방 깨끗어요 사진이 없는 이유는 솔직히 오자마자 짐을 풀어서 지져분한것도 있지만 다른데에 비해 특출나다 이런것은 없어으나 ott tv 덕에 요즘 숏츠에 보이던 드라마를 몰아볼수 있었어서 좋았어요 그리고 사진에 보이는것처럼 무료 라면 짜파게티가 너무 좋았어요 별거 없겠다고 생각하겠지만 부담없는 야식과...아이를 키우는 입장에선 너무 소중한 공간이었어요... 다만 하루 숙박했는데 아이가 너무 울어서... 다른분들께 너무 죄송했어요.. 또 여행 오고 싶을정도의 숙박이었었어요 감사합니다 ^^
94_9_5,94_9,94,5,라페스타에서 가 본 호텔 중 가성비 최고입니다.
94_9_6,94_9,94,6,숙박했는데 옆 방 소음이 잘 들려서 당황스러웠음..
94_9_7,94_9,94,7,편해요
94_9_8,94_9,94,8,늦은 시간에 일산 올 일이 많아서 놀러 올 때마다 들르는 곳입니다. 사장님이 친절하시고 방이 항상 청결해요. 특히나 다른 사람들이 열지 못하도록 샤워 비품에 스티커 붙인 것도 마음에 들었습니다. 방 고를 때 청결이랑 pc를 신경 쓰는 편인데 이름만 커플 pc라고 되어있고 막상 가면 게임이 안 돌아가는 경우가 꽤나 있는데 여기는 무리 없이 웬만한 건 다 잘 돌아가네요 ☺️☺️ 너무 마음에 듭니다. 다음에 또 올게요!
94_9_9,94_9,94,9,워터밤가느라 방문했는데 우선 1시 늦은퇴실이 좋았어요 먹거리골목?이랑 가까워서 좋았어여 다음에 또 놀러가면 재방문 할께영
94_9_10,94_9,94,10,가성비짱 출장와서 조용히 편히 쉬고 갑니다.
94_9_11,94_9,94,11,진짜 만족. 일산 술집 많은 곳이라 기대 안했는데 진짜 내부는 깨끗하게 되어 있음 추천
94_9_12,94_9,94,12,상가형 건물에 있어서 입구는 좀 지저분한데 호텔 로비는 깔끔하고 물도 과자도 다 공짜~ 라면도 끓여 먹을 수 있고 서비스가 좋네요😗 방은 무난한데 화장실에서 하수구 냄새가 많이 올라와요ㅠ 요양병원이었다는 후기를 본 것 같은데 그래서인지 화장실이 병원 화장실 같아 그게 아쉬운 점이었어요..가성비 좋은 호텔입니다
94_9_13,94_9,94,13,"킨텍스 전시회때문에 가게되었는데 근처에 놀고 먹을 곳 많고, 시끄럽다해서 좀 걱정했는데 전 괜찮았네요. 직원분들 친절했어요."
94_9_14,94_9,94,14,안타까운 말씀이지만 밤에 근처에 다른 노래방 시설에서 나오는 소리때문에 숙박을 하기에는 적절하지 않아 보입니다. 대실을 하는거는 괜찮을거 같고 전반적인 시설자체는 깔끔하고 괜찮은 편입니다 앞으로 영업이 잘되셨으면 좋겠습니다
94_9_15,94_9,94,15,"자주 가는 곳인데 깔끔함 편안함에 최적인 곳입니다. 편의도 최대한 봐주시니 편하게 필요하신게 있으면 문의드려 보세요. 금연, 청소상태 굿, 친절, 깔끔인테리어, 괜찮은 침구류, 깨끗한 수건, 대형티비, 비교적 넓은 창문  주로 이런 점 때문에 계속 가게 되네요. 라페스타에 위치해서 숙소로잡고 돌아다니기도 좋아요.  서비스를 얼마나 많이 제공하냐를 주로 보시겠지만 숙소를 자주 이용해본 결과 얼마나 제대로 제공하냐가 더 중요한거 같습니다.  라면 꼭 드셔보시고 방 말고도 장소를 적당히 둘러보세요. 모든게 전체적으로 정리가 잘 되어있고 이용하기 편합니다. 제공은 하는데 쓰라는 건지 말라는건지 하는 곳이 태반인데 여긴 정말 딱 사용하라고 다 세팅되어있습니다."
94_9_16,94_9,94,16,깔끔하고 라페스타 거리에 있어 좋앗습니다.
94_9_17,94_9,94,17,"여긴 잘 수 있는 곳이 전혀 아닙니다. 밑에 노래방, 바 등에서 엄청난 소음이 새벽까지 올라옵니다. 좋다는 평가 한 분들은 아마 대실로 이용한 것 같습니다. 꼭 여기서 자야겠다면 노이즈 캔슬링 이어폰 필참입니다."
94_9_18,94_9,94,18,"가성비 짱....업그레이드도 해주시고....침구도 좋구요...재방문 의사 100.....공용공간에 세탁기,스타일러,등....커피나 쿠키 등 제공도 좋구요...무엇보다 프리라면 제공이 완전 굳.....잘 머물다 갑니다..."
94_9_19,94_9,94,19,복도에 담배냄새 빼고는 다 괜찮았어요 방은 깔끔. 창가쪽 방 소음은 어쩔 수 없지만 가성비로 쉬기에 좋았습니다
94_9_20,94_9,94,20,잘 쉬다 갑니다~ 한 가지 아쉬운 점은 금연 객실이었는데 담배냄새 난 거.. ㅠㅠ 그거 빼고는 가성비 좋아요
94_9_21,94_9,94,21,깔끔하고 침구가 정말 좋아요 업그레이드까지 해주시는 친절함 너무 좋았습니다
94_9_22,94_9,94,22,"즉석 라면도 있고, 웬만한 일회용품은 기본으로 다 제공해서 가성비가 좋은 숙소"
94_9_23,94_9,94,23,깨끗하고 친절해서 좋습니다. 주차도 편함!!
94_9_24,94_9,94,24,라면있는거 좋아요... 밑에가 주점인지 새벽3시까지 시끄러워서 잠을 못잤네요ㅠ 꿈에서도 클럽가고싶음 가세요
94_9_25,94_9,94,25,"건물이 좀 시끄럽긴한데, 객실은 깔끔합니다!"
94_9_26,94_9,94,26,친구랑 둘이서 놀기에 좋아요~~~ 서울 사는 친구가 연차 내서 같이 놀았어요. 둘 다 뚜벅이인데 주변 교통 편이 편해서 가기 좋아요. 라페스타 먹자 골목에 있어서 근처에서 저녁 먹고 밤샘 놀았어요ㅎㅎㅎㅎ 건물 외곽은 시끄럽고 정신없는데(아무래도 먹자골목 특성 상 시끄럽...ㅎㅎㅎ) 여기 호스텔은 정말 깔끔하고 시설 좋아요. 근처 킨텍스에 있는 호텔도 가보았는데 객실의 차이는 크게 없어요. 저희는 PC방 컴퓨터 있는 객실로 크아하면서 놀았어요
94_9_27,94_9,94,27,"멀리 사는 친구가 놀러오는 날이면 같이 가는 곳입니다~~PC룸으로 친구랑 게임하면서 놀고, 먹고, 쉬기 좋아요ㅎㅎㅎㅎ"
94_9_28,94_9,94,28,저스트 플레이 이용해야 할 이유 *깨끗하다. 7번정도 방문 중인데 대부분 연박이용. 청결에 실망한적은 아직 까지 없습니다. *모텔냄새없다. 다른곳 가면 숨쉴때마다 고통인데 이곳은 환기를 잘 해 주셔서 공기가 쾌적합니다. 화장실 하수구 냄새는 조금 있는데 냄새 빠지라고 계속 환풍구 돌리지 마시고 바로바로 끄고 창문열어 환기 시키시면 금방 빠집니다. *숙소부터 로비 키친룸까지 모던 깔끔 *침구 진짜 편합니다. *친절합니다. 요청드리면 최선을 다해 도와주십니다. *티빙 넷플 미러링 됩니다. *프리미엄 무비 주로 이용하는데 뒹굴뒹굴족에게 딱입니다. *음료로 coke 있습니다. *수건 깨끗합니다. *어메니티 이용 잘 안하는 데 이곳 꺼는 사용합니다. ★A11호 이용했는데 제가 셀프청소 하고 갑니다. 깨끗한 이용바랍
94_9_29,94_9,94,29,일산에가면 소노캄 잡는데 비용이 부담 스렀웠는데 이번 숙소는 어디 이동할 필요 없이 라페스타에서 다 해결할수 있어서 너무 좋아요! 청결하고 인테리어 감성도 싸구려 느낌은 없어요! 예전에 요양시설을 숙소로 바꾼건지 화장실이 엄청 넓어서 좀 놀라긴 했지만요. 또 간다면 무조건 이쪽에서 숙박할거에요.
94_9_30,94_9,94,30,환기 할수있어서 안답답하고 좋아요!! 거리도 딱좋음
94_10_1,94_10,94,1,친절하셔요
94_10_2,94_10,94,2,위치가 좋아서 자주 갑니다. 건물도 신식이라 좋구요.
94_10_3,94_10,94,3,친구3명이서 송년회 파뤼하려고 예약했어요~♡ 호텔 컨디션 너무좋고 엄청깨끗했어요^^ 풍선도붙이고 케이크도불고 수다삼매경~~ 너무재미있었네요! 즐겁게놀고 깨끗히치우고나왔어요. 숙소내부예뻐요 죠았습니당♡
94_10_4,94_10,94,4,깔끔하고 방음도 잘돼서 조용하니 편히 잘 묵고 갑니다 가성비도 좋아서 다음에도 이용하려구요
94_10_5,94_10,94,5,출장오면서 예약했는데 역이랑도가깝고 새로생겨서 그런지 엄청 깨끗했어요. 조용하고 혼자쉬기 정말좋았어요. 침대도 푹신하고! 담에 또 볼일보러올때 예약합니다
94_10_6,94_10,94,6,직원분들이 너무 친절하시고 편하게 묵고가기 좋은 곳입니다^^ 먼지한톨없이 넘 깨끗했어요
94_10_7,94_10,94,7,침구류들이 폭신폭신해서 숙면취하기 좋았어요~ 올만에 잠을 제대로 잔 것 같아서 만족 또 만족합니다
94_10_8,94_10,94,8,방이 조용해서 좋았어요 ㅎㅎㅎ 무난하고 가성비도 좋았어요!
94_10_9,94_10,94,9,"에어컨 곰팡이 및 소음, 냉장고 먹다 남은 음료 리뷰 끝"
94_10_10,94_10,94,10,굿굿
94_10_11,94_10,94,11,"이곳 말고는 호텔숙박인데 굳이 비교한다면 호텔보다는 주변의 편의성이 좋습니다. 건물안과 주변에 즐길거리가 많고 꼭 즐길거리가 아니더라도 여러모로 편리합니다. 음식점 종류별로 다양하고 배달도 문앞까지 바로바로 됩니다. 주차공간이 좁은 편이지만 그래도 주차자리가 잘 나는 편입니다. 조금만 걸어가면 라페스타거리, 백화점 이 있어서 차가 있어도 굳이 필요성을 못느꼈습니다. 연인끼리 데이트하며 이용하기에는 여러모로 제격일듯 합니다. 금액에 비해 시설정비가 많이 부족합니다. 방충망 구멍, 벌레, 하수구 냄새, 곳곳에 이상한 얼룩 등등..사람이 하는 일이다 싶어 이해했고 친절하게 응대를 해주셔서 기분은 덜 상합니다."
94_10_12,94_10,94,12,"첫날 옮긴 옆방도 하수구 냄새 나던데 지인이 다른방에 묵었는데 그 방도 하수구 냄새 난다 합니다. 날이 추워지면서 그런건지 해결하셔야 할듯 합니다. 그리고 전기장판 틀고도 공기가 너무 차가워서 추웠어요. 나중에서야 온풍기 말씀 하시길래 달라고 했더니 온풍기 고장. 그리고 첫날부터 그다지 유쾌한 상황은 아니였는데 카운터 분들 , 특히 이른 아침에 시끄러운 소리에 깨서 계속 잠을 못자서 좀비같은 상태였는데 카운터 남자분 끝까지 친절하게 응대해주셔서 죄송하기도 하고 너무 감사했습니다 ."
94_10_13,94_10,94,13,새벽~아침에 뭐가 그리 쾅쾅 거리는지요 ㅠㅜ 다른방으로 바꿀까 했지만 그 방들도 같은 도로에 위치해서 방바꾸는건 포기 했어요 다음날은 이어폰 착용을 하고서야 잘 수가 있었습니다~귀에 물집이 ㅠ 잘 이용해왔던 곳이라 웬만하면 참으려고 했는데 컨디션이 중요한데 자다가 깨고 못자니까 너무 힘들더라구요. 그리고 앱결제하면 할인도 되고 하던데 그 금액보다 더 내고 현장결제 했습니다. 알고도 좀더 편의를 봐드린다고 하셔서 감사한 부분이 있었는데 방 얘기 나올때 마다 서비스에 대해 말씀하신것이 그리 유쾌하진 않았습니다. 콜도 안해놓고 퇴실 늦었다고 카운터여자분 돈 더 받으시고 돈보다 상황이 불쾌하더라구요. 그러실거면 다른서비스도 확실히 해주세요 서비스는 제대로 안하면서 돈은 꼬박꼬박 챙기나 하는 생각이듭니다.
94_10_14,94_10,94,14,"자주 이용하는 곳이라 고민하다가남깁니다. 세번째 이용이고 한번 이용할때 마다 최소 4박 이상 이용하는 곳인데 첫번째는 카운터에 싸움닭 여자분 때문에 잘 쉬다가 마지막 나올때 어이가 없없던 곳입니다. 그 당시는 시설에 대한 불편함 없었습니다. 두번째 연박 이용시엔 카운터 남자분들 다 친절하셔서 기분좋게 시설에 대한 불편함도 없이 편하게 이용 했습니다. 세번째 이용시에 키받고 들어가니 하수구 냄새 진동했지만 환풍기 틀고하면 곧 빠지겠지 하고 참았는데 탈취제 뿌려도 냄새가 나서 옆방으로 이동했는데 바퀴벌레 나오고 이방도 하수구 냄새 나요.지인이 다른방에 묵었는데 그 방도 냄새 난다 합니다. 그리고 그 방이 원래 그런건지 우풍이 좀 심해서 둘째날 까지 춥게 잤네요 그리고 수건 피,오물 얼룩 너무 찝찝해요."
94_10_15,94_10,94,15,비상등이 너무 밝아요..ㅠㅠ 티비는 너무 느려서 못보겠네요... 이 방만 그렇겠죠?
94_10_16,94_10,94,16,좋아요
94_10_17,94_10,94,17,.
94_10_18,94_10,94,18,나름 관리를 잘하고 있어서 깨끗한거 같아요. 다만 가격이 조금만 저렴했으면 합니다.
94_10_19,94_10,94,19,청결했어요… 진짜 만족했어요 굿
94_10_20,94_10,94,20,깨끗해요
94_10_21,94_10,94,21,장애인실을 줘서 당황했어요 … 조금 불편했습니다
94_10_22,94_10,94,22,굿
94_10_23,94_10,94,23,굿굿
94_10_24,94_10,94,24,넷플릭스 안마 스위트 ㅡ 욕조가 커서 좋았어요. 넷플릭스는 엄청 느린데 티비탓인지 콘솔탓인지. 암튼 볼수는 있었고 안마의자도 있었는데 별로 사용을 안했네요. 티비가 안보이더라구요. 방음은 잘 안되더라구요.
94_10_25,94_10,94,25,방도 깨끗하고 욕실이 깨끗래서 더 좋았습니다. 필요한 물품도 제공해주시고 편하게 이용했습니다.
94_11_1,94_11,94,1,굿
94_11_2,94_11,94,2,비싸고 별로임. 주말요금 따불받음
94_11_3,94_11,94,3,굿~~
94_11_4,94_11,94,4,좋아요
94_11_5,94_11,94,5,좋인ㅇ
94_11_6,94_11,94,6,굿
94_11_7,94_11,94,7,편안하네요
94_11_8,94_11,94,8,"리뷰는 처음 이지만, 백석동 놀러 갈때마다 들리는곳 입니다."
94_11_9,94_11,94,9,좋아요.
94_11_10,94_11,94,10,사장님 너무 친절하시고 방도 깨끗하고 너무 만족해요!!!
94_12_1,94_12,94,1,친절해요
94_12_2,94_12,94,2,굿
94_12_3,94_12,94,3,좋아요
94_12_4,94_12,94,4,조아요
94_12_5,94_12,94,5,좋아요
94_12_6,94_12,94,6,깔끔해요
94_12_7,94_12,94,7,깨끄하고 방음이 잘 되 있어서 좋아요
94_12_8,94_12,94,8,굿
94_12_9,94_12,94,9,잘 쉬다갑니당
94_12_10,94_12,94,10,굿
94_12_11,94_12,94,11,좋으네요 편히 쉬다가 갑니다
94_12_12,94_12,94,12,좋아요
94_12_13,94_12,94,13,편히 잘 쉬었습니다.
94_12_14,94_12,94,14,굳
94_12_15,94_12,94,15,깔끔해요
94_12_16,94_12,94,16,직원들 친절하고 방넓어요
94_12_17,94_12,94,17,가격틀림
94_12_18,94_12,94,18,그냥그냥
94_12_19,94_12,94,19,인터넷에 올라와 있는 금액이랑 현장결재 금액이 넘 많이 나네요
94_12_20,94_12,94,20,깨끗하고 친절해요
94_12_21,94_12,94,21,?
94_13_1,94_13,94,1,방이 깨끗하네요! 잘 놀다 가요!
94_13_2,94_13,94,2,굿굿
94_13_3,94_13,94,3,사장님 친절하세요 내부도 깨끗하고 주차되어 편하네요
94_13_4,94_13,94,4,하루7만원 4일치 미리 결재하고 왔네요
94_13_5,94_13,94,5,카운터는 친절하신데 층간소음이 모텔에서도 나고 6시부터 청소를 하는건지 의자끄는 소리나고 엘레베이터 앞은 너무 시끄러워요
94_13_6,94_13,94,6,좋아요
94_13_7,94_13,94,7,좋네요
94_13_8,94_13,94,8,수고하세요
94_13_9,94_13,94,9,수고하세모
94_13_10,94_13,94,10,친절해요
94_13_11,94_13,94,11,굿
94_13_12,94_13,94,12,ㅎㅎㅎ
94_13_13,94_13,94,13,깨끗해요
94_13_14,94_13,94,14,단골입니다 친절하시고 좋아요!!
94_13_15,94_13,94,15,티비가 불안정 해요 친절해요
94_13_16,94_13,94,16,좋아요
94_13_17,94_13,94,17,외관에 비해 내부가 부실함..티비는 큰데 화질이나 외부입력등 기능이 아쉬움..
94_13_18,94_13,94,18,너무좋아요!!
94_13_19,94_13,94,19,좋아요
94_14_1,94_14,94,1,백석역에서 가깝고 깔끔한 룸 컨디션이라 혼자서도 편하게 쉴 수 있었어요. 특히 제 계정 없이도 OTT 신청할 수 있는 거 넘 좋았어요. 원래 호텔에 가방 내려두고 근처에 밥먹으러 나갔다 올 생각이었는데 방에서 나가기 싫어서 배달 시켜먹었어요 ㅎㅎ 백석역 주변 번화가가 있으니 인프라도 좋았고 다른 곳으로 이동할 때 교통편도 편리했어요.
94_14_2,94_14,94,2,"서울에 사는 친구 놀러와서 주변에서 놀다가 쉴 곳으로 백석역이랑 가까운 곳에 숙소 잡았어요~원래는 저녁도 나가서 먹으려고 했는데, 침구 시설이 좋아서 나가기가 귀찮아졌...그냥 시켜먹었어요! 영화보면서 피자 치킨 팝콘 먹고, 후식으로 아이스크림까지 먹었네요😆😆"
94_14_3,94_14,94,3,백석역호텔 미라벨은 백석역에서 바로 앞 위치해서 접근성 좋고 침구류가 청결합니다.백석역모텔 미라벨은 넥플릭스&디즈니플러스 보며 셀프로 아아&팝콘 영화보며 먹을수 있어서 좋네요~^^
94_14_4,94_14,94,4,가격만 조금착하면 넓구 좋아여~~
94_14_5,94_14,94,5,굿
94_14_6,94_14,94,6,"출장때 교통 편리하고, 가성비 좋고, 쉬기가 편합니다."
94_14_7,94_14,94,7,단골입니다
94_14_8,94_14,94,8,좋아요
94_14_9,94_14,94,9,…
94_15_1,94_15,94,1,아이들과 주말 저녁을 알차게 보내기 위해 소노캄 고양 일라고의 벚꽃 프로모션 뷔페에 다녀왔습니다. 시크한 사춘기 딸을 웃게 만들어준 벚꽃모찌를 비롯한 디저트들 모두 너무 이쁘구 맛있었구요. 핫디쉬 메뉴들도 훌륭했습니다. 웰컴드링크도 두종류 모두 비쥬얼부터 맛까지 완벽했구요. 선물로 준비해주신 테이크아웃 빵까지 역시 서비스가 최고네요👍🏻 일라고의 다음 프로모션도 기대할께요😊
94_15_2,94_15,94,2,일산호수공원 근처 호캉스 즐거웠어요 수영장 리셉션의 이민선님이 응대를 너무 잘해주셔서 인상깊었습니다
94_15_3,94_15,94,3,동생이 같이 호캉스하자고해서 예약해줘서 이용해봤다  호캉스라는건 처음해 봤는데 여행지가 아니고서야 호텔이용해서 쉰다는건 잘 이해안되는 경험이긴하다  수영장이용은 못했지만 사우나 이용했다 투숙객할인 50프로받아 이용 사우나공간은 좁은편이었다  관리는 잘되어있는듯 보였고 물도 깨끗했다.
94_15_4,94_15,94,4,딸기 종류 진짜 다양하고 그 외 음식들도 많아서 굿굿 모듬 직원들이 정말친절하시고 아주 아주 맛있어요. ♥️ 이벤트 기념일로 오기좋고 어무니가 만족해하셔서 저도 정말 선물 받은 하루입니다 :) 메인메뉴 부터 딸기라떼 그리고 딸기쇼 피아노 음률도 감미롭고 딸기뷔페 덕분에 행복한 하루네요 감사합니다 ☺️
94_15_5,94_15,94,5,딸기와 디저트 뿐만 아니라 떡볶이나 파스타 볶음밥 같이 끼니가 되는 음식들도 있었어요. 샴페인 한 잔과 매인 디쉬로 부르기뇽이나 감바스 중 하나를 선택해서 먹을 수 있어요. 중간중간 피아노 연주도 있고 다양한 음료도 즐길 수 있었어요. 나갈 때 잼과 브리오슈빵을 선물로도 줬어요. 다음에도 이용할 의향 있어요.
94_15_6,94_15,94,6,분위기도좋구 디저트.음식 다 맛있고 친구생일날 친구가 기분좋아해서 쪼아요^^
94_15_7,94_15,94,7,분위기도 좋고 너무 정말 예뻐요^^* 딸기 원없이 먹고 즐거운 시간 보냈어요 또 방문할 계획입니다^^
94_15_8,94_15,94,8,딸기뷔페 딸이랑 같이 먹으러 왔어요 제철인 딸기 맛있게먹고 맛있는 디저트 명절 휴가전에 먹고 힐링 시작했어요
94_15_9,94_15,94,9,소노캄 체리 블라썸 벚꽃 부페~ 넘 힐링됐어요~ 친절~ 맛있고~ 칵테일까지 완벽해요
94_15_10,94_15,94,10,"가족들과 함께 저녁식사하러 왔는데,분위기도 좋고 딸기 디저트가 많아서 좋았어요 🙆‍♀️🍓❤️"
94_15_11,94_15,94,11,이쁘고 음식도 맛있고 연휴를 즐겁게 시작하네요.
94_15_12,94_15,94,12,분위기도 넘 좋고 음식도 훌륭하고 딸기디저트랑 메인요리도 맛나요. 맥주와 샴페인도 아주 좋았어요.
94_15_13,94_15,94,13,데이트로 왔는데 맛있고 분위기 좋고 오븟하게 좋은 시간이였습니다~~
94_15_14,94_15,94,14,분위기 좋고 맛도 좋고 직원분들 친절하게 안내 잘해주시네요.고양 소노 일라고 딸기뷔페.가족과 즐거운 디너타임 이었습니다❤️
94_15_15,94_15,94,15,
94_15_16,94_15,94,16,음식 너무 맛있고 직원 분들도 다들 친절하셔서 좋았어용!!
94_15_17,94_15,94,17,너모낭 즐거운 시간이엇습니당~♡
94_15_18,94_15,94,18,"가족, 연인이 특별한 날 함께하기 너무 좋네요"
94_15_19,94_15,94,19,좋아요!!
94_15_20,94_15,94,20,호텔 투숙하면서 이용했어요.
94_15_21,94_15,94,21,친절해요
94_15_22,94_15,94,22,소노캄에 호캉스 왔는데 애견동반 가능한 호텔이 서울 근처에 있어서 너무 좋았어요 ㅎ 소노펫스쿨도 있어서 주변 볼일 볼때 유치원에 맡겨두고 가서 너무 편했어요 그리고 오늘 원데이클래스 받았는데 보호자랑 같이 교육 받을 수 있어서 너무 좋았어요 강아지도 너무 좋아하고 저도 너무 좋았어요 ㅎㅎ 처음 키워보는 저에겐 너무 유익한 시간이였고 설명도 너무 잘해주셔서 좋았어요 ㅎ 다음에 또 방문 할 예정이예요!!감사합니다 :)
94_15_23,94_15,94,23,너무 아늑하게 잘 쉬다 왔어요~~ 냉장고에 물 과자 캔오렌지주스 캔맥주까지ㅜㅜㅜ 진짜 서비스 굳굳!!! 3명이서 머물 수 있게 베드 하나 더 설치도 되고 진짜 좋앗어요!!
94_15_24,94_15,94,24,굳
94_15_25,94_15,94,25,좋아요! 다음에 또 오고 싶어요
94_15_26,94_15,94,26,호캉스 하고 왔어요~~~ 서울에서 멀지 않아서 넘 좋아요~~~^^
94_15_27,94_15,94,27,조용하고 주변에 먹을 곳 구경거리도 있고 좋네요~ 칫솔은 유료 어메니티로 객실에 없어요 칫솔 3000원 치약 2000원에 판매 중입니다
94_15_28,94_15,94,28,일반 빵집과 가격 동일 퀄리티와 서비스 최상
94_15_29,94_15,94,29,좋아요
94_15_30,94_15,94,30,웨스트 더블
94_16_1,94_16,94,1,깨끗한 느낌을 주는 곳이에요
94_16_2,94_16,94,2,"병원 일정 차 2박 3일 숙박했는데 정말 편안하고 좋았습니다! 위치도 정말 좋고, 바로 근처에 지하철역도 있고, 무엇보다 정말 친절하게 해주셔서 편안하게 숙박했습니다~! 다음에 또 일산에 숙박할 일이 생긴다면 꼭 다시 올 생각입니다^^!"
94_16_3,94_16,94,3,"백석역 근처 호텔 몇 군데 가봤지만, 결국 캘리포니아로 오게 됩니다"
94_16_4,94_16,94,4,고양백석터미널 코앞이라 이용하기 너무 편했습니다!! 화장실도 욕실과 샤워부스가 따로라 배쓰밤으로 목욕하기 너무 좋았어요. 청소도 외출하는동안 매일 해주셔서 쾌적했습니다. 유일한 단점은 방음이 좋은편이 아니라서 옆방 소리가 들립니다 ㅠㅠㅠㅠ 공기청정기가 있어 그나마 외부 소리는 창문을 닫아 차단이 되는데 바로 옆방 소리는 힘들더라구요. 귀마개가 있으면 좋겠습니다 ㅠㅠㅠ  그점만 빼면 진짜 너무 좋았어요!!!!!! 덕분에 4박5일 잘 머물다 갑니다.
94_16_5,94_16,94,5,백석역 근처 호텔을 많이 가봤는데 호텔 캘리포니아가 제일 좋아서 저는 여기만 갑니다
94_16_6,94_16,94,6,편리하고 잘 지내고 왔습니다. 숙소는 캘리포니아일산 완전 추천합니다.
