reviewid,storeid,searchid,reviewidx,reviewtxt
95_9_21,95_9,95,21,굿
95_9_22,95_9,95,22,쏘우쏘우
95_9_23,95_9,95,23,깔끔하고 편안한 느낌 또 방문하고 싶어요
95_9_24,95_9,95,24,흡연실 금연실 나눠져있고 깨끗해요 드라이기는 있지만 고데기는 없네요 방 만큼이나 화장실도 넓고 깨끗했습니다 샤워기 수압도 괜찮았어요
95_9_25,95_9,95,25,킨텍스와 가깝고 주변에 식당도 많아서 좋아요
95_9_26,95_9,95,26,깨끗합니다 저렴하고요
95_9_27,95_9,95,27,굿
95_9_28,95_9,95,28,친절하고 좋아요 늘상 이용 하고 만족 하고 있습니다
95_9_29,95_9,95,29,기대했던거보다 훨씬 괜찮았습니다^^ 청결하고 깔끔한 비즈니스 호텔 느낌이었고 방도따뜻해서 잘 쉬고 갑니다~ 데스크 분들도 친절하셔서 다음에 한번 다시 방문하고 싶은 숙소입니다
95_9_30,95_9,95,30,방 업그레이드도 해주시고 편안히 쉬다가 갑니다!!
95_10_1,95_10,95,1,항상 잘 쉬고갑니다. 근데 화장실에 냄새 올라오는건 잡아주셔야 될것같아요.
95_10_2,95_10,95,2,굿
95_10_3,95_10,95,3,편안하고 깨끗하고 좋아요
95_10_4,95_10,95,4,굿
95_10_5,95_10,95,5,좋아요 :)
95_10_6,95_10,95,6,편하게 쉬었어요
95_10_7,95_10,95,7,좋아요
95_10_8,95_10,95,8,깨끔 깔끔
95_10_9,95_10,95,9,대실하고 좀 더 쉬어갔어요ㅎㅎㅎ 깨끗하고 좋아요. 제일 좋아하는 호텔 중에 하나에요.
95_10_10,95_10,95,10,최애 호텔입니다. 깨끗하고 좋아요
95_10_11,95_10,95,11,조아요
95_10_12,95_10,95,12,좋아요
95_10_13,95_10,95,13,너오
95_10_14,95_10,95,14,요즘같은 코로나 ㄱ 있다보니 어디든 맘옿고 못잘 못가는데 여기는 위생인면애서는 너무 좋았어요. 카운터?프론트? 아침에 전화해서 차약돔 더달라니까 바로오시더하구여 ㅎㅎ아무튼 재방문의사 99.8% 있네요 도는
95_10_15,95_10,95,15,깔끔해요
95_10_16,95_10,95,16,직원이 착해서 좋습니다
95_10_17,95_10,95,17,직원분도 너무 친절하시고 시설도 깔끔하고 좋아요
95_10_18,95_10,95,18,직원들이 넘 친절하고 좋네요 방도 깨끗 감사합니다 ㅎㅎ
95_12_1,95_12,95,1,"물건 없어져도 절대 책임 안지려고함. 침대위에 올려두고 나갔는데 사라짐. 카운터 문의하고 분실물함 봤는데 없음. 여기서 어제 쓴 방 찾아보자면서 이미 다른 투숙객이 묵고있는 방에 무단으로 침입해서 방 다 뒤짐(없어진날 묵은방에서 방을 바꿨었음), 안나오자 쓰레기도 투숙객인 나에게 뒤지라고 함. 어이가 없지만 내 물건이니 다 찾아봐도 없길래 일단 사장에게 문의하니 절대 책임못진단 마인드. 일단 내일 다시 통화하자 하고 통화하니 물건 찾았다고 너 때문에 고생을 엄청했다고 사람을 협박범으로 몰아감. 그리고 같이투숙한 직장상사에게도 사실관계와 전혀다른 거짓문자 보냄. 일단 물건 찾았다기에 가보니 전날 분실물함 안에있던 내것 아닌 다른물건. 추궁하니 시달리기 싫어 거짓말했다함. 자세한 내용은 사진으로 첨부했습니다"
95_12_2,95_12,95,2,"위치가 대화역 출구와 가까워 대중교통 이용시 매우 편리하며, 주차도 편하게 할 수 있습니다. 또 킨텍스와 매우 가까워서 이 곳으로 출장오시는분들에게는 최고입니다. !!특히 사장님께서 너무 친절하셔서 저까지 기분이 좋아지네요^^"
95_12_3,95_12,95,3,친절해요
95_12_4,95_12,95,4,청소 상태 깨끗하고 주인장님도 친절함. 그러나 찌든 담배 냄새와 방에 창문 없고 욕실에 작은 창문으로 환기 안 되어 숨쉬기 힘들었음. 재방문 의사 절대 없음.
95_13_1,95_13,95,1,깨끗하고 좋아요.
95_13_2,95_13,95,2,사장님이 너무 친절하십니다 잘쉬고갑니다
95_13_3,95_13,95,3,근처 식당도 많고 이동하기 편리했어요
95_13_4,95_13,95,4,ㅇ
95_13_5,95_13,95,5,ㅇ
95_13_6,95_13,95,6,친절해요
95_13_7,95_13,95,7,굿
95_13_8,95_13,95,8,친절하셨어요
95_13_9,95_13,95,9,굿
95_13_10,95_13,95,10,ㅇ
95_13_11,95_13,95,11,소소
95_13_12,95_13,95,12,편하게 쉬다가기 좋았어요!! 번창하시길 바랍니다 ㅎㅎ
95_13_13,95_13,95,13,좋아요
95_13_14,95_13,95,14,역과 가까움
95_13_15,95_13,95,15,괜찮아요~ 종종 이용해요~
95_13_16,95_13,95,16,좋아요
95_13_17,95_13,95,17,젛아요
95_13_18,95_13,95,18,좋아요
95_13_19,95_13,95,19,좋아요
95_13_20,95_13,95,20,좋아요
95_14_1,95_14,95,1,조용
95_14_2,95_14,95,2,좋아요
95_14_3,95_14,95,3,깔끔하네요
95_14_4,95_14,95,4,조아요
95_14_5,95_14,95,5,조아요
95_14_6,95_14,95,6,조용하고 깨끗하고 친절해요
95_14_7,95_14,95,7,친절하게 안내해주셔서 정말 감사했어요^^
95_14_8,95_14,95,8,깨끗해요
95_14_9,95_14,95,9,좋아요
95_14_10,95_14,95,10,좋아요
95_14_11,95_14,95,11,좋아요
95_14_12,95_14,95,12,괜찮아요
95_14_13,95_14,95,13,깨끗하고 좋앙ㅗ
95_14_14,95_14,95,14,조아요
95_14_15,95_14,95,15,좋아요
95_14_16,95_14,95,16,깨끗해서 좋고 편히 쉬다 갔어요
95_14_17,95_14,95,17,좋아요~~~~~~~=
95_14_18,95_14,95,18,좀 더 깨끗했으면
95_14_19,95_14,95,19,대실 비쌈
95_15_1,95_15,95,1,건축박람회 업체숙소로 사용합니다
95_15_2,95_15,95,2,청소상태나 여러가지 깔끔하지않아요 예약시 차량등록하지않음 주차도 불가하다? 당일 투숙시도 주차공간없으면 투숙도 불가하나니ㅜㅜ 먼가 개선이 많~이 필요한듯합니다.
95_15_3,95_15,95,3,지하철역도가깝고깨끗하네요
95_15_4,95_15,95,4,굿
95_15_5,95_15,95,5,뭐 좋아요
95_15_6,95_15,95,6,ㄱㄴㄷㄹ
95_15_7,95_15,95,7,좋아요
95_15_8,95_15,95,8,굿굿
95_16_1,95_16,95,1,잠시 잔업 할게있어서 방문했었는데 편안하게 잤다가 갔습니다 ㅎㅎㅎㅎ  카운터에 있으신 사장님께서 좋은 주변에 뭐 맛집이나 볼거리 같은경우 한번 물어봤는디 설명 도와주셨구 밤 늦게 자는경우가 많긴한데 큰소음은 없었고 티비보다가 숙면하고 펀하게 들어갔습니다~~
95_16_2,95_16,95,2,깔끔하고 좋아요 다음에 또 방문할게요
95_16_3,95_16,95,3,좋아요.
95_16_4,95_16,95,4,#수팔호텔
95_17_1,95_17,95,1,"저렴한 방이니까 시설이 좋지는 않음.  근데 진짜 미칠듯이 추움.  방 온도 올리려면 어떻게 할 수 있는지 물어보니까, 올려주겠다더니 진짜 밤새 추워서 죽는줄 알았음.  거기에 온수까지 제대로 안나옴. 체온보다 약간 높은 미지근한 물이 나옴.  샤워 끝나고, 차가운 몸과 냉골 방의 조합은 환상적이었음."
95_17_2,95_17,95,2,좋아요
95_17_3,95_17,95,3,굿
95_17_4,95_17,95,4,1
95_17_5,95_17,95,5,굿
95_17_6,95_17,95,6,조아용
95_18_1,95_18,95,1,편하게 쉬고 가기 나쁘지 않은 곳입니다. 그런데 PC가 안 좋은 걸 넘어서서 아예 게임하는 중간에 멈추더니 재부팅해도 켜지질 않습니다. 옵션으로 제공된 PC이니만큼 성능 안 좋은 거 이해는 하는데 중간에 멈추고 자기 멋대로 멈췄다 켜졌다 하는 수준이면 사용에 지장이 있을 정도라 이 부분은 개선되면 더 좋을 듯합니다!
95_18_2,95_18,95,2,굳
95_18_3,95_18,95,3,👍
95_18_4,95_18,95,4,친절하세요
95_18_5,95_18,95,5,편히 쉬어가기좋어요
95_18_6,95_18,95,6,편하게 지냈습니다
95_18_7,95_18,95,7,시설은 좀 오래되었지만 친절하시네요
95_18_8,95_18,95,8,굿
95_18_9,95_18,95,9,좋아요
95_19_1,95_19,95,1,전화 문의때랑 문의후 현장 방문햇을때랑 조건 및 금액 상이
95_19_2,95_19,95,2,깨끗
95_19_3,95_19,95,3,들어가자마자 보이는 약 20년은 되어 보이는 문. 그 문을 열자마자. 이상한 곰팡이 냄새가 코를 찌르더군요. 1초에 망설임도 없이 환불했습니다.  이정도 상태에 5만원은 너무 비싸보이네요
95_19_4,95_19,95,4,깨끗함
95_19_5,95_19,95,5,친절하시고 좋아요 ㅎㅎ
95_19_6,95_19,95,6,좋아요
95_19_7,95_19,95,7,좋아요
95_19_8,95_19,95,8,ㆍ
95_19_9,95_19,95,9,평범해요 난방해도 추워요
95_19_10,95_19,95,10,방이 따듯해서 좋았어요^^
95_19_11,95_19,95,11,방마다 나라별 테마있어서 재미있고 다다미방 있어서 좋아요ㅎㅎ
95_19_12,95_19,95,12,굿
95_19_13,95_19,95,13,.
95_19_14,95_19,95,14,조용합니다 역도가깝고 근처 마트도 있고 쉬기 좋은장소 입니다
95_19_15,95_19,95,15,그냥그냥 괜찮았는데 베개가 두개다 지저분해서 찝찝했어요.
95_19_16,95_19,95,16,좋아요
95_19_17,95_19,95,17,종종 이용해요
95_19_18,95_19,95,18,비싸요
95_19_19,95_19,95,19,굿
95_19_20,95_19,95,20,그냥 그래요
95_19_21,95_19,95,21,굿
95_19_22,95_19,95,22,좋아요~
95_20_1,95_20,95,1,그냥..
95_20_2,95_20,95,2,굿
95_20_3,95_20,95,3,방이 쾌적해요
95_20_4,95_20,95,4,몇번 방문했더니 카운터 여자분이 앞으로 어플로 예약하지 말고 그냥 방문해서 방 달라고 하면 된다고 계속 아는척함 예약없이 갔더니 일반실 안남아서 특실로 했는데 욕실포함 룸 청소상태 안좋음.. 셋톱박스가 이상한가 티비도 잘 안됨..방 바꾸기 귀찮아서 그냥 있었는데 9시 좀 넘어서 회원이 아니라 네시간만 대실 가능하다고 퇴실 확인전화 왔어요 사장님이 예약하지 말고 그냥 오라고 해서 왔는데 왜 퇴실시간이 달라지냐고 했더니 그때서야 11시에 퇴실하라고 하시네요 그리고 바로 다시 전화 와서 5시 50분에 입실했으니 10시 50분에 퇴실 하시라고.. 10분의 유도리도 없음..ㅋ 근처에서 여기만 11시 퇴실이라 시설이 그냥 그래도 몇번 이용했는데 이제 안갈라구요
95_20_5,95_20,95,5,좋아요
95_20_6,95_20,95,6,좋아요
95_20_7,95_20,95,7,ㅡ
95_20_8,95_20,95,8,ㅡㅡ
95_20_9,95_20,95,9,가성비짱! 깨끗하다 침대청결 푹신함 좋아요
95_20_10,95_20,95,10,담배냄새 심해요
95_20_11,95_20,95,11,주차장 넓고 주변 식당도 많아서 좋았어요 하지만 방값 십만원은 너무 비쌌어요 위생상태가 너무 안좋았어요ㅠ 바닥에 먼지는 기본이고 에어컨 트니 그 먼지들이 폴폴 날라다니고 침구는 누렇고 작은 냉장고에는 곰팡이들 수건은 얼마나 닳아빠졌는지 온데 구멍이고 에휴 ....
95_20_12,95_20,95,12,굿
95_20_13,95_20,95,13,굿
95_20_14,95_20,95,14,좋아요
95_20_15,95_20,95,15,굿
95_20_16,95_20,95,16,좋아요
95_20_17,95_20,95,17,깨끗하고 좋아요
95_20_18,95_20,95,18,편해요
95_20_19,95_20,95,19,미성년자를 함부로 들여보내네요^^
95_20_20,95_20,95,20,굿
95_20_21,95_20,95,21,시설은 깔끔한데 화장실 냄새가 좀~~
95_20_22,95_20,95,22,굿 시설 깨끗해요
95_20_23,95_20,95,23,좋아요
95_20_24,95_20,95,24,전반적으로 시설 노후화 방 및 화장실에서 냄새 많이 나요
95_20_25,95_20,95,25,1
95_20_26,95_20,95,26,사장님이 너무 친절하세요!!
95_20_27,95_20,95,27,편하게 쉬다 갑니다 감사합니다^^
95_20_28,95_20,95,28,좋아요
95_22_1,95_22,95,1,친절하시고 안내도 잘해주셨습니다 여행시에 아주 잘이용했어요 교통도 잘되있습니다
95_22_2,95_22,95,2,굿~~~👍👍👍
95_22_3,95_22,95,3,추워요
95_22_4,95_22,95,4,"들어가자마자 천장에 무슨 갈색빛의 액체가 묻어있길래 청결문제상 다른방이나 환불을 요청하니 침구가 아닌 천창에 묻어있어 환불을 거부하셨습니다. 액체가 묻어져서 나올정도의 액체였고 그게 담배물인지 음료인지는 모르는 상황이였는데 사과 한 마디 없으시고 처음엔 환불 아예 안된다 하시더니 절반만 환불 해주셨습니다. 방을 오늘 하루 사용한적 없어서 뭐가 묻을 일이 없다고 말씀하셨는데 그러면 마지막 손님이 사용하신 뒤 깨끗이 청소를 하셨어여 하는거 아닌가요? 청결이나 고객응대가 중요하다 싶으시면 가지 마세요. 그리고 당연히 깨끗한 방에서 자길 원하는건 모두가 다 그럴텐데 저희한테 물건이 맘에 안 들어 환불을 요구하시면 안된다고 저희를 이상한 사람을 만드시던데, 그렇게 고객 응대를 하시는건 아니라고 봅니다."
95_22_5,95_22,95,5,좋아요!
95_22_6,95_22,95,6,맛집골목에 위치하고 있어서 근처 한잔하고 자기 좋습니다
95_22_7,95_22,95,7,좋아요
95_22_8,95_22,95,8,그닥
95_22_9,95_22,95,9,좋아요
95_22_10,95_22,95,10,좋으네요
95_22_11,95_22,95,11,친절 하고 좋으신데 일회용품 치약 하나인거랑 아침에 벨 안누르셨으면 좋겠어요 ㅠㅠㅋㅋㅋㅋ(전화로..ㅎㅎ)....
95_22_12,95_22,95,12,깔끔하고 좋아요
95_22_13,95_22,95,13,굿
95_23_1,95_23,95,1,여행중에 급하게 검색하고 들어갔는데 긴여행중이라 하니 사장님께서 친절하게 해주셨어요 테이블위에 먼지가 있어서 살짝 긴장했지만 편하게 이용하기 좋았어요. 감사합니다
95_23_2,95_23,95,2,ㆍ
95_23_3,95_23,95,3,굿
95_23_4,95_23,95,4,오
95_23_5,95_23,95,5,깨끗하면서 가까워서좋아요
95_23_6,95_23,95,6,가까워서좋아요
95_23_7,95_23,95,7,굿
95_23_8,95_23,95,8,굿
95_23_9,95_23,95,9,굿
95_23_10,95_23,95,10,깨끗해요
95_23_11,95_23,95,11,굿
95_23_12,95_23,95,12,굿굿
95_23_13,95_23,95,13,깨끗했어요
95_23_14,95_23,95,14,굿
95_23_15,95_23,95,15,친절하고 깔끔합니다
95_23_16,95_23,95,16,좋아요
95_23_17,95_23,95,17,굿
95_23_18,95_23,95,18,깨끗해여
95_24_1,95_24,95,1,친절하고 좋아요
95_24_2,95_24,95,2,좋아요
95_24_3,95_24,95,3,좋아요
95_24_4,95_24,95,4,출장 중 조용하게 쉬었다 왔어요
95_24_5,95_24,95,5,넓고 카운터에서 결제하면 어플보다 싸요
95_24_6,95_24,95,6,굿
95_24_7,95_24,95,7,.
95_24_8,95_24,95,8,굿
95_24_9,95_24,95,9,굿
95_24_10,95_24,95,10,굿
95_24_11,95_24,95,11,굿
95_24_12,95_24,95,12,굿
95_24_13,95_24,95,13,굿
95_24_14,95_24,95,14,싸고 좋네요.
95_24_15,95_24,95,15,담배 쩌든 냄새가... 오래된 냄새가...
95_24_16,95_24,95,16,깰끔!
95_24_17,95_24,95,17,좋아요
95_24_18,95_24,95,18,굿
95_24_19,95_24,95,19,굿
95_24_20,95_24,95,20,굿
95_24_21,95_24,95,21,별루
95_24_22,95_24,95,22,굿
95_25_1,95_25,95,1,
95_25_2,95_25,95,2,친절해요
95_25_3,95_25,95,3,굿
95_25_4,95_25,95,4,굿
95_25_5,95_25,95,5,굿
95_25_6,95_25,95,6,굿
95_25_7,95_25,95,7,굿
95_25_8,95_25,95,8,좋아요
95_25_9,95_25,95,9,깔끔합니다
95_25_10,95_25,95,10,좋아요
95_26_1,95_26,95,1,조용하고 좋아요. 괜찮은거 같아요~~
95_26_2,95_26,95,2,굿
95_26_3,95_26,95,3,여자 혼자 연박했는데 깔끔하네요!
95_26_4,95_26,95,4,깨끗합니다
95_27_1,95_27,95,1,ㄷ
95_27_2,95_27,95,2,굿
95_27_3,95_27,95,3,별로
95_27_4,95_27,95,4,굿
95_27_5,95_27,95,5,좋아요
95_27_6,95_27,95,6,조아요
95_32_1,95_32,95,1,좋아요
95_32_2,95_32,95,2,좋아요
95_32_3,95_32,95,3,좋아요
95_32_4,95_32,95,4,좋아요
95_32_5,95_32,95,5,좋아요
95_34_1,95_34,95,1,다시는 가고싶지 않네요
95_35_1,95_35,95,1,"저렴한 가격만큼 작고 시설,침구등이 그냥 그래요...일때문에 몇일 있었는데... 주말엔 요금을 더 받아요...몇일 묵는분들은 참고하세요...혼자묵기에는 1인용방이 있어 좋아요..주차장이 있긴하나 너무 비좁아..길가에 세워야해요..친절하진 않아요..낮에 꼬박 있음 추가요금이 있어요.."
95_35_2,95_35,95,2,좋습니다
95_35_3,95_35,95,3,굿!!!××××++
95_41_1,95_41,95,1,.
95_43_1,95_43,95,1,벚꽃이 만발한 오늘 소노캄 스벅에 왔어요❣️ 샌드위치도 30% 할인 아메리카노도 30% 할인 별은 4개 적립😊 시간 될 때 잠깐 들려서 쉬다 가요 편하고 좋아요❣️ 소노캄 호텔 화장실 이용할 수 있어서 좋고 고급스런 향기 나서 더 좋아요🥰 커피도 넘 맛있어요❣️ 파트너님들도 친절하세요❣️
95_43_2,95_43,95,2,생각도 못했는데 이런 이벤트가~ 멜론맛 푸라프치노 달콤! ❛◡ુ❛
95_43_3,95_43,95,3,"고양시 방문시 선택하면 좋을 숙소입니다. 현대백화점킨텍스점,킨텍스,일산호수공원,고양종합운동장 등등 도보로 이용하거나 대중교통이용하기 편합니다. 웨스트와 이스트동으로 나누어져있고 호캉스를 즐기기엔 이스트동이 더 좋은거 같습니다. 웨스트의 장점은 스타벅스가 가깝다는 것 입니다.  반려견동반객실과 함께 즐길 수 있는 객실이 있어서 애견인들에게도 좋은 호텔입니다.  침구랑 객실컨디션 좋았고 방음과 환기가 잘됩니다. 데스크직원분들 친절하십니다.  헬스장은 규모가 작으나 사우나시설이 잘되어있습니다. 다음에도 여행온다면 다시 선택해서 숙박할거같아요."
95_43_4,95_43,95,4,소노캄 스벅 넘 좋아요❣️ 오늘은 gtx a 타고 왔는데 넘 빨리 도착해서 신기했어요🥰 소노캄 스벅 자주 왔는데 오랜만에 리뷰를 써요 파트넘분들도 친절하시고 편히 쉬다 갈 수 있어서 넘 좋아요❣️
95_43_5,95_43,95,5,"1년만에 2번째 방문! 여전히 직원분들 친절하시고, 조식도 최고입니다. 10분정도 걸으면 주변 놀거리도 많습니다. 2박3일 정말, 최상으로 힐링하고 왔습니다."
95_43_6,95_43,95,6,소노캄 스타벅스 넓고 친절해서 좋아요
95_43_7,95_43,95,7,호텔안에있어선지 고급스러워요 사람은 많은데 많이 시끄럽진않았고 직원분들이 다 친절하셔서 기분좋은 카페였습니다
95_43_8,95_43,95,8,스타벅스에서 커피마시구 선물받앗어요.이뻐요
95_43_9,95_43,95,9,소노캄 안에 있는 스타벅스에서 케이크 주문했어요~ 고구마케이크와 피스타치오 케이크! 너무 맛있어요. ❛◡ુ❛
95_43_10,95_43,95,10,방탄콘서트로 고양시에 처음 방문했어요. 오래된 신도시라지만 도시가 깨끗하고 쾌적한 느낌이 좋았고 소노캄은 직원분들 친절하시고 고양시 유일한 5성급이긴한데 치명적인 단점은 옆 방 관계하는 소리가 들려요..
95_43_11,95_43,95,11,깨끗하고 친절해서 좋아요~
95_43_12,95_43,95,12,웨스트타워 수페리어 더블룸 이용했어요! 체크인은 이스트타워에서 하셔야 하지만 연결통로가 있습니다 ◡̈ 얼리 체크인은 따로 안 되는 것 같고 15시에 딱 맞춰서 해주시는데 직원분들 넘 친절하시고! 방 컨디션 너무 깨끗하고 ㅜㅜ 요근래 갔던 호텔들 중 제일 만족했습니다 🤍
95_43_13,95_43,95,13,- 구매품목 : 아이스아메리카노 - 기타 : 매우 친절하고 매장도 너무 쾌적하고 좋아요.
95_43_14,95_43,95,14,딸기 🍓 부페는 처음입니다. 먹을 게 없으면 어쩌나 걱정했는데 착석하면 바로 부르기뇽과 감바스 중 주문받고 가져다 줍니다. 음료수는 샴페인이나 딸기라떼중 하나를 가져다 줍니다. 파스타 샐러드 복음밥 닭고기 치즈 연어 스프 등 디저트 외에도 먹을 거리가 있네요. 직원분들 매우 친절합니다. 나갈 때 잼도 선물로 주네요. 분위기도 좋아서 또 오고 싶네요~
95_43_15,95_43,95,15,딸래미랑 신랑이랑 하루 잘쉬고 왔어요 조용합니다 집근처라 가까워요 침대는 작지만 방은 큰편입니다 화장실은 작은편이지만 씻는데 안불편했어요 한가로이 쉬기 편해요
95_43_16,95_43,95,16,처음 방에 들어갔을 때 퀴퀴한 습기 냄새가 났지만 에어컨 키고 환기하니 괜찮아졌어요 침구가 편했습니다 피트니스 센터에서 운동복 대여할 수 있는 것도 좋네요
95_43_17,95_43,95,17,잘 쉬었다 갑니다.
95_43_18,95_43,95,18,너무 깨끗하고 쉬기 좋았어요~ 조식도 맛있고👍 짧게나마 잘 쉬다가 왔습니다!
95_43_19,95_43,95,19,자주 가는 곳이에요 조아요 ㅎㅎ
95_43_20,95_43,95,20,프리퀀시 음료 먹기 좋아요
95_43_21,95_43,95,21,좋아요 :)
95_43_22,95_43,95,22,굿
95_43_23,95_43,95,23,소노캄 스벅 평일오후에도 사람이 많네요
95_43_24,95_43,95,24,스벅도 있고 좋아요 ㅎㅎ
95_43_25,95_43,95,25,"직원이 신입인지... 친절도 노력은 보이나 별적립도 안됐고, 닉네임이 아닌 번호로 주문돼있어서 주문상품이 나온지 모르고 계속 기다렸네요ㅠ..."
95_43_26,95_43,95,26,"헬스장, 사우나 이용했네요👍"
95_43_27,95_43,95,27,굳굳
95_43_28,95_43,95,28,소노캄 스벅 친절하고 좋아요
95_43_29,95_43,95,29,
95_43_30,95_43,95,30,하루 묵었는데 편안했어요.
95_44_1,95_44,95,1,신랑과 아이랑 서대문쪽 놀러갔다가 다음날 일산킨텍스쪽으로 놀러가려고 방문했구요 조식이 있다고 해서 일부러 예약했는데 객실 너무 좋네요 침구도 어쩜 이렇게 뽀송하고 깔끔한지 100점 드리고 싶고 월풀도 위치와 크기가 예술이네요 욕조나 있을까 했는데 큼직한 월풀이 뷰좋은 곳 앞에 배치되어 있으니 호캉스온거 같아요 큰 기대없이 왔는데 너무 대만족이에요 일정이 빡빡해서 밥도 못먹어서 배고파서 간단히 뭐 먹고 싶었는데 스낵바가 있어서 굉장히 좋았어요 아침 점심 뷔페도 가성비 좋은 뷔페라 내일 기대됩니다 분위고 죄고 침구도 최고 월풀도 최고네요
95_44_2,95_44,95,2,모임 후 호텔내 중식 가능한곳 찾아 왔답니다 뷔페식인데 다양하고 깨끗하고 분위기도 좋아요 식사 후 커피까지 마시고 여유있는 시간 가질 수있어 좋은것 같아요
95_44_3,95_44,95,3,"5시간 동안 고속도로를 달려 1박 2일 일정으로 김포에 여행 왔습니다. 호텔 주변이 조용하고, 1층 편의점에서 간단히 저녁 식사 해결했습니다. 편안하게 잠을 자고 일어나니 아침 안개가 자욱하여 운치 있는 풍경입니다. 조식도 제공해주셔서 간단하게 잘 먹었습니다. 애기봉 평화생태공원이 호텔에서 30분 거리에 있습니다.~~^^"
95_44_4,95_44,95,4,레스트호텔은 워낙 조식 중식 맛집으로 소문난 곳이니까요. 보시는 건 중식입니다. 1층에 편의점 위치하고 있고요. 코너스위트룸에서 묵었습니다. 가벽처리가 되어있어서 휴식 공간과 스타일러 및 탁자 공간이 분리돼 있어 좋습니다.ㅎㅎ  편안히 쉴 수 있었어요!
95_44_5,95_44,95,5,레스트호텔을 여러번 방문했어요~ 직원분들 친절하시고 편히 쉬기 좋은곳입니다~ 조식부페도 미니간식코너도 잘되어있어 불편없이 잘지내다 왔습니다~~
95_44_6,95_44,95,6,"비지니스 일정 때문에 늦은시간 체크인 했습니다. 친절한 직원분들의 응대, 베드컨디션, 무료조식등 좋은 선택이었습니다. 여행플랫폼 티어대신 공홈 예약을 통해 레이트 체크아웃을 서비스 받아서 주중 점심뷔폐를 이용하고, 제휴 호텔에서 커피를 마셨습니다. 제휴 라운지혜택도 직원분들에게 여쭈어 보시길 투숙예정분들에게 알려 드립니다. 만족스러운 호텔이었습니다."
95_44_7,95_44,95,7,가성비도 좋고 조식도 포함이라 좋았어요~~
95_44_8,95_44,95,8,김포에 들를 일이 있어서 숙박했는데 저렴한 가격에 방도 넓고 너무 좋았어요 숙소가 너무 좋아서 다음 김포 여행때 또 들르려구요~
95_44_9,95_44,95,9,가족들과 함께 방문했어요 지난번에 한번 왔다가 좋아서 재방문 했어요 침구는 푹신하고 깨끗했고 조식도 간단히 먹기에 좋았어요 1층에 편의점이 있어서 급하게 필요한거 사기 좋았습니다. 재방문 예정입니다!
95_44_10,95_44,95,10,"호텔 외관이나 전반적인 컨디션은 괜찮았습니다. 주차 공간 때문에 조금 불편했고, 룸테이블은 얼룩들이 전혀 안닦여 있고, 변기도 청소가 잘 안되어 좀 지저분해서 찝찝했습니다. 전반적으로 호텔 컨디션에 맞는 만큼 청결과 청소가 잘 안되는 것 같아요.  오전 조식 때 대기 줄이 있었는데, 안내하는 남자 직원분이 혼자 홀을 보느라 힘들어서 그런건지는 모르겠는데, 얼굴에 짜증이 가득한 상태로 대기 고객 안내 하는 모습이 보기 너무 불편했어요.  금요일 저녁인데 저렴하게 숙박할 수 있었던 금액적인 부분과 무료 조식 퀄리티 두 가지 만족스러웠습니다 청소 신경쓰면 고객 만족도 좋을 것 같습니다."
95_44_11,95_44,95,11,부모님 모시고 갔는데 매우 만족하셨어요. 큰 욕조도 있어서 반신욕도 하고 안마의자까지 사용하면서 제대로 쉬었어요. 침대 탄탄해서 넘 편했고 침구도 깔끔하게 정돈되어있었습니다. 조식도 훌륭했어요! 가성비 가심비 다 잡았어요. 또 이용할게요!
95_44_12,95_44,95,12,리베니체와 가까워서 선택한곳인데요 큰방이 배정되어 넘 좋았어요. 침구도 깨끗하구 청소상태도 좋았구요 아쉬운건 뜨끈하게 피로풀고싶어 욕조사용할까했는데 물받으니 까만찌꺼기?이물질같은게 둥둥 욕조청소는 필히하셔야할듯합니다. 담날 조식은 가성비 아주괜찮았습니다 재방문 의사 있습니다. 욕조청소꼭부탁드려요~
95_44_13,95_44,95,13,침구가 청결하고 직원분도 친절하시고 좋아요 문제가 있어 연락 드렸는데 빠르게 해결 해주셔서 잘 쉬다 갑니다 !
95_44_14,95_44,95,14,숙박객에게 무료제공되는 조식 먹어보니 맛있어서 체크아웃 후 중식까지 먹고 갑니다. 킨텍스와 가까운 거리라서 비즈니스로 방문하기에도 좋고 주변에 쇼핑과 관광지도 많아서 아주 좋네요. 다음에도 방문하면 중식까지 야무지게 먹고 가야겠어요. 직원분들도 친절하시고 깔끔쾌적 조용합니다.
95_44_15,95_44,95,15,깨끗하고 편리하게 잘 사용하였습니다
95_44_16,95_44,95,16,이번이 두번째 방문인데 정말 편하고 아늑하게 잘 묵고 가요~ 조식도 이정도면 괜찮고 숙박에 퇴실 2시간 연장 쿠폰까지 받아서 좋았어요. 넷플릭스나 티빙 등 개인 아이디를 사용해야해서 조금 아쉽지만 그거 외에는 최고의 가성비입니다. 아 그리고 저번에도 그랬지만 스마트폰 충전기들이 다 고장인지 안되더라구요. 교체가 필요할거 같아요. 가까운 거리에 유명 맛집들도 많아서 좋아요. 다음에 또 방문할게요~👍🏻
95_44_17,95_44,95,17,가걱대비 시설도 좋왔구 침구도 깨끗하고 친절 하셨서 좋와요
95_44_18,95_44,95,18,가성비가 좋아요
95_44_19,95_44,95,19,친절해요
95_44_20,95_44,95,20,청소상태 매우 불량합니다
