reviewid,storeid,searchid,reviewidx,reviewtxt
93_5_4,93_5,93,4,"호텔 4번가본 찐 후기. 일단 호텔 상태가 거진 랜덤박스, 관리가 점점 느슨해짐. 침구상태가 너무 더러워서 직원에게 문의하니 세탁소가 잘못했다는 말만하고 본사측의 관리 미스에 대해선 언급 없음. 침구가 빨아도 더러우면 그냥 버리세요..  단점> 1. 체크인시간이 평일 오후6시, 주말 오후10시 2. 체크인 전에는 주차장 이용 못함 3. 가격은 1박당으로 표기해두고 연박하면 추가금 받음 4. 방음 너무 안됨(윗층 발소리, 큰 가구 옮기는 드르륵소리 새벽1시까지 듣고 겨우 잠) 5. 침구가 말도안되게 더러움. (윗 사진 참고)생리혈, 음식물 튄방울, 찢어짐 다있었음. 6. 방 안에서 쿰쿰하고 찝찝한 냄새남. 7. 직원이...  장점> 1. 근처에 식당이 많음 2. 뜨거운 물 잘나옴 3. tv가 큼"
93_5_5,93_5,93,5,서비스 와인도 받고 깔끔해서 좋았어요 굳이 꼽자면 어메니티에 비누 있엇는데 둘곳이 애매했음 나머지는 다 좋은 스타일러 넘 좋고~
93_5_6,93_5,93,6,"고양시에 출장 왔는데, 깨끗하고 친절해요  지하철하고 가깝고 교통도 편해요"
93_5_7,93_5,93,7,연말파티 호캉스로 친구들과 묵었는데 넓고 깔끔하니 좋았습니다. 웰컴 드링크로 와인도 받아서 욕조에서 족욕하며 마셨습니다. 날이 추워서 테라스는 이용하지 못했지만 바베큐 그릴도 있어서 여름에 가면 좋을 것 같아요. 역세권+연말 성수기 가격인 것 치고 가성비 괜찮아서 다 만족했습니다.
93_5_8,93_5,93,8,"침구가 너무 편안하여 꿀잠 자고 다음날 업무보기에 좋았습니다. 난방이 너무 잘 되어서 조금 더워서, 창문을 좀 열고 잤습니다~ 수압 및 온수 너무 잘 나옵니다. 펄펄 끓어요. 충분한 생수 비치가 아주 만족 스러웠고, 주말인데도 저렴한 가격에 푹 쉬어서 좋았습니다. 직원분들이 친절하게 응대해주어서 다음에도 또 출장이 있을 때 이곳을 이용할 예정입니다.^^"
93_5_9,93_5,93,9,친절히 맞이해주셔서 기분좋은 방문이였습니다 항상 지금처럼 깨끗하게 유지되길 바래봅니다
93_5_10,93_5,93,10,오랜만에 정말 만족하는 호텔!!👍❤️💕 숙소가 조용하고 청결해서 너무 좋구요~ 침대도 포근하고 티비도 짱크고 샤워시설 욕조까지 완벽합니다♡ 진짜 너무 푹쉬다 갈수있어 이호텔 진심 추천!! ❤️ 바베큐장도 준비 다 되어있고 식기들도 정말 청결하더라구요 날씨가 너무 좋아서 뷰도 하늘도 예쁘고 더 예쁜 숙소까지♡ 모든점이 완벽한 호텔이라 흠 잡을곳 없이 푹쉬다 갑니다~~ 다음에 재방문 의사 100000% 입니닷😚🤩😘😻💘💝❤️‍🔥💗💓🩷💕💟❣️❤️‍🔥❤️🩷🧡💛💚💙🩵💜🤎🖤🩶🤍👍👍👍
93_5_11,93_5,93,11,깔끔하고 조용해서 지인들과 술자리후 집이멀어 자고갔는데 너무좋았어요 또 이용하고싶네요
93_5_12,93_5,93,12,갈 때 마다 편히 잘 자고 옵니다 이번엔 핫팩 선물까지 주셔서 담날 따뜻하게 잘 사용했네요 담에도 깨끗하게 잘 부탁드립니다
93_5_13,93_5,93,13,다시 행신에 출장을 가게 되어서 예전에 숙박하였을때 좋은 기억이 있어서 재방문하였습니다. 역시나 여기 직원분들은 친절하시고 언제나 깨끗하네요 출장기간동안 잘 사용하고 갑니다
93_5_14,93_5,93,14,50년 인생 최악의 호텔입니다. 10일전에 미리 가서 예약하고 한시간 전에 입실하려고 만원 추가금 내고 저녁 9시에 입실했습니다. 12월 영하 6도에 중앙난방이라며 세시간후에 방에 불 들어온다고해서 저녁 먹고 들어왔는데 그때도 냉골이였습니다. 에어컨도 온풍기라더니 차가운 바람만 나오고 원격조정 30도로 해준다더니 따뜻해지지않았습니다. 방 2개 예약했는데 2방 다 추웠습니다. 뜨거운 물은 나와서 뜨거운물로 방을 채우고 싶을지경이였어요. 방이 너무 추워 1층 로비로 가서 앉아있었는데 청소해해야한다며 앉아있지도 못하게하고 추운 방으로 다시 보냈습니다. 여러번얘기했는데 한번을 체크하러안오는 겉만 깨끗하고 난방은 하나도 안되는 호텔.
93_5_15,93_5,93,15,"친구들 모임을 위해 방문했는데 객실이 넓고 깨끗했어요. 침대도 너무 폭신하고 침구류도 폭닥하니 잠도 잘 잤습니다. 서비스로 주신 샴페인도 굿굿👍  이 객실의 가장 큰 장점인 야외 스파와 그릴 서비스도 좋았는데 야외 스파의 경우 욕조 청소 후 족욕을했습니다. 따끈하니 피로 확 풀리더라고요ㅎㅎ  숯과 그릴은 여분으로 놓아 주셔서 모자람 없이 쓸 수 있고바로 고기 구울 수 있게 집기와 그릴이 테라스에 준비되어 있었습니다. 종이컵, 수저, 젓가락은 객실과 1층 로비 바에도 있어서 편히 쓸 수 있었네요.  덜어먹을 접시와 마늘 구워 먹는 종지 정도의 일회용품 정도는 챙겨가야 하는데 주변에 gs슈퍼랑 다이소가 있어서 편해요. 참고로 부탄가스로 숯 불 붙이는데 20분정도 걸리는데 덥지만 재밌는 경험도 되었네요!"
93_5_16,93_5,93,16,어머니 병원 들릴때마다 이용하는 호텔입니다. 고양시에 이만한 호텔 없어요. 깨끗하고 주차장도 따로 있어좋습니다.
93_5_17,93_5,93,17,이 겨울에 난방이 잘 작동하지 않아서 한참을 데스크이 왔다갔다 했습니다. 대처가 미흡했어서 다음에 방문하지 않을 거 같아요.
93_5_18,93_5,93,18,대학 면접을 앞두고 찾아간 숙소 직원분들이 알뜰히 긴장한 저희 아이 잘 챙겨주시고 제가 생각하지 못한것들 잘 알려주셔서 덕분에 좋은 결과를 얻은게 아닌가 싶네요 앞으로 자주 이용하게 될것 같아요 신경써주신점 넘 감사드려요
93_5_19,93_5,93,19,"10.1. 에 방문했습니다 체크인 시간이 22시인 것은 이유를 알 수가 없지만 너무 늦습니다 데스크에 안경 쓴 여직원분 체크인 하면 시설 등 안내도 없고 불친절합니다......몇몇 리뷰를 보았는데 대부분 깨끗하다는데 호실 들어서자마자 담배 냄새가 은근하게 나서 숨 막혔고, 창문 열고 환기해도 꽤 오래 냄새가 났습니다 화장실은 물때 냄새가 진동을 합니다 수건 상태는 거의 걸레 수준...... 군데 군데 얼룩덜룩하고 침구는 들추자마자 무슨 왠갖 종류의 머리털인지 한두군데면 이해라도 하는데 베개에도 침대 보 위에도 사방으로 털이 퍼져있고 뭐 침구도 베개도 얼룩 무늬로 가득합니다 심지어 구멍까지 나 있는 총체적 난국 모텔 수준의 이름만 호텔 재방문 의사 없습니다 내돈내산 찐 후기니 참고해주세요"
93_5_20,93_5,93,20,깨끗한 이미지 때문에 가끔 이용합니다. 이번에는 체크인하고 입실할 때 방문이 열려있어 그런가보다 했는데 정소가 안되어 있는지 바닥에 놓은 옷에 먼지가 뿌옇게 묻어나고 머리카락이 여러개 보였습니다. 조금 불쾌하더군요
93_5_21,93_5,93,21,넓고 깨끗하고 쾌적합니다. 볼일이 있어서 예약했었는데 좋은 선택이었네요. 위치도 역과 가까워서 좋았음.
93_5_22,93_5,93,22,방문시 꼭 가격 확인하고 가세요. 가격표에 나온 금액은 입실 시간 제한이 있는 금액입니다ㅜ 추가금이 발생하니 꼭 가격 문의하시길
93_5_23,93_5,93,23,행신에 친구보러 놀러갔어요 결혼한 친구라서 근처에 호텔잡고 놀았는데 예약할때 할인쿠폰이 있어서 저렴하게 지낼수 있었어요 가격대비 괜찮은 호텔인것같아요 가운도 포장되어있고 딸기 콜드부르도 너무 맛있었어요 다른 호텔은 칫솔 돈주고 구매해야 하는데 여기는 칫솔 치약도 2개씩 무료로 주시고 서비스가 편리하게 잘되어있습니다 다만 모텔이라하기에는 시설이나 서비스가 좋고 호텔이라하기에는 조금 부족한 그런 느낌의 숙소입니다 할인할때 이용할때 좋은것 같아요 ^^
93_5_24,93_5,93,24,급하게 명절연휴 일산방문 일정이 잡혀서 올라가는데 밤늦게 행신역으로 가는 거라 역부근 호텔인 이 곳을 예약했어요 역에서 걸어서 5분 정도인데 신호등 2번 걸려서 대기하는 시간 합치면 좀 더 걸리겠네요 위치가 대로변이고 역과 가까우면서도 주변이 먹거리촌이라 밝아서 밤늦게 도착했는데도 안전하게 잘 찾아서 도착했어요 실내는 깨끗 깔끔 화장실은 넓고 현관에 중문이 있어서 복도쪽 소음 차단해 주니 조용하니 좋았어요 침대는 아이가 누워보더니 진짜 편하고 좋다며 다음날 숙면 취했다며 좋아했어요 전 낮은 베개가 있어서 좋았구요 에어컨도 너무 세지 않게 조절 되서 잘 때도 온도조절할 필요 없었어요 소파랑 테이블 공간도 넓은 것도 장점 무엇보다 밤10시 이후 체크인하면 무지 저렴한 가격에 1박을 할 수 있어 최고였어요
93_5_25,93_5,93,25,"행신역과 가깝고, 주위 상권도 좋아, 하루 쉬기 딱 좋아요. 출장 목적인데, 잘 쉬었다가 갑니다."
93_5_26,93_5,93,26,이용하기좋아요
93_5_27,93_5,93,27,"침구도 화장실도 욕실도 깨끗하고, 샴푸린스바디워시도 좋았고, 방안에 냄새도 없었어요."
93_5_28,93_5,93,28,항공대 교육으로 이곳에서 5일 숙박하는데 주차문제로 호텔리어에게 전화 받았다. 차를 빼라등이었는데 5시부터 차를 주차했다. 사전에 양해를 구했는데 오해했는지 전화해서 빠라한다.ㅎ 오늘 입실이라하니 자기할만만하고 끊어버린다. 불친절하다. 다음날 5시 도착해서 6시 입실인줄 알지만 5시30쯤 들어갈수 있겠는가 물었더니 빨리들어가려면 돈더내라. 추가비용 결제해주세요. 한다. 약속있어서 샤워만 하고 나오려는데 추가비용. 누가 모르는가? 1시간도 아니고 20~30분인데. 좋게 말할수는 없는건가 규정상 이러이러해서 죄송하게 되었습니다. 했으면 기분 안나빴을것이다. 불친절하다. 난방 냉온풍기이다. 틀때만 따뜻한데 공기의 질 안좋다. 자다가 꺼버리게 된다. 대실 엄청돌리는데 호텔인가? 모텔이지. 우리나라는 용어의 정립이
93_5_29,93_5,93,29,넓고 깨끗한 가성비 좋은 호텔. 여직원분은 친절하고 좋지만 남직원분은 고객 대응이 너무 별로임.
93_5_30,93_5,93,30,편하고 아늑하게 잘있었어요 물과 수건이 넉넉하고 로비 커피도있어서 좋았어요
93_6_1,93_6,93,1,내가좋아하는곳 연휴기간 어디갈까 고민하다 지난 10월 너무 좋았던 기억에 지인과 다시 방문했어요. 이날은 스카우트 행사가 잡혀있어서 밤10시까지 행사를하는지 스피커에 음삭소리에 아침에 7시 기상송 ㅎㅎ 강제기상했습니다. 여기 주인은 원래 스카우트가 맞으니까 괜찮았어요. ^^  지인도 무척 마음에 든다며 좋아했고 아이들도 즐거운 시간 보냈어요  장점은 진짜 가깝다. 나무가 울창하다. 사이트간 간격이 진짜 넓다.  이외에는 다 감안하고 오셔야합니다. 그치만 전 너무 좋더라구요♡  열심히 공부한 아이든 열심히 일한 우리 부부 연휴동안 힐링이였습니다.
93_6_2,93_6,93,2,정말너무좋았습니다~~ 집에서 가까운곳에 위치해서 더 좋았어요😍
93_6_3,93_6,93,3,근교에 아주 좋은 곳 발견해서 자주 올거 같습니다
93_6_4,93_6,93,4,아이가 셋이어서 넓은공터있는곳을 찾았는데 여기 딱이었어요ㅎㅎ야영안할때는 놀수있어서 아들셋 실컷놀다가 갑니다ㅎㅎ전기는 조금 멀어서 꼭 기다란 리드선 챙겨가야되고요 캠핑장안내도 미리 확인해서 사이트잡으면 더할나위없이 편해요 화장실깨끗하고 개수대도 완전깨끗ㅎㅎ뜨거운물도 잘나오고요 너무신나게놀았습니다ㅎㅎ
93_6_5,93_6,93,5,다 좋습니다. 수도권 내 이렇게 사이트 많고 시설 양호한 곳 찾기 힘들뿐더러 예약하기도 쉽지 않죠. 다행히 비가 많이 와서 그런지 자리는 널널했죠. 다만 매너 타임 진짜 안지킵니다. 10시반에 조용히 해달라는거 아닙니다. 그래도 12시 넘어가면 조용히 하는게 최소한의 예의 아닌가 싶네요. 애들도 애들인데 어른도 마찬가지...한소리 할려다 다들 좋은 기억으로 즐긴 캠핑일텐데 기분망치기 싫어서 참았네요. 이날 관리자분이 보이스카웃 행사 때문에 시끄러울수 있다고 했는데 더 조용했고... 사이트 가족 동반 아이들 시끄러운 소리에 잠도 설쳤네요. 제발 관리자님 10시반 아니라도 제발 12시이후는 조용히 해달라고 한번씩만 순찰 좀 돌아주세요.
93_6_6,93_6,93,6,집에서 20분거리라 캠핑고플때 가는곳. 시설은 노후되서...
93_6_7,93_6,93,7,시설은 좀 노후되어 냄새가 화장실이나 개수대에서 나고 고속도로 옆이라 시끄러워요 직원들은 엄청 친절하세요 접근성은 서울에서 가까워요
93_6_8,93_6,93,8,항상 잘 이용하고 있네요~~~조용하니 쉬기 편합니다~~가깝고~~
93_6_9,93_6,93,9,조용히 불멍하기 좋았음
93_6_10,93_6,93,10,날씨가 변덕이 심했지만 가족끼리 잘 놀다가 왔습니다.. 관리하시는분도 시설 관리 잘해주시고 너무 잘놀다가 왔습니다..
93_6_11,93_6,93,11,오래간만에 즐거운 시간 보내고 왔습니다. 보통 금요일에 체크인하면 별로 사람들이 없었는데 이번엔 거의 모든 사이트에 사람들이 들어오더군요. 확실히 캠핑시즌인가 보네요. 그래서 한적한 맛은 그전만큼 없었지만 다행히 다들 매너 좋은 분들만 들어와서 아무 소란없이 다들 즐거운 시간 보냈습니다. 새벽에 날씨가 생각보다 쌀쌀해져서 아마도 이젠 전기요가 필요할듯 하네요. 암튼 저는 올해 캠핑은 끝난거 같고 내년에 다시 방문하겠습니다.
93_6_12,93_6,93,12,가까운곳에 이렇게 보석같은곳이 있다니 캠핑 몇년을 다녀도 이곳처럼 마음편하게 해주는곳 드물어요.  데크사이트간격이 넓고 운동장으로 가지않아도 중간 공간이 아주 넓직해서 아이들 배드민턴도 치고 타프도 필요없이 큰나무와 햇빛 바람 새소리가 행복을주는곳  다만 밤에 11시가 넘도록 술마시고 떠드는 사람들 찻소리가 조금나는정도  편의시설이 조금멀고 매점이 없어 다준비해와야 해요.  다음에꼭 가고싶은곳
93_6_13,93_6,93,13,
93_6_14,93_6,93,14,2박3일 코스로는 가까운데가 잘없어서 여기다싶었는데요 개수대가 동파되고... 화장실도 너무 멀고 담배피는분도 계시고 참 그렇네요 자주오고싶은데.........
93_6_15,93_6,93,15,싸이트 간격도 넓고 친철합니다 자주 가곳 싶은곳
93_6_16,93_6,93,16,짐근처 공기좋고 조용한 숲속 쉼터에서 행복한 가족나들이었습니다.
93_6_17,93_6,93,17,리뷰를 잘 안쓰는데 남깁니다. 집에서 가까운거 보고 왔는데 다시 오기가 꺼려지네요~~예전에 왔을때도 데크손상이 심했는데 이번에도 심했습니다. 매너타임 같은 건 없다고 보시는것이 좋을것 같습니다.직원분이 한번 돌아다니시고 그냥 끝입니다. 화징실과 샤워실은 청소가 안되어 있어서 넘 더럽습니다. 캠핑장비도 싸지 않는데 이렇게 관리가 안되어 있어서 안타깝습니다.
93_6_18,93_6,93,18,"어릴적 보이스카웃 추억이 돋는 장소입니다. 옆에 고가가 있어 조용한 편은 아니에요.다만 암 것도 안가져가도 배달도 되는 지역이고 개수대 장실 괜찮았어요. 입구쪽 길이 좀 좁은게 걱정이었는데 다행이 차는 안전했고, 관리자분 친절 했어요. 최대장점은 집이랑 가까워서 모든 단점을 쌈싸묵습니다. 또 갈 의향 있구요"
93_6_19,93_6,93,19,직원분 투머치 친절하셨고 좋지만 바닥이 흙이라 눈온 다음날 갔더니 차가 뻘에 쩔어버림ㅋ 그리고 사이트까지 진입로가 건물 뒤로 꼬불꼬불 돌아야해서 카니발은 이동이 좀 불편함 그래도 매너타임 시간에 단도리 잘해주셔서 좋았음 매점도 운영했으면 좋겠다 생각함
93_6_20,93_6,93,20,"지어진지 오래되어서 나무들이 울창해요 장점은 장소가 예쁜것 + 수도권 서북부 접근성이 뺀거 제외 모두 단점입니다.  화장실이랑 개수대 등등이 오래된건 감안하더라도 관리는 깨끗하게 해주셔야죠. 이것도 백번양보해서 소음? 자동차 소음도 알고간거니 그렇다 칩시다.  보이스카웃 단체인원 제정신인가 싶네요.  체크인할때 매너타임(22시30분) 이후 조용할거다 라고 얘기해주신것과는 별개로 전혀 관리가 안되어 시설담당자한테 전화해서 한바퀴 돌아달라고 하니까 그제서야 한바퀴 돌아주시고, 12시 지나서 소음때문에 잠들다깼는데 나가봤더니 캠핑장은 다들 조용하고 보이스카웃이 떠들고 놀고있더군요 또 중간에깨서 5시에 나가보니 계속 떠들고 놀고있고, 8시에도 똑같고. 보이스카웃이 우선인거면 이돈받고 캠핑장을 하지마세요."
93_6_21,93_6,93,21,"집에서 가까워서 부담없이 다녀왔어요. 나무가 울창해서 그늘이 많아 좋았고 관리하시는분들 다 친절하셔서 감사하더라구요. 장점은 딱 여기까지! 단점 말씀 드리자면 편의시설 관리가 너무 안되어 있습니다. 제 사이트에선 관리동이 가까워서 가보았는데 화장실, 개수대가 심각하게 더럽고 (이건 며칠 청소 안한 수준이 아님 ㅠ) 악취가 났어요 ㅠㅠ 개수대 온수는 두군데 이상 쓰면 거의 물이 안나오는 수준입니다. 본관도 가보았는데 관리동보다는 낫지만 그동안 다녔던 캠핑장들과 비교하면 깨끗한 편은 아닙니다. 그리고 고속도로 소음은 일반도로소음하고 달라요. 2영지 오른쪽 사이트쪽이 고속도로 근접해 있어 예약시 참고하세요. 그리고 스카우트야영하시는분들 정말 시끄러웠습니다. 스카우트는 매너타임 없나요?ㅠ 주의필요합니다."
93_6_22,93_6,93,22,이번에도 잘 다녀왔습니다. 낮에는 생활소음때문에 잘 모르지만 밤에 잘 때는 차도 소음이 상당히 크게들려요. 집과 거리가 가까워서 가벼운 마음으로 다니기 좋습니다.
93_6_23,93_6,93,23,캠핑한지 10년째이지만 사이트 간격 넓은 걸로는 1등입니다. 화장실 깨끗하고 대부분 가족단위라 조용합니다. 차로 6분 거리에 서삼릉이 있어 갔다왔는데 한적하니 좋았어요. 시간 맞춰가면 해설도 들을 수 있답니다. 단점은 제1외곽순환도로 바로 옆이라 잠잘때 소음이 심하게 들립니다. 우리 가족은 잠귀가 밝은 편이 아니라 괜찮았어요. 운동할 공간 많으니 축구공 배드민턴 꼭 챙겨가세요.
93_6_24,93_6,93,24,근교에 좋은곳이 있는줄 늦게 발견했네요 앞으로 종종 찾아갈듯요
93_6_25,93_6,93,25,깨끗하고..넘 친절하셔서 감사했어요! 애들이랑 편하게 잘쉬었어요
93_6_26,93_6,93,26,"본관의 시설은 노후되었지만, 관리가 되는편이고, 화장실에 비누가 비치되면 좋을 것 같습니다. 그러나 2야영지의 화장실은 냄새가 코를 찌르고, 문은 녹슬었습니다. 특히 여자 화장실은 건물을 돌아서 뒷편으로 가야되는데, 무섭습니다. ㅜㅜ  D18,19,20 같은팀인데, 어른들끼리 노느라 아이들은 방치하는 모습이 너무 위험하고, 매너가 없었습니다. 중학생으로 보이는 아이들은 땅파고 토치로 불태우고, 6-7살로 보이는 아이들은 재 버리는 통에 낙엽 넣고 불피어나는 모습보며 놀고 있고, 일부 어른과 아이는 네트 설치하여 반대편 데크 앞쪽까지 와서 베드민턴을 치고, 매너타임에도 아이들도 떠들고, 어른들은 더 늦게까지 떠들고. 어른들 비매너를 아이들에게도 가르치는 광경 그 자체였습니다."
93_6_27,93_6,93,27,오토캠장 중엔 수준급의 자연스러움을 갖춘 캠핑장 같습니다! 나무도 큰 나무가 많아 그늘이 있고 청소년 시설이다보니 안전이나 관리가 잘 되어있어보여요! 청소년 시절 아무도 없는 대강당이나 식당 들어간 느낌이 드는 공공시설이었고 관리는 꽤 하고 계신거같아요~! 다만 조명이 특정 사이트에 쎄게 비추어서 밤에도 눈이 부신점과 매너타임 10시부턴 야외 불멍이 불가능해서 넘 짧게 느껴졌어요~! (10:30이었는지 가물가물 하네요) 매점은 없고 캠핑장 관리인분들이 많고 운이 좋으면 스카우트활동하는 친구들과 마주치는데 너무 귀엽습니다^^ ㅎㅎ
93_6_28,93_6,93,28,가까워서 좋은데 옆 차소리가 밤에는 좀 시끄럽네요 일하신분들이 친절합니다
93_6_29,93_6,93,29,"정말 좋았어요. 우연히 예약하고 갔는데 집에서 가까운 거리라 좋고, 입실 시간도 빠른 편이라 1박도 여유롭네요. 사무실에서도 친절히 안내해주시고, 시설은 연식이 좀 있지만 깨끗하게 관리되고 있었어요. 나무도 많고 운동장도 있고~ 키즈캠핑장 가면 방방이니 뭐니 아이 따라다니기 바빴는데 오히려 아이랑 놀거리 준비해가고 쉬고 좋았어요. 저희는 아이가 고열이나서.. 이미 맥주를 마신터라 저와 아이만 택시타고 귀가하고 남편은 하루 자고 왔는데 약간 차 소리는 들린다고 하더라고요. 아쉬워서 10월 초에 다시 갑니다^^ 추천해요!"
93_6_30,93_6,93,30,"1년만에 재방문했어요 우선 가깝고 나무그늘 많아서 좋아요 사이트 오른쪽 바로 옆에 전기있고 데크 주변에도 공간이 충분해요 곳곳에 쓰레기, 재활용 버릴곳 잘 구비되어있고 관리하시는분이 수시로 다니시면서 관리해주세요 화장실 휴지도 구비 되어있고 개수대 따뜻한물도 잘 나옵니다 친구 초대했는데 가까운데 이렇게 좋은데가 있냐고 하네요 당일 캠크닉으로 또 방문할 예정입니다"
93_7_1,93_7,93,1,직원분이 너무 친절하시고 2층에 한강라면 스낵바가 있어요~~ 원당에서는 이곳만 이용해요~~~
93_7_2,93_7,93,2,주차걱정없이 편안한 발렛파킹 해주시고 출출함을 채워주는 2층 스낵바까지 무료로 제공해주시네요.. 방도 따뜻하고 편안하게 잘쉬다 갑니다~~
93_7_3,93_7,93,3,페스티벌 이후에 잠깐 묵을 숙소를 찾았는데 급하게 찾은 거라서 기대 안 하고 예약했었는데 생각보다 너무 쾌적했어요 욕조에서 반신욕도 하고 방 안에 안마의자가 있어서 안마도 받으니까 지친 몸이 완전히 풀렸어요 정말 잠만 자고 가는 게 아쉬울 정도로 잘 묵고 갔어요
93_7_4,93_7,93,4,프론트직원분이 친절하게 안내해주고 객실업그레이도 받았어요~~ 다음에 또 방문하겠습니다~~~~
93_7_5,93_7,93,5,늦은시간에 체크인해도 직원분이 친철하게 응대해주시고 편안하게 편안하게 쉬다 갑니다~
93_7_6,93_7,93,6,추운날씨에 방엄청 따뜻하고 깨끗해요~~ 직원분들도 친절하시고 추천합니다~!!! 발렛주차라 엄청 편해요~
93_7_7,93_7,93,7,깨끗한 방에서 따뜻하게 잘쉬다 갑니다~
93_7_8,93_7,93,8,굿
93_7_9,93_7,93,9,좋아요
93_7_10,93_7,93,10,룸에서는 담배 쪄든 냄새가 진동하고 내부에 있는 pc는 마우스가 먹통이고 인터넷이 느린건지 컴터가 느린건지...관리가 안되는 모텔 이었습니다
93_7_11,93_7,93,11,여기어때 앱 통해서 평일 대실 5시간 프리미엄 A 을 혼자 이용했습니다^^ 조용히 쉬기에는 좋은 숙소입니다^^ 욕조의 크기가 작은점 이 다소 아쉬었습니다 내키가 185cm 라 보니 앉은자세로도 다리를 쭉필수가 없었습니다ㅠ 트윈베드 스파 넷플릭스 유트브 75인치 TV 2층에는 24시간 무료 스낵코너에서 먹을수 있는 토스트 와 라면 이 있습니다 직원분들도 친절합니다^^
93_7_12,93_7,93,12,친절하고 깔끔해요^^
93_7_13,93_7,93,13,좋아요
93_7_14,93_7,93,14,"시내버스 고양시청 정류장에서 10미터 거리에 위치. 저는 승용차 안가지고 갔는데 주차타워가 있어 발렛파킹 해주시네요. 연박했는데 키를 맡겨놓으면 청소를 해주시고 가지고 다녀도 되고(분실하면 요금 부담해야), 요금을 좀 더 지불하는 방은 스타일러가 있고 약간 밝은 조명도 있어 출장시 업무 보기도 좋고??, 무엇보다 식빵(쨈). 한강라면, 커피, 녹차 등 스낵바를 언제든지 이용할 수 있고, 세탁기, 건조기가 있어요."
93_7_15,93_7,93,15,친절해요~ 가성비 좋아요
93_7_16,93_7,93,16,좋은점 : 커다란TV 넷플렉스 시청가능하고 발렛파킹과 라면과 토스트가 2층에서 무료로 제공되어 굿!!  개선할점: 조명이 너무 어두워서 조절가능했으면 하고 욕실과 세면대 변기 분리하신건 너무 괜찮은뎅 경계턱이 많이 위험합니다. 여러번 발을 삘뻔~ 위생은 상중하중 중정도급이며 가격대비 가성비는 좋았다고 생각합니다.
93_7_17,93_7,93,17,일산 올때마다 윌 에서 머물려요 저번에는 트윈배드로 업그레이 해 주셔서 감사합니다 난방이 너무 잘되요 너무 더워서 자다가 숨이 막힐뻔 ㅋㅋ 난방 온도 좀 더 내려 주시면 숨이 잘 쉴어질것 같아요 감사합니다
93_7_18,93_7,93,18,가까운 곳에 호수공원도 있고 식당도 많아서 좋아요
93_7_19,93_7,93,19,조용하고 깨끗하게 잘 지냈어요 겨울이라 추울가봐 잠옷 가져갔는데 더웠어요 일산 올때마다 숙박이 문제였는데 이젠 여기로 정했어요 다음에 재방문 할게요
93_7_20,93_7,93,20,일산쪽에 갈 일이 있을때마다 스테이월호텔을 예약합니다. 늘 친절하시고 룸 컨디션도 깔끔하고 위치도 좋습니다. 가격대비 최고인 것 같습니다. 조만간 또 갈 일이 있을 것 같습니다
93_7_21,93_7,93,21,"초등 저학년 딸 데리고 가족여행으로 서울 들렸다 다음날 아쿠아플라넷 일산 가기위해 트윈베드 예약했어요 발렛파킹 무료이고 1층 카운터 옆 냉장고에서 캔음료와 물 무료제공하며 직원분이 예약확인하신후 일회용 세면도구 주셨어요 객실 깔끔했고 딸이 PC로 간단한 게임한후 이불 안덮고 잤네요 느긋하게 일어나 2층 스낵바에서 무료제공되는 토스트와 라면 먹었어요 스낵바에 다리미와 세탁기,건조기,TV도 있었어요 퇴실전 객실내 출차버튼 눌러 직원에게 얘기하니 짐 챙겨 1층으로 내려가자마자 탑승할수있었어요~"
93_7_22,93_7,93,22,잘 쉬다 가요
93_7_23,93_7,93,23,"사장님과 직원이 친절하고 깨끗하며 조용합니다. 음료, 커피, 라면, 샌드위치 무료이고요! 물이 잘 나오고 수압이 쌥니다. TV 크고 넷플 잘 나옵니다. 대리주차 해 주시고요! 출차시 콜 버튼으로 미리 차를 준비 해 줍니다."
93_7_24,93_7,93,24,시설 깔끔하구 좋은 곳. 2층에 무료라면이 있다는 특이점&장점이 있습니다ㅋㄷ. 화장실 전체 문이 따로 없다는게 아쉽지만..^^! (변기칸은 있긴해요) 그것빼곤 다 좋아요.
93_7_25,93_7,93,25,"토스트, 라면 제공"
93_7_26,93_7,93,26,친절하고 난방좋고 쾌적하고 주차까지 방음은 조금미약
93_7_27,93_7,93,27,.
93_7_28,93_7,93,28,일반방이 없다고 큰방 주셨는데 조용하고 넓고 너무 좋았어요😊
93_7_29,93_7,93,29,친절해요
93_7_30,93_7,93,30,깔끔하고 편리합니다
93_8_1,93_8,93,1,"주차공간은 괜찮았고! 객실공간이 넓어서 좋았어요~ 근데 화장실에서 담배냄새가 올라온 점, 방음이 잘 안 되어서 아쉬웠습니다ㅜㅜ"
93_8_2,93_8,93,2,굿
93_8_3,93_8,93,3,친절해요.
93_8_4,93_8,93,4,친절해요.
93_8_5,93_8,93,5,인테리어가 바뀌었어요.
93_8_6,93_8,93,6,굿
93_9_1,93_9,93,1,서울안에 몇없는 캠핑장 죠아요
93_9_2,93_9,93,2,굿
93_9_3,93_9,93,3,조용하고 좋음
93_9_4,93_9,93,4,
93_9_5,93_9,93,5,조용하게 잘 놀다 왔어요.
93_9_6,93_9,93,6,좋아요
93_9_7,93_9,93,7,접근성 편하고 화장실샤워실깨끗해요!
93_9_8,93_9,93,8,당일치기놀기좋네요
