reviewid,storeid,searchid,reviewidx,reviewtxt
95_9_17,95_9,95,17,스테이크를 어떻게 이렇게 잘 구우실까요..? 좋아하는 굽기 정도가 다 다른 네가족이 모두 만족한 스테이크였습니당 ㅋㅋㅋ 직원분께서 추천해주신 딱새우 비스큐 파스타? 안 먹었으면 정말 아쉬울뻔했어요 ㅠㅠ 소스에 딱새우향이 베여서 너무 맛있고 간도 적절해서 제일 맛있게 먹었어요 직원분도 너무 친절하시고 얘기하는 거 듣고 평소 슴슴하게 먹는지 물어보시고 바로 반영해서 전달해주셔서 정말 감사했어요👍 덕분에 가족 모두 맛있게 싹싹 긁어먹었습니당!! 남자친구랑 또 와야겠어요 ㅎㅎ
95_9_18,95_9,95,18,매장에 들어설때부터 친절하게 응대해주시는 직원분들 덕분에 기분이 좋았어요 식사가 나와서 한입 먹으니 와 대박~~~ 진짜 맛난 요리집 찾았습니다~~~^^ 자주가서 밥 먹으려구요~~~ 오늘 하루 행복하게 만들어주신 #이니야 감사드려요~♡
95_9_19,95_9,95,19,"일산시장 근처에 이런 맛집이 있는 줄 몰랐어요~! 파스타 먹고 싶어서 찾아보다가 주차 편하다길래 친구랑 왔는데 왼전 맛집😆 비스큐파스타, 스테이크샐러드 먹고 배가 찼지만 라구도 넘 궁금해서 라자냐까지 시켜서 두명이서 깔꼼하게 다 먹었어요 🤤😍 만원이면 스프랑 샐러드 후식까지 먹을 수 있어서 좋았어용. 툭히 스프가 짱 맛도리 에요 ㅠㅠ 홀직원분께 여쭤보니 다 수제로 주문 들어올 때마다 만든다고 하더라구요!!!! 홀에 여자직원 분 넘 친절하셔서 더 기분 좋게 식사했습니다 ㅎㅎ! 담엔 데이트 하러 올게용~~!!😍💕"
95_9_20,95_9,95,20,깔끔하고 분위좋아요 식전빵~ 맛있구요 아이들이 잘 먹어 추가로 더 주문했어요~^^ 씨푸드토마토 스파게티 맛있고요 양은 많은편이예요 해산물도 신선해서 잡내없이 깔끔하구요 스파게티 본연의 맛을 아주 잘 살린 음식입니다 아이들도( 초등생) 무척 좋아합니다
95_9_21,95_9,95,21,라자냐 좋아하는데 이 집 라자냐 정말 맛있어요!!!!ㅠㅠㅠ해외에서 먹었던 것보다 더 맛있음....딱새우 비스큐도 해산물 향 진해서 좋아요!!그리고 무엇보다 직원분들이 너무 친절하십니다ㅜㅜ다들 웃으면서 응대해주셨어요..매장 분위기도 잔잔해서 대화하기 좋고...앞으로 자주 올게요🩷
95_9_22,95_9,95,22,음식 다 맛있어요~ 특히 라자냐가 원픽이에요! 고기도 부드럽고 전체적으로 가격이 비싸지않은 편인데 음식 퀄리티나 양이 모두 만족스러워요!! 다른 메뉴 또 먹으로 올것같아요~~
95_9_23,95_9,95,23,러자냐랑 퍼스타가 멋있더고 지인한테 추천받아서 왔는데 진짜 맛있네요!! 라자냐 넘 잘 만들었어요 아이가 있어서 리조또를 하나 시켰는데 이번에 못시킨 화이트라구파스타는 담에 똑 먹어보려규오!!
95_9_24,95_9,95,24,근처에 맛집 찾다가 온 곳인데 매장 넓고 분위기도 좋습니다. 직원분 친절하고요. 식전빵의 망고버터?도 인상적이었습니다. 버터새우파스타는 버터가 많이 들어가 풍미가 굉장한데도 느끼하지 않아서 먹기 좋았고요. 라자냐는 비주얼도 최고. 맛도 약간 매콤한 스타일로 좋았어요. 씨푸드토마토 역시 약간 매콤해서 개운하게 먹기 좋은 메뉴네요.
95_9_25,95_9,95,25,매장 분위기도 좋고 친절하세요 식전빵에 망고스프레드?가 함께 나오는데 너무 달지도 않구 맛있더라구요 씨푸드토마토파스타 추천👍🏻
95_9_26,95_9,95,26,맛있어요! 지인이 이니야 추천해줘서 가보라고 하길래 찾아왔는데 온 보람이 있어요ㅎㅎ특히 다른곳에선 절 볼수 없는 라자냐를 먹을수 있어서 좋아요
95_9_27,95_9,95,27,양이 엄청 많고 모든 메뉴가 다밋나요 ㅠㅠㅠ 인기가많아서 꼭 예약하고 오시는게 나을것 같아요!!  매장 내부가 이뻐서 젊은 사람들 데이트장소로도 추천합니다 ㅎㅎ 평일 낮인데도 거의 꽉차네요!
95_9_28,95_9,95,28,"지인들과 점심을 뭘 먹을까 찾아보다 이곳을 발견하고 왔는데, 분위기도 너무 좋고 직원분들도 친절하시고 제일 중요한 음식의 맛도 좋네요ㅎㅎ 지인들과 좋은 시간 보내고 갑니다. 다음에 또 올게요!"
95_9_29,95_9,95,29,"지인에게 추천받아 방문했는데, 매장 분위기도 너무 좋고 주차도 편리해요.  직원분 친절은 말해모해  일산에서 라자냐 맛있는곳 못찾았었는데 너무너무 맛있게 잘 먹었습니다.  살치살 스테이크 카니쉬도 모두 맛있게 먹었습니다!!"
95_9_30,95_9,95,30,"또또간집… 전 특별한 날 들르거나 하는데 정작 제가 소개한 친구가 저보다 많이다녀갔더라고요^^ㅋㅋㅋ 이 집 라자냐 아니면 못먹게됐어요 책임지고 오래 장사해 주셨으면 좋겠습니다… 코스도 너무 좋았고, 샐러드랑 디저트 요거트푸딩이 정말 맛있었네요. 번창하세요~~"
95_10_1,95_10,95,1,정발산에 있는 소코아 가보고 싶어서 리스트에 저장해둔곳인데 주택가라 주차문제도 그렇고 쉽게 안가지더라구요 우연히 웨돔이랑 킨텍스에 생긴거 알고 바로 왔어요 소코아카레 비주얼도 너무 이쁜데 맛도 참 좋네요 세가지맛 카레 다 맛있어요 양이 생각보다 많아요 돈카츠에도 돈가스소스가 아니라 수제 카레소스가 나오는데 이것도 너무 맘에 들어요 돈가스소스 안좋아하거든요 카레랑 밥이랑 리필 된다고 하셔서 조금만 부탁드렸는데 리필도 양 많아요 서비스로 받은 타마고샌드도 많이 달지않고 부드러워서 좋았어요 매장이 깔끔하고 직원분도 친절하시고 음식도 너무 맛있게 먹어서 기분 좋은 하루가 될거같아요 주차가 일단 편하니 드시러 오세요
95_10_2,95_10,95,2,"새로 오픈한 곳이라고해서 부모님 모시고 다녀왔어요! 한식만 고집하시는 부모님이신데, 카레 너무 맛있다고 리필해드셨어요ㅎㅎ 냉우동은 많이 먹어봤지만 아보카도+연어 조합의 냉우동은 처음 먹어보는데 맛있어서 숟가락으로 싹싹 긁어먹었어요🤣 찾아보니 체인점이었더라구요! 집 근처에 이런 맛있는 카레집이 생겨서 넘 좋아요◡̈ 직원분들도 친절하셔서 배 든든 마음 든든하게 나왔어요~~ 완전 추천합니다!!"
95_10_3,95_10,95,3,다른 지점에서 먹어보고 근처에 나들이 왔다가 들렀는데여기가 1등인거 같아요..! (맛도 친절함도 분위기도) 저렇게 많이 먹었었는데 가격이 2만원 대예요… 서비스도 많이 주시고 아이도 잘 챙겨주시고 모든 직원분들 웃는 얼굴로 상냥하게 해주셔서 식사내내 기분 좋았습니다 ☺️ 일산 오면 또 들를게요~
95_10_4,95_10,95,4,"인테리어와 음악부터 장난아니었음. 게다가 최근 먹었던 식당중에 가장 맛이 좋았음. 가장 맛있었던 건 반반카레. 카레 전문점이라는데 역대급. 아이는 안매운 카레, 나는 매운 카레가 맛있었음. 돈에비카츠에서 에비카츠가 정말 맛있었고 아보카도 새우우동에서 우동면이 너무 찰지고 쫀득함. 어른 둘 아이 하나 가서 메뉴 네개 다 비우고 옴. 새로 생겨서 가봤는데 다시 가고싶음. 저녁쯤 방문하여 소코아에서 식사+옆가게 올댓커피에서 테이크아웃+옆에 노래하는 분수(?) 에서 분수 감상코스 추천함. 행복이 여기있었다."
95_10_5,95_10,95,5,"너무 맛있고 건강한 맛이에요🍀 주차공간도 편하고, 접근성이 좋아서 밥먹고 호수공원 산책하기도 좋습미다~회사앞이라 자주 오는데 자주 오는만큼 맛있고, 우동면도 탱글탱글하니 맛있습니다!!❣️과장님도 제가 입문 시켜서 자주 가신다네요ㅎㅎㅎ모두 소코아 하세용🌟"
95_10_6,95_10,95,6,기대했는데 기대 이상👍🏻 맛있어요 ㅎㅎ 샐러드 소스가 다 다른데 다 맛있구 카레도 각각 다 다른데 맛있어요 제 표현이 부족한게 아쉽네요 ㅎㅎ 소코아 카레 굿 카라이카레도 매콤한데 강추!! 제 취향은 에비카레랑 카라이카레! 💫토리히레카츠 진짜 맛있어요💫 튀김류 꼭 드셔보는거 추천!! 사진엔 없는데 새우 샐러드도 정말 맛있구요 친절하고 인테리어도 너무 멋있구 더 잘 되셨으면 좋겠어요!! 가로수길에 빠따따 말고 올 일 없었는데 이제 소코아에서 카레먹구 빠따따로 후식 마무리 하면 되겠네요 ㅎㅎ 잘 먹고 갑니다~~! 주차도 2시간 돼요🌿
95_10_7,95_10,95,7,음식도 다 맛있고 인테리어도 너무 귀엽고 멋있어요💛💚 카레도 맛있고 특히 매콤한거랑 에비카레 맛있었어요! 아보카도연어우동도 쫄깃쫄깃한 면발에 시원하고 맛있었어요~ 다른 메뉴도 기대되는 맛집이에요 자주 올게요 :)
95_10_8,95_10,95,8,"여기 증말 맛도리예요ㅠㅠ 밤가시마을에 있을 땐 주차가 어려워서 못갔는데, 가로수길에 생겨서 자주 올거 같아욥! 카레랑 밥이 리필 돼서 리필까지 야무지게 먹구 왔습니다!! 히레카츠도 짐짜 맛있네요..! 다음에 또 올게용"
95_10_9,95_10,95,9,일주일에 한번은 오는 곳이되었어요 아보카도 우동을 새우 토핑으로 먹거나 연어 토핑으로 선택해서 먹습니다 야채가 신선하고 참깨드레싱이 맛있어요 더위에 입맛없는데 시원하게 건강하게 먹을 수 있는 메뉴예요^^  나가기무서운 날씨지만 매장안에서 바라보는 여름은 너무 예쁘네요
95_10_10,95_10,95,10,호수공원 옆에 소코아가 생겼다길래 바로 와봤습니다!! 역시 인테리어도 멋있고 메뉴가 더 다양하고 맛도 있습니다 소코아 좋아하시는분들 강추에요! 알바생 분이 너무너무 친절하시고 부담스럽지 않게 신경써주셔서 더 기분 좋게 먹은거 같아요 :) 기분좋아지는 한끼하고 왔습니다!
95_10_11,95_10,95,11,"회사앞에 소코아가 생겼다 했을때 너무너무 좋았습니다!!다른지점보다 맛있고 양도 많아요🫢 점심 저녁으로 애용중입니다. 미친맛 입니다(P)🍀🥹건강하게 먹을 수 있고, 카레좋아하지 않는 제가 유일하게 맛 있게 먹는 카레집 입니다!!이번에 신상 메밀도 맛있어요🥺😭인테리어도 맘에들고 사장님도 친절하세요🧔🏻"
95_10_12,95_10,95,12,인테리어가 넘 예쁘고 메뉴가 엄청 다양해서 점심먹으러 오기 넘 좋은 곳이더라구요❣️ 함바그카레랑 치즈카츠 먹었는데 둘다 넘 맛있었어요😄 사댱님이랑 직원분들도 넘 친절하셔서 기분좋게 식사하고 왔답니당😆 킨텍스 맛집 찾으신다면 요기 강추드려용👍
95_10_13,95_10,95,13,우리동네 맛집인정~~!!! 냉우동과 카레 너무 맛있어요^^ #호수공원맛집#킨텍스오면여기로#친절한사장님#깨끗한매장#가로수길맛집#또와야징
95_10_14,95_10,95,14,어제먹고 넘 맛있고 친절하셔서 오늘 또왔어요~! 어제 오늘 다 다른메뉴로 시켜봤는데 다 맛있어요💖 매장도 깨끗하고 인테리어도 예뻐요✨
95_10_15,95_10,95,15,같은 상기에 카레집이 생겨서 가봤어요 ^^먼저 와서 드시던 지인 사장님이 맛있다고 추천해주신 메뉴먹었는 데 맛나요 인테리어도 젊은감각에 밥먹는데 밖에 비가온데 운치도 있고 뭐니뮈니 해도 카레 맛있어서 자주 갈듯요 ^^♡
95_10_16,95_10,95,16,카레랑 새우우동 먹었는데 다 너무 맛있었어요❤️❤️카레와 밥리필도 가능하고 매장이 넓고 너무 예쁘네요 ㅎㅎ 다음에 또 방문하겠습니다!
95_10_17,95_10,95,17,데이트하기 좋은 식당이에요 음식 퀄리티가 좋아요 재료 하나하나 수준이 높아서 정말 맛있게 식사했어요 인테리어도 천장고가 높아서 웅장한 느낌이고 음향도 신경 많이 쓰신게 느껴졌어요 (스피커가 엄청 좋아요) 재방문 꼭 하고싶은 식당이고 사장님도 정말 친절하세요
95_10_18,95_10,95,18,아보카도우동 너무 맛있어요!!! 여름에 항상 생각나는 메뉴에요 함바그카레도 처음 먹어봤는데 맛있네요~! 인테리어도 예쁘고 맛집입니당👍
95_10_19,95_10,95,19,엄마가 해주는 카레 말고는 특별히 밖에서 커리를 사먹어본 기억이 크게 없는데.. 이렇게 맛있다니요^^ 향신료 향이 크게 안나서 호불호 없이 먹을 수 있고 또 같이 주시는 양배추절임? 이거 너무 맛있어요ㅎ 식사 후엔 바로 옆에 호수공원 음악분수대도 있어서 먹고 소화할 겸 한바퀴 걸어도되고 넘 좋아요! 재방문의사 1000%에요👍💗
95_10_20,95_10,95,20,오늘은 픽업^^ 에비카츠랑 카레 너무 맛있어요.전화주문하시고 픽업도 호수공원 놀러갈때 도시락으로도 굿
95_10_21,95_10,95,21,매번 사람이 많아서 가봐야지 하다가 왔어요 5시 50분쯤 방문해서 10분 정도 기다렸고 음식도 빠르게 나왔고 플레이팅도 너무 예뻐요!!! 이런곳이 많이 생겼으면 좋겠어요
95_10_22,95_10,95,22,또 왔어요~!! 아보카도 새우 냉우동 추천! 카라이카레 추천! 고구마도 맛있어요 ㅎㅎ 진짜 다 맛있어요~!!
95_10_23,95_10,95,23,"평소 다른지점 소코아를 이용하다가 새로 오픈했다기에 검색후 방문했어요. 아이가 밥을 잘 안먹는데 소코아 카레는 너무 잘먹더라고요. 매장도 깨끗하고 분위기도 좋았어요. 사장님과 직원분도 너무 친절하셨고, 무엇보다 호수공원 노래하는 분수대 옆쪽에 위치해있어서 아이랑 놀다가 밥먹기 딱 좋은거같아요. 아기의자도 준비되어있었어요. 하지만, 아직 오픈한지 얼마안되서 그런지 아이식기는 따로 없어서 참고하시면 좋을듯해요!"
95_10_24,95_10,95,24,매장 인테리어도 예쁘고 메뉴들도 예쁘고! 맛도 좋고 분위기도 좋은 곳이라서 데이트하기 딱이었어용 기분좋게 공원 산책하고 혼밥하기도 좋을거같아요 😗
95_10_25,95_10,95,25,두먼째 방문인데 인테리어도 고급지고 힙하고 음식도 너무 맛있어요!스텔라 맥주랑 함께하니 더 맛있는거같아요! 메뉴도 다양해요 그리고 무엇보다 사장님도 친절하고 깨끗해서 자주 방문하고싶어요~~~
95_10_26,95_10,95,26,맛있게 잘 먹었습니다. 음식도 다 맛있고 양도 많네요.카레가 특히 맛있고 맛도 다양해서 좋았습니다. 잘 먹었어요!!  음악도 좋아요.
95_10_27,95_10,95,27,"집근처에 맛집이 오픈했다고 해서, 달려왔습니다! 기대만큼 맛있었습니다. 청결하고 깨끗한 매장분위기, 친절함도 좋았어요 자주올게요"
95_10_28,95_10,95,28,정발산으로 다니다가 새로 오픈해서 왔어요~ 주차도 너무 편하고 친절하세요~~ 맛은 역시 최곱니다!! 앞으로 가로수길점으로 와야겠어요!
95_10_29,95_10,95,29,"정말 맛있는 맛집이에요!! 일산호수공원 나들이가면 꼭 맛보세요. 다른 지점도 많이 이용했지만 일산호수공원 산책하고 먹으니까 더 꿀맛이네요. 연어덮밥, 치즈카츠, 함박카레 먹었는데 모두모두 꿀맛 😭 어른,아이 모두다 좋아할 메뉴들이라 강추합니다~ 위치도 가로수길에서 일산호수공원으로 가는 길목에 있어서 더 좋네요."
95_10_30,95_10,95,30,충분히 한끼로 좋아요. 오늘은 미먼이 없어서 오픈된 창이 너무 상쾌하네요. 인테리어도 유니크하고 맛도 유니크합니다. 분점이 있는걸 봐서 프랜차이즈?? 그런 맛 못느껴요. 가정식 먹는 기분. 친절은 덤! 브런치 간단 먹을 곳 없는 불모지 동네에서 넘 고마운 장소. 가격 올리진말아주세요 ㅜㅠ 단골할게요. 조만간 생맥주에 카레 도전!! 그때도 미먼 없는 청명한 하늘이기를~~
95_11_1,95_11,95,1,매번 올때마다 시설이 좋아서 만족합니당 캠핑분위기 너무 좋아요! 고기 맛있게 먹고가네용
95_11_2,95_11,95,2,지난번에 방문하고 가족모임으로 재방문 했어요 어머니도 좋아하시고 조카들도 좋아라하네요 5시간 동안 고기 구워먹고 실컷 수다떨다 왔어요 불 피워주셔소 아이들 마시멜로 구워먹는 재미도 쏠쏠 합니다
95_11_3,95_11,95,3,"두 번째 방문이예요~ 준비 할 거 하나 없이 다 있고, 여름에 에어컨 나오고~ 캠핑 느낌 나고 좋네요 ^^ 외국 사는 가족들이 너무 좋아하네요 ^^"
95_11_4,95_11,95,4,엄마5명+아이5명 오랜만의 모임을 더 쉼에서 했는데 너무나도 즐거운 시간이였어요. 두손 가볍게 가서 캠핑감성 느끼고 왔어요. 이렇게 편할 수가 ㅎㅎㅎ  단체룸은 가장 위에 위치하고 있어 매점을 여러번 왔다갔다하면 귀찮으니 처음에 많이 사가길 추천합니다 ㅎㅎ  비온 뒤 물안개낀 도시야경 나름 멋져요!! 색다른 감성 느끼기 좋아요.
95_11_5,95_11,95,5,여름방문은.. 비추네요 에어컨을 내내틀어놔도 너무 더웠어요. 아이동반방문이었는데 온가족이 사우나를 하는것 처럼 땀을 너무많이흘려서 지치더라구요. 더운건 이열치열이다 치더라도 불판도 굽다가 중간에 좀 찝찝해서 키친타월로 닦아봤는데 쌔까맣게 너무더러웠어요.. 애기 먹는이는데 너무 속상하더라구요. 성인5인 20만원 넘게쓰고가는데 여러가지 불편한점이 많았습니다.. 다른 캠핑식당처럼 음식구매하는곳이 가깝지않아 계속 왔다갔다해야하고 뒷정리 쓰레기분리수거까지 직접 다해야하니까요 겨울엔 야경에 슬라이드 즐기기엔 괜찮다고 생걱해서 재방문했는데 여름엔 사장님께서 손님들을 위해 여러가지 더 신경쓰셔야할것이 많다고 생각이듭니다.
95_11_6,95_11,95,6,여기 2025년이 아니라 2015년 같아요. 제가 가본 수많은 글램핑식당중에 제일 열악해요. 우선 4층인데 4층까지 계단이용해야함. 에어컨은 장식임. 땀파티함. (여름에 절대절대 가지마세요 ㅜㅜㅜ) 보통 이런곳은 소스랑 야채 무제한인데 여긴 다 사야함... 심지어 상추랑 팽이버섯은 없음 ㅜ 라면끓여먹을 냄비도 없고 그때마다 휴게실?가서 끓여와야함.... 고기 퀄리티 안좋고 맛도 그저그럼..
95_11_7,95_11,95,7,안에 에어컨도 있어서 시원하게 술도 먹고 고기도 맛있게 먹었습니다. 가격대는 비싸긴 한대 캠핑감성 즐기기에는 괜찮은것 같아요!!!
95_11_8,95_11,95,8,친구들이랑 바베큐 먹고싶어서 놀러왔어요 고기 맛도 괜찮고 전반적으로 괜찮아서 종종 옵니다 가을에 또 오고싶어요!
95_11_9,95_11,95,9,5시간동안 즐기기에 무리없었고 개별적인 공간이라 너무 좋았어요 아이들과 오기도 좋고 부모님 모시고 와도 좋을거같은데 일단 뒤에 있는 워터슬라이드에서 비명소리가 계속 들리고(ㅠㅠ) 입구와 주차장이 멀고 험난해요.. 조용히 빗소리 들으면서 노래 들으려고 했는데 일찍 나왔습니댜 친구들끼리 놀고 마시자하면 너무 좋을거같아요
95_11_10,95_11,95,10,"서울 근교 가까운 곳에 이런 곳이 있다니 너무 놀라움~ 날 더운 폭염이었지만 안에 에어컨 설치되었도 여름 저녁이라 바람이 불어서 대가족 특별하고 즐겁게 바베큐 즐겼던 곳~~ 다른 캠핑장보다 대여시간 길고, 주차장도 잘되어있어 근접성과 편의성 굿굿👍👍👍 날 선선한 가을에 다시 가족과 함께 재방문 예정~"
95_11_11,95_11,95,11,바베큐할때 필요한 재료들 다 있어서 편해요 ㅎㅎ 삼겹살이랑 목살 소세지 다 맛있어요 진짜 직원도 친절하셔서 좋음
95_11_12,95_11,95,12,캠핑 데이트 하고 싶어서 찾아 갔는데 너무 재밌게 잘 놀다왔어요! 원마운트 주차장에 주차하면돼서 주차도 편하고~ 매점에 다 있어서 몸만 가도돼서 되게 편해요! 다음에 또 가고싶습니당ㅎㅎ
95_11_13,95_11,95,13,"당일 여행으로 단 5시간을 즐길 수 있는 루프탑 캠핑장! 1박으로는 떠나기 힘든데 잠깐 즐기고 싶은 곳을 찾는다면 찰떡입니다!! 평지도 있고, 다인가족은 뷰 좋은 곳도 앉을 수 있고 귯굿"
95_11_14,95_11,95,14,"낮에오면 에버슬라이드로 재밌고, 밤에오면 🏕감성글램핑이 가능한곳! 음식도 맛있고 당일 글램핑 알차고 너무 재밌게 놀다가요~ 🤗 5시간 이용이라 먹고 바로 가는게 아닌 먹다 쉬다 갈 수 있는게 장점 이예요!👍🏻"
95_11_15,95_11,95,15,"도심에서 글램핑을 즐기고 싶은 누구나! 캠핑 장비 없어도, 멀리 가지 않아도 충분히 힐링할 수 있는 곳을 찾는다면 '루프탑 더 쉼 셀프 바베큐 글램핑'을 추천하고 싶어요. 가까운 주차장과 무료 썰매 체험까지 덤이라니, 아이들과 함께 가거나 모임 장소로도 딱이랍니다. 꼭 방문해 보세요!"
95_11_16,95_11,95,16,"기념일이라 모처럼 다같이 모였어요. 처음 방문이라 모른 상태로 갔지만. 기본 서비스 셋팅이나 응대에 관해 너무 깐깐하고 기분이 좋지 않았어요. 그러한 상태로 음식을 사다 먹으려고 하니 다들 좋은 소리는 안하더군요 ...그리고 매점에 종류가 많지 않아서 그런지 고기밖에 먹을게 없었어요ㅜ루프탑 더 쉼,이라는 장소인데 쉬기 보다는 눈치만 본듯 합니다.... 계속 중간중간 들어와서 고기불판도 하나하나 가져가고...ㅠ 마쉬멜로우가 젤 맛있었던 기억으로 마무리~~~"
95_11_17,95_11,95,17,생각보다 좋고 글램핑하기 딱 좋은 공간 도시이지만 야간뷰가 기가 막힌 맛집
95_11_18,95_11,95,18,6월 중순 11시 타임 갔다가 1시간도 못 앉아있고 나와야했어요 아까워서 고기를 구워서 일회용접시에 담아 집에 와서 먹었어요....에어컨 있으면 뭐하나요ㅠ 6월에 쪄죽는줄 알았네요 옥상의 열기와 작은 에어컨 등등 여긴 여름에 갈수 있는 곳이 안돼여ㅠㅠ
95_11_19,95_11,95,19,인테리어 너무 예쁘고 고기 먹는 공간이랑 쉬는 공간이 여유있게 분리되어 있어서 좋더라고요! 마시멜로우도 구워 먹을 수 있고 옆에 썰매장도 있어서 애들이랑도 같이 오면 너무 좋을 거 같아요~~ 다만 여자화장실 손씻는 곳에 물이 안나와서 원마운트 화장실 이용해야하는 점이 좀 아쉬웠어요!ㅠㅠ
95_11_20,95_11,95,20,음.. 우선 중형을 빌렸는데. 이비용은 비싸다는 느낌 안받았어요. 내부안도깨끗하고. 무엇보다 너무이쁘고 분위기가좋았고. 에어컨도있으니 ! 선착순이라 좀 올라간지점에 자리잡았는데. 매점과 멀어서 아이들있는 집은 예약시간에 맞춰 가는게 좋을거같아요. 음 그리고. 4인 간식조금 삼겹살 600그람 양고기 1팩 새우 1팩 라면2개 오뎅탕1 이렇게와 캔맥 5 소주1병 이게 19만원돈이..나오더라구요? ㅋㅋㅋㅋㅋㅋ 너무비싸긴해요. 허덜덜했습니다. . 그래도 고기질은 나쁘지 않았구요. 경사진곳에서 애들이 왔다갔다하던데 그건 좀 위험해보였어요 못도 중간 중간보이고. 그냥 다른 글램핑 1박으로 가려구요 이돈이면 ㅋㅋㅋ
95_11_21,95_11,95,21,이날비가와서 이동이 너무 불편했고 생각보다 마트에 종류가 많이없고 가격이 너무 비싸서 적당히먹고 보드게임으로 시간 보내고왔습니다ㅎㅎ
95_11_22,95_11,95,22,"서울근교 일산에서 감성 글램핑 즐기고 싶다면 바로 루프탑 더쉼이랍니다~  바베큐도 하고 싶고 떠나고싶지만 여행가기는 힘들어서 알아보다 루프탑 더 쉼에 방문해보게 되었어요.  고기종류, 간식, 음료도 다양해 몸만가면 돼서 너무 편해요~  더쉼 이용하면 원마운트 에버슬라이드까지 이용가능해서 즐겁게 즐기다왔어요😊"
95_11_23,95_11,95,23,도심에서 즐기는 글램핑! 겨울만 되면 꼭 방문해요. 따뜻하고 애들과 재미있게 눈썰매하고 오기 좋아요. 접근성도 좋고 시설도 좋고 친절하시고!!! 아늑하고 편안한 분위기 덤. 쉽게 이용할 수 있도록 캠핑용품들이 구비되어 있어 편리하게 이용 가능합니다. 낮타임도 예쁘고 밤타임도 예쁘고~ 몸만 와서 캠핑감성 느낄 수 있어 좋아요. 특히 낮타임 눈썰매 무료로 이용한게 넘 맘에 들어요😁👍 왕추천!
95_11_24,95_11,95,24,"가족과 캠핑분위기를 즐기려고 예약했어요. 시설은 나쁘지는 않았으나 모든 식재료를 구입해야 하기에 4인가족이 식사하기에는 너무 가성비가 좋지 않습니다. 인스타나 블로그로 볼때는 매점에 가격이 정확히 나오지 않아 이렇게 금액이 많이 들지 상상도 못했어요. 6인실 예약 5시간 기준6만원, 4인이 이용하고 고기류300g에 2~3만원, 양고기나 소고기는 가격이 4~7만원 캔맥주가 한캔에 4500원 청하7000너무 가격이 비쌉니다. 외부음식 반입도 안되니 5시간 동안 셀프식당 이용하며 50만원 쓰고온 기분이예요~ㅜㅜ 가격조정만 된다면 좋을듯 합니다."
95_11_25,95_11,95,25,직원분들이 굉장히 친절하셔서 기분이 좋았고 시설도 깨끗했습니다 또 올게요
95_11_26,95_11,95,26,친구들이랑 즐길거갔는데 너무 좋았어요:) 아이들 즐기는 눈썰매장에 껴서 성인들이 더 재밌게 놀았다는 사실 ㅎㅎ 외부음식반입금지라 재료는 다 구매했습니다! 고기 가격이 좀 비싼감이 있지만 고기는 맛있네요☺️다음에도 재방문 의사 있어요! 글램핑 온 느낌 텐트 내부에 히터 빵빵히 틀어주셔거 너무 따뜻(더웠..?)했어요 ㅋㅋㅋㅋㅋ
95_11_27,95_11,95,27,"준비없이 가도 고기 구워먹고 한강라면 먹고 커피 한잔하고 나올 수 있어 좋습니다. 하지만 외부음식을 반영할 수 있게 해주고, 대신 사이트 이용료를 올리면 더 좋지 않을까 하는 생각이 들었습니다."
95_11_28,95_11,95,28,날이 더워서 고기구워먹는게 힘들었어요 에어컨을 잘나왔는데 고기 구워먹는 밖은 더워서 얼른구워먹고 퇴실했네요 고기값이 생각보다 비싸고 캠핑분위기 즐기려고 갔는데 분위기를 즐길수가 없었네요 어떤곳인지 궁금해서 가봤습니다
95_11_29,95_11,95,29,좋아요! 잘 놀다갔습니다!
95_11_30,95_11,95,30,워터슬라이드 이용가능해서 아이들이 즐거운 시간을 보낼 수 있었어요. 더운 날씨에는 룸도 너무 더워서 저녁시간에 이용하시는게 더 좋을 것 같아요.
95_12_1,95_12,95,1,치킨가라아케카레11.8 한우대창덮밥 14.8 주문 항상 냉모밀만 먹다가 덮밥 함 시켜봤는데 양념감칠 맛에 순삭했습니다 대창도 부드럽고요(but느끼함은 좀 있음) 기본반찬인 오이와사비무침이랑 잘 어울림 조그마한 깍두기는 별로임
95_12_2,95_12,95,2,지난번 오픈 했을때 성수동 맛집이라고 하여 먹어보고 싶었는데 대기가 40분이라 포기하고 이번에 다시 왔는데 앞에 6팀 있었는데 회전율이 좋아서인지 금방 들어 왔어요!! 돈까스정식과 한우대창 마제소바를 먹었는데 돈까스 옷이 얇은데 바삭하게 튀겨진데다 고기를 72시간 숙성한 고기를 사용해서인지 잡내도 없고 담백 깔끔하니 너무 맛있었습니다. 그리고 마제소바는 고추기름을 하신 것 같은데 너무 맵지도 느끼하지도 않게 너무 깔끔하니 맛있었습니다. 누들 먼저 먹고 나중에 밥을 비벼 먹는데 최고네요. 돈까스 소바 정식도 세트라 소바양이 작을 줄 알았는데 큰 사이즈에 또 놀랐네요!! 시원한 생맥 할인 행사 중이라 시원하게 마셨습니다. 조만간 또 올께요.
